"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"map00480","Glutathione metabolism","",1,37,0.04,2.75027027027027,0.307898325990508,"Mycgr3G44322",0.379741268721627
"map01212","Fatty acid metabolism","",1,37,0.04,2.75027027027027,0.307898325990508,"Mycgr3G68710",0.379741268721627
"map05165","Human papillomavirus infection","",1,38,0.04,2.67789473684211,0.314800017992996,"Mycgr3G94324",0.381888546417733
"map00510","N-Glycan biosynthesis","",1,40,0.04,2.544,0.328405716055319,"Mycgr3G69447",0.385746396636407
"map04142","Lysosome biogenesis","",1,40,0.04,2.544,0.328405716055319,"Mycgr3G38910",0.385746396636407
"map01210","2-Oxocarboxylic acid metabolism","",1,41,0.04,2.4819512195122,0.335110930551572,"Mycgr3G108333",0.385911741292947
"map01200","Carbon metabolism","",2,122,0.08,1.66819672131148,0.338976529514075,"Mycgr3G30146;Mycgr3G108333",0.385911741292947
"map01230","Biosynthesis of amino acids","",2,125,0.08,1.62816,0.349962231061085,"Mycgr3G30146;Mycgr3G108333",0.392381895432126
"map00270","Cysteine and methionine metabolism","",1,45,0.04,2.26133333333333,0.361294743728269,"Mycgr3G30146",0.399041955759581
"map04110","Cell cycle","",1,52,0.04,1.95692307692308,0.404752443733416,"Mycgr3G98077",0.44046589465107
"map05166","Human T-cell leukemia virus 1 infection","",1,54,0.04,1.88444444444444,0.41663807866431,"Mycgr3G94324",0.446829243784913
"map05200","Pathways in cancer","",1,57,0.04,1.78526315789474,0.434040314509426,"Mycgr3G94324",0.458842618195679
"map00500","Starch and sucrose metabolism","",1,60,0.04,1.696,0.450943593520223,"Mycgr3G45540",0.469997548176007
"map04113","Meiosis - yeast","",1,70,0.04,1.45371428571429,0.503857830064248,"Mycgr3G98077",0.517853880899366
"map04141","Protein processing in endoplasmic reticulum","",1,83,0.04,1.22602409638554,0.565365637231404,"Mycgr3G69447",0.573110371987998
"map04111","Cell cycle - yeast","",1,90,0.04,1.13066666666667,0.595381578839812,"Mycgr3G98077",0.595381578839812
