"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"map03010","Ribosome","",82,117,0.143859649122807,3.12802519118309,1.63630697677965e-29,"Mycgr3G108724;Mycgr3G102197;Mycgr3G102281;Mycgr3G100974;Mycgr3G102848;Mycgr3G102365;Mycgr3G104360;Mycgr3G105557;Mycgr3G103683;Mycgr3G104916;Mycgr3G103449;Mycgr3G106489;Mycgr3G106407;Mycgr3G104063;Mycgr3G81123;Mycgr3G98180;Mycgr3G105388;Mycgr3G104155;Mycgr3G104664;Mycgr3G42422;Mycgr3G103824;Mycgr3G104028;Mycgr3G34437;Mycgr3G106548;Mycgr3G67867;Mycgr3G102406;Mycgr3G80478;Mycgr3G105646;Mycgr3G74418;Mycgr3G102881;Mycgr3G19110;Mycgr3G102922;Mycgr3G88095;Mycgr3G60583;Mycgr3G60172;Mycgr3G103329;Mycgr3G106533;Mycgr3G103191;Mycgr3G102740;Mycgr3G102005;Mycgr3G59963;Mycgr3G98880;Mycgr3G80995;Mycgr3G74750;Mycgr3G74429;Mycgr3G104912;Mycgr3G103339;Mycgr3G104624;Mycgr3G83768;Mycgr3G105216;Mycgr3G105843;Mycgr3G102737;Mycgr3G99159;Mycgr3G102027;Mycgr3G106485;Mycgr3G67117;Mycgr3G81501;Mycgr3G53300;Mycgr3G104898;Mycgr3G64763;Mycgr3G70471;Mycgr3G73310;Mycgr3G104056;Mycgr3G55708;Mycgr3G82510;Mycgr3G101774;Mycgr3G104371;Mycgr3G101782;Mycgr3G106114;Mycgr3G73399;Mycgr3G74659;Mycgr3G60694;Mycgr3G105463;Mycgr3G28602;Mycgr3G103406;Mycgr3G31968;Mycgr3G78124;Mycgr3G85212;Mycgr3G103162;Mycgr3G50274;Mycgr3G72927;Mycgr3G34783",4.64711181405422e-27
"map01220","Degradation of aromatic compounds","",18,36,0.0315789473684211,2.23157894736842,0.000233029723050244,"Mycgr3G46601;Mycgr3G102276;Mycgr3G71361;Mycgr3G48415;Mycgr3G53213;Mycgr3G75949;Mycgr3G54325;Mycgr3G102841;Mycgr3G75791;Mycgr3G67342;Mycgr3G31826;Mycgr3G16314;Mycgr3G44780;Mycgr3G43383;Mycgr3G46360;Mycgr3G65448;Mycgr3G111077;Mycgr3G86225",0.0330902206731347
"map01120","Microbial metabolism in diverse environments","",81,261,0.142105263157895,1.38511796733212,0.000408870587651688,"Mycgr3G105971;Mycgr3G57630;Mycgr3G76425;Mycgr3G105957;Mycgr3G70271;Mycgr3G101503;Mycgr3G46601;Mycgr3G41900;Mycgr3G102276;Mycgr3G69055;Mycgr3G71361;Mycgr3G102083;Mycgr3G68234;Mycgr3G69357;Mycgr3G69862;Mycgr3G54399;Mycgr3G62567;Mycgr3G100958;Mycgr3G70677;Mycgr3G48415;Mycgr3G110982;Mycgr3G104498;Mycgr3G55968;Mycgr3G65302;Mycgr3G70215;Mycgr3G111611;Mycgr3G98857;Mycgr3G70343;Mycgr3G105760;Mycgr3G53213;Mycgr3G109450;Mycgr3G32337;Mycgr3G70268;Mycgr3G76530;Mycgr3G73819;Mycgr3G34594;Mycgr3G75949;Mycgr3G100120;Mycgr3G88803;Mycgr3G106055;Mycgr3G68535;Mycgr3G84797;Mycgr3G54325;Mycgr3G69689;Mycgr3G87443;Mycgr3G69881;Mycgr3G98369;Mycgr3G74864;Mycgr3G41530;Mycgr3G70646;Mycgr3G107618;Mycgr3G102841;Mycgr3G44086;Mycgr3G83867;Mycgr3G53658;Mycgr3G43351;Mycgr3G75791;Mycgr3G67342;Mycgr3G66656;Mycgr3G97358;Mycgr3G31826;Mycgr3G83726;Mycgr3G72479;Mycgr3G41337;Mycgr3G41948;Mycgr3G88201;Mycgr3G16314;Mycgr3G31514;Mycgr3G111250;Mycgr3G44780;Mycgr3G110012;Mycgr3G65829;Mycgr3G56911;Mycgr3G43383;Mycgr3G94024;Mycgr3G108333;Mycgr3G65448;Mycgr3G111077;Mycgr3G67933;Mycgr3G72635;Mycgr3G86225",0.0387064156310264
"map00630","Glyoxylate and dicarboxylate metabolism","",16,39,0.0280701754385965,1.83103913630229,0.0066719829782294,"Mycgr3G105971;Mycgr3G102083;Mycgr3G110096;Mycgr3G70677;Mycgr3G104498;Mycgr3G65302;Mycgr3G32337;Mycgr3G76530;Mycgr3G88803;Mycgr3G106055;Mycgr3G83867;Mycgr3G23658;Mycgr3G83726;Mycgr3G100493;Mycgr3G110012;Mycgr3G108333",0.315321523024186
"map03008","Ribosome biogenesis in eukaryotes","",25,70,0.043859649122807,1.59398496240601,0.00705242290050538,"Mycgr3G75672;Mycgr3G74715;Mycgr3G33739;Mycgr3G106893;Mycgr3G77007;Mycgr3G99193;Mycgr3G98483;Mycgr3G68298;Mycgr3G107882;Mycgr3G65574;Mycgr3G73714;Mycgr3G100444;Mycgr3G93412;Mycgr3G72396;Mycgr3G20337;Mycgr3G99387;Mycgr3G36765;Mycgr3G87598;Mycgr3G41865;Mycgr3G91809;Mycgr3G63935;Mycgr3G50480;Mycgr3G46438;Mycgr3G19573;Mycgr3G72059",0.315321523024186
"map00380","Tryptophan metabolism","",20,53,0.0350877192982456,1.68421052631579,0.00776457335452899,"Mycgr3G70271;Mycgr3G100958;Mycgr3G104498;Mycgr3G65302;Mycgr3G70343;Mycgr3G73819;Mycgr3G34594;Mycgr3G67250;Mycgr3G84797;Mycgr3G69881;Mycgr3G23658;Mycgr3G97358;Mycgr3G88816;Mycgr3G108932;Mycgr3G75056;Mycgr3G41337;Mycgr3G41948;Mycgr3G65829;Mycgr3G45707;Mycgr3G48401",0.315321523024186
"map00333","Prodigiosin biosynthesis","",5,7,0.0087719298245614,3.18796992481203,0.00777200937031443,"Mycgr3G68710;Mycgr3G38460;Mycgr3G111710;Mycgr3G39543;Mycgr3G69382",0.315321523024186
"map03040","Spliceosome","",31,93,0.0543859649122807,1.48771929824561,0.00908940418252243,"Mycgr3G72449;Mycgr3G74038;Mycgr3G104368;Mycgr3G75672;Mycgr3G101457;Mycgr3G107996;Mycgr3G75892;Mycgr3G75738;Mycgr3G99129;Mycgr3G36977;Mycgr3G78925;Mycgr3G83408;Mycgr3G100024;Mycgr3G55886;Mycgr3G75505;Mycgr3G74526;Mycgr3G92083;Mycgr3G36580;Mycgr3G19663;Mycgr3G108339;Mycgr3G101997;Mycgr3G48162;Mycgr3G41112;Mycgr3G87579;Mycgr3G107593;Mycgr3G56362;Mycgr3G19618;Mycgr3G105895;Mycgr3G50844;Mycgr3G69118;Mycgr3G75916",0.322673848479546
"map00627","Aminobenzoate degradation","",12,28,0.0210526315789474,1.91278195488722,0.0122084058248463,"Mycgr3G70271;Mycgr3G100958;Mycgr3G70343;Mycgr3G53213;Mycgr3G73819;Mycgr3G34594;Mycgr3G84797;Mycgr3G69881;Mycgr3G97358;Mycgr3G72479;Mycgr3G41948;Mycgr3G44780",0.377317717828898
"map00680","Methane metabolism","",12,29,0.0210526315789474,1.84682395644283,0.0166985166064593,"Mycgr3G76425;Mycgr3G41900;Mycgr3G54399;Mycgr3G70268;Mycgr3G76530;Mycgr3G88803;Mycgr3G87443;Mycgr3G107618;Mycgr3G44086;Mycgr3G66656;Mycgr3G110012;Mycgr3G67933",0.377317717828898
