"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"GO:0005730","nucleolus","cellular_component",70,225,0.219435736677116,3.57436433298502,9.80127705538046e-24,"Mycgr3G74526;Mycgr3G54508;Mycgr3G65342;Mycgr3G110267;Mycgr3G106893;Mycgr3G75420;Mycgr3G102491;Mycgr3G99074;Mycgr3G59030;Mycgr3G73558;Mycgr3G98268;Mycgr3G99631;Mycgr3G70984;Mycgr3G72961;Mycgr3G73125;Mycgr3G71923;Mycgr3G74360;Mycgr3G92212;Mycgr3G72348;Mycgr3G111559;Mycgr3G98483;Mycgr3G73948;Mycgr3G85600;Mycgr3G35447;Mycgr3G11322;Mycgr3G97226;Mycgr3G109581;Mycgr3G69029;Mycgr3G69939;Mycgr3G93598;Mycgr3G24629;Mycgr3G99211;Mycgr3G91439;Mycgr3G109102;Mycgr3G99446;Mycgr3G56835;Mycgr3G68754;Mycgr3G87527;Mycgr3G31414;Mycgr3G107239;Mycgr3G68298;Mycgr3G94324;Mycgr3G87701;Mycgr3G100069;Mycgr3G101428;Mycgr3G32817;Mycgr3G58445;Mycgr3G98572;Mycgr3G28602;Mycgr3G73758;Mycgr3G43197;Mycgr3G25695;Mycgr3G71900;Mycgr3G93412;Mycgr3G98854;Mycgr3G109282;Mycgr3G100444;Mycgr3G42271;Mycgr3G50480;Mycgr3G83972;Mycgr3G110502;Mycgr3G62083;Mycgr3G26456;Mycgr3G54822;Mycgr3G73745;Mycgr3G101478;Mycgr3G99289;Mycgr3G30651;Mycgr3G30158;Mycgr3G19573",2.8002248547222e-20
"GO:0030684","preribosome","cellular_component",50,149,0.156739811912226,3.8553785950222,1.58918005849493e-18,"Mycgr3G54508;Mycgr3G65342;Mycgr3G106893;Mycgr3G99074;Mycgr3G73558;Mycgr3G75505;Mycgr3G70984;Mycgr3G71923;Mycgr3G74360;Mycgr3G72348;Mycgr3G102848;Mycgr3G75941;Mycgr3G98483;Mycgr3G73948;Mycgr3G85600;Mycgr3G35447;Mycgr3G11322;Mycgr3G97226;Mycgr3G69029;Mycgr3G69939;Mycgr3G93598;Mycgr3G99211;Mycgr3G91439;Mycgr3G99446;Mycgr3G56835;Mycgr3G68754;Mycgr3G31414;Mycgr3G107239;Mycgr3G68298;Mycgr3G18057;Mycgr3G87701;Mycgr3G100069;Mycgr3G101428;Mycgr3G32817;Mycgr3G98572;Mycgr3G28602;Mycgr3G43197;Mycgr3G71900;Mycgr3G93412;Mycgr3G98854;Mycgr3G100444;Mycgr3G42271;Mycgr3G50480;Mycgr3G83972;Mycgr3G110502;Mycgr3G26456;Mycgr3G101478;Mycgr3G99289;Mycgr3G30158;Mycgr3G19573",2.27014371356001e-15
"GO:0042254","ribosome biogenesis","biological_process",71,290,0.22257053291536,2.8128310452924,1.91347561204714e-17,"Mycgr3G70061;Mycgr3G74526;Mycgr3G72449;Mycgr3G54508;Mycgr3G65342;Mycgr3G106893;Mycgr3G75420;Mycgr3G102491;Mycgr3G99074;Mycgr3G73558;Mycgr3G99631;Mycgr3G75505;Mycgr3G70984;Mycgr3G77678;Mycgr3G71923;Mycgr3G74360;Mycgr3G92212;Mycgr3G72348;Mycgr3G102848;Mycgr3G111559;Mycgr3G75941;Mycgr3G98483;Mycgr3G73948;Mycgr3G85600;Mycgr3G35447;Mycgr3G11322;Mycgr3G97226;Mycgr3G69029;Mycgr3G69939;Mycgr3G93598;Mycgr3G99211;Mycgr3G91439;Mycgr3G99446;Mycgr3G90616;Mycgr3G56835;Mycgr3G68754;Mycgr3G87527;Mycgr3G100619;Mycgr3G31414;Mycgr3G107239;Mycgr3G68298;Mycgr3G18057;Mycgr3G39112;Mycgr3G87701;Mycgr3G100069;Mycgr3G77064;Mycgr3G101428;Mycgr3G32817;Mycgr3G98572;Mycgr3G28602;Mycgr3G73758;Mycgr3G43197;Mycgr3G71900;Mycgr3G93412;Mycgr3G98854;Mycgr3G109282;Mycgr3G100444;Mycgr3G42271;Mycgr3G50480;Mycgr3G83972;Mycgr3G101861;Mycgr3G110502;Mycgr3G62083;Mycgr3G26456;Mycgr3G73745;Mycgr3G101478;Mycgr3G99289;Mycgr3G30651;Mycgr3G30158;Mycgr3G19573;Mycgr3G29251",1.82226660787289e-14
"GO:0022613","ribonucleoprotein complex biogenesis","biological_process",83,381,0.260188087774295,2.50285916454801,4.48524373443192e-17,"Mycgr3G70061;Mycgr3G74526;Mycgr3G72449;Mycgr3G107402;Mycgr3G54508;Mycgr3G98177;Mycgr3G65342;Mycgr3G106893;Mycgr3G98830;Mycgr3G75420;Mycgr3G102491;Mycgr3G99074;Mycgr3G73558;Mycgr3G63945;Mycgr3G99631;Mycgr3G75505;Mycgr3G70984;Mycgr3G77678;Mycgr3G108717;Mycgr3G71923;Mycgr3G74360;Mycgr3G92212;Mycgr3G72348;Mycgr3G102848;Mycgr3G111559;Mycgr3G75941;Mycgr3G98483;Mycgr3G73948;Mycgr3G85600;Mycgr3G35447;Mycgr3G11322;Mycgr3G97226;Mycgr3G69118;Mycgr3G71536;Mycgr3G101867;Mycgr3G69029;Mycgr3G100024;Mycgr3G69939;Mycgr3G93598;Mycgr3G99211;Mycgr3G91439;Mycgr3G99446;Mycgr3G90616;Mycgr3G56835;Mycgr3G68754;Mycgr3G87527;Mycgr3G100619;Mycgr3G31414;Mycgr3G107239;Mycgr3G68298;Mycgr3G94324;Mycgr3G18057;Mycgr3G39112;Mycgr3G87701;Mycgr3G100069;Mycgr3G77064;Mycgr3G101428;Mycgr3G32817;Mycgr3G98572;Mycgr3G94085;Mycgr3G28602;Mycgr3G73758;Mycgr3G43197;Mycgr3G75916;Mycgr3G71900;Mycgr3G93412;Mycgr3G98854;Mycgr3G109282;Mycgr3G100444;Mycgr3G42271;Mycgr3G50480;Mycgr3G83972;Mycgr3G101861;Mycgr3G110502;Mycgr3G62083;Mycgr3G26456;Mycgr3G73745;Mycgr3G101478;Mycgr3G99289;Mycgr3G30651;Mycgr3G30158;Mycgr3G19573;Mycgr3G29251",3.203585337318e-14
"GO:0006364","rRNA processing","biological_process",57,208,0.178683385579937,3.14843561610803,2.12989533705796e-16,"Mycgr3G74526;Mycgr3G72449;Mycgr3G54508;Mycgr3G65342;Mycgr3G106893;Mycgr3G75420;Mycgr3G102491;Mycgr3G99074;Mycgr3G73558;Mycgr3G99631;Mycgr3G75505;Mycgr3G77678;Mycgr3G74360;Mycgr3G92212;Mycgr3G72348;Mycgr3G102848;Mycgr3G111559;Mycgr3G98483;Mycgr3G73948;Mycgr3G85600;Mycgr3G35447;Mycgr3G11322;Mycgr3G69029;Mycgr3G69939;Mycgr3G93598;Mycgr3G99211;Mycgr3G91439;Mycgr3G99446;Mycgr3G56835;Mycgr3G68754;Mycgr3G87527;Mycgr3G31414;Mycgr3G107239;Mycgr3G68298;Mycgr3G87701;Mycgr3G100069;Mycgr3G77064;Mycgr3G101428;Mycgr3G32817;Mycgr3G98572;Mycgr3G43197;Mycgr3G71900;Mycgr3G93412;Mycgr3G109282;Mycgr3G100444;Mycgr3G50480;Mycgr3G83972;Mycgr3G101861;Mycgr3G110502;Mycgr3G62083;Mycgr3G26456;Mycgr3G101478;Mycgr3G99289;Mycgr3G30651;Mycgr3G30158;Mycgr3G19573;Mycgr3G29251",1.21702219559492e-13
"GO:0016072","rRNA metabolic process","biological_process",60,230,0.188087774294671,2.99713779473899,3.93936271719294e-16,"Mycgr3G74526;Mycgr3G72449;Mycgr3G54508;Mycgr3G65342;Mycgr3G106893;Mycgr3G75420;Mycgr3G102491;Mycgr3G99074;Mycgr3G73558;Mycgr3G99631;Mycgr3G75505;Mycgr3G77678;Mycgr3G73125;Mycgr3G74360;Mycgr3G92212;Mycgr3G72348;Mycgr3G102848;Mycgr3G111559;Mycgr3G71341;Mycgr3G98483;Mycgr3G73948;Mycgr3G85600;Mycgr3G35447;Mycgr3G11322;Mycgr3G69029;Mycgr3G69939;Mycgr3G93598;Mycgr3G24629;Mycgr3G99211;Mycgr3G91439;Mycgr3G99446;Mycgr3G56835;Mycgr3G68754;Mycgr3G87527;Mycgr3G31414;Mycgr3G107239;Mycgr3G68298;Mycgr3G87701;Mycgr3G100069;Mycgr3G77064;Mycgr3G101428;Mycgr3G32817;Mycgr3G98572;Mycgr3G43197;Mycgr3G71900;Mycgr3G93412;Mycgr3G109282;Mycgr3G100444;Mycgr3G50480;Mycgr3G83972;Mycgr3G101861;Mycgr3G110502;Mycgr3G62083;Mycgr3G26456;Mycgr3G101478;Mycgr3G99289;Mycgr3G30651;Mycgr3G30158;Mycgr3G19573;Mycgr3G29251",1.87579321383671e-13
"GO:0042273","ribosomal large subunit biogenesis","biological_process",35,87,0.109717868338558,4.62202284437718,5.3301261284188e-16,"Mycgr3G70061;Mycgr3G54508;Mycgr3G65342;Mycgr3G75420;Mycgr3G99074;Mycgr3G73558;Mycgr3G75505;Mycgr3G70984;Mycgr3G74360;Mycgr3G92212;Mycgr3G72348;Mycgr3G102848;Mycgr3G73948;Mycgr3G35447;Mycgr3G97226;Mycgr3G93598;Mycgr3G99211;Mycgr3G99446;Mycgr3G90616;Mycgr3G56835;Mycgr3G68754;Mycgr3G87527;Mycgr3G31414;Mycgr3G107239;Mycgr3G87701;Mycgr3G28602;Mycgr3G71900;Mycgr3G98854;Mycgr3G101861;Mycgr3G110502;Mycgr3G73745;Mycgr3G101478;Mycgr3G99289;Mycgr3G30158;Mycgr3G19573",2.17545290698465e-13
"GO:0030687","preribosome, large subunit precursor","cellular_component",30,69,0.0940438871473354,4.99522965789832,5.90466767853594e-15,"Mycgr3G54508;Mycgr3G65342;Mycgr3G99074;Mycgr3G73558;Mycgr3G70984;Mycgr3G71923;Mycgr3G74360;Mycgr3G72348;Mycgr3G102848;Mycgr3G75941;Mycgr3G73948;Mycgr3G35447;Mycgr3G97226;Mycgr3G69939;Mycgr3G93598;Mycgr3G99446;Mycgr3G56835;Mycgr3G68754;Mycgr3G31414;Mycgr3G107239;Mycgr3G87701;Mycgr3G28602;Mycgr3G71900;Mycgr3G98854;Mycgr3G42271;Mycgr3G110502;Mycgr3G101478;Mycgr3G99289;Mycgr3G30158;Mycgr3G19573",2.10870444469715e-12
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","biological_process",20,35,0.0626959247648903,6.56515897895208,3.42167558538426e-13,"Mycgr3G54508;Mycgr3G65342;Mycgr3G75420;Mycgr3G73558;Mycgr3G75505;Mycgr3G74360;Mycgr3G92212;Mycgr3G35447;Mycgr3G99211;Mycgr3G56835;Mycgr3G68754;Mycgr3G87527;Mycgr3G31414;Mycgr3G107239;Mycgr3G87701;Mycgr3G71900;Mycgr3G110502;Mycgr3G101478;Mycgr3G30158;Mycgr3G19573",1.08619190527143e-10
"GO:0000470","maturation of LSU-rRNA","biological_process",21,41,0.0658307210031348,5.88462420674363,1.54957571036737e-12,"Mycgr3G54508;Mycgr3G65342;Mycgr3G75420;Mycgr3G73558;Mycgr3G75505;Mycgr3G74360;Mycgr3G92212;Mycgr3G73948;Mycgr3G35447;Mycgr3G99211;Mycgr3G56835;Mycgr3G68754;Mycgr3G87527;Mycgr3G31414;Mycgr3G107239;Mycgr3G87701;Mycgr3G71900;Mycgr3G110502;Mycgr3G101478;Mycgr3G30158;Mycgr3G19573",4.42713780451959e-10
