"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"map00982","Drug metabolism - cytochrome P450","",10,30,0.0403225806451613,3.41935483870968,0.000333847247531645,"Mycgr3G86002;Mycgr3G108479;Mycgr3G105887;Mycgr3G80402;Mycgr3G48401;Mycgr3G88816;Mycgr3G16721;Mycgr3G71659;Mycgr3G103891;Mycgr3G100257",0.0392050568510002
"map00380","Tryptophan metabolism","",14,53,0.0564516129032258,2.70967741935484,0.000358037048867582,"Mycgr3G23748;Mycgr3G74561;Mycgr3G48401;Mycgr3G88816;Mycgr3G73819;Mycgr3G100958;Mycgr3G70271;Mycgr3G71908;Mycgr3G45707;Mycgr3G84797;Mycgr3G41948;Mycgr3G75056;Mycgr3G83446;Mycgr3G98331",0.0392050568510002
"map03008","Ribosome biogenesis in eukaryotes","",16,70,0.0645161290322581,2.34470046082949,0.000806486340464718,"Mycgr3G33739;Mycgr3G106893;Mycgr3G71923;Mycgr3G72348;Mycgr3G75941;Mycgr3G98483;Mycgr3G91439;Mycgr3G31414;Mycgr3G68298;Mycgr3G101428;Mycgr3G93412;Mycgr3G100444;Mycgr3G42271;Mycgr3G50480;Mycgr3G36765;Mycgr3G19573",0.0588735028539244
"map00460","Cyanoamino acid metabolism","",7,22,0.0282258064516129,3.26392961876833,0.0036352551771171,"Mycgr3G40961;Mycgr3G70973;Mycgr3G42323;Mycgr3G85505;Mycgr3G44498;Mycgr3G70166;Mycgr3G45540",0.146291122411354
"map05030","Cocaine addiction","",5,12,0.0201612903225806,4.2741935483871,0.00377194251731462,"Mycgr3G46939;Mycgr3G52873;Mycgr3G84233;Mycgr3G48401;Mycgr3G88816",0.146291122411354
"map00627","Aminobenzoate degradation","",8,28,0.032258064516129,2.93087557603687,0.00400797595647544,"Mycgr3G72859;Mycgr3G74561;Mycgr3G73819;Mycgr3G100958;Mycgr3G70271;Mycgr3G72479;Mycgr3G84797;Mycgr3G41948",0.146291122411354
"map00330","Arginine and proline metabolism","",12,55,0.0483870967741935,2.23812316715543,0.00543052630597145,"Mycgr3G23748;Mycgr3G74561;Mycgr3G44322;Mycgr3G48401;Mycgr3G88816;Mycgr3G73819;Mycgr3G100958;Mycgr3G70271;Mycgr3G84797;Mycgr3G41948;Mycgr3G62699;Mycgr3G67048",0.167607608505109
"map00980","Metabolism of xenobiotics by cytochrome P450","",9,36,0.0362903225806452,2.56451612903226,0.00612265236548342,"Mycgr3G86002;Mycgr3G108479;Mycgr3G105887;Mycgr3G80402;Mycgr3G31579;Mycgr3G16721;Mycgr3G71659;Mycgr3G103891;Mycgr3G100257",0.167607608505109
"map00500","Starch and sucrose metabolism","",12,60,0.0483870967741935,2.05161290322581,0.0111407959070471,"Mycgr3G68779;Mycgr3G64960;Mycgr3G66052;Mycgr3G70973;Mycgr3G42323;Mycgr3G69907;Mycgr3G69330;Mycgr3G88456;Mycgr3G85505;Mycgr3G111695;Mycgr3G44498;Mycgr3G45540",0.21582018342664
"map00940","Phenylpropanoid biosynthesis","",5,15,0.0201612903225806,3.41935483870968,0.0111993364400583,"Mycgr3G70973;Mycgr3G42323;Mycgr3G85505;Mycgr3G44498;Mycgr3G45540",0.21582018342664
"map05204","Chemical carcinogenesis - DNA adducts","",7,27,0.0282258064516129,2.6594982078853,0.0123898681447872,"Mycgr3G86002;Mycgr3G108479;Mycgr3G105887;Mycgr3G80402;Mycgr3G31579;Mycgr3G103891;Mycgr3G100257",0.21582018342664
"map00643","Styrene degradation","",6,21,0.0241935483870968,2.93087557603687,0.0124605306043257,"Mycgr3G74561;Mycgr3G73819;Mycgr3G100958;Mycgr3G70271;Mycgr3G84797;Mycgr3G41948",0.21582018342664
"map03013","Nucleocytoplasmic transport","",15,84,0.0604838709677419,1.83179723502304,0.013797866972293,"Mycgr3G74048;Mycgr3G56466;Mycgr3G70061;Mycgr3G74526;Mycgr3G107402;Mycgr3G98830;Mycgr3G63945;Mycgr3G108717;Mycgr3G75941;Mycgr3G110344;Mycgr3G101997;Mycgr3G75506;Mycgr3G42271;Mycgr3G50692;Mycgr3G54822",0.21582018342664
"map00983","Drug metabolism - other enzymes","",8,34,0.032258064516129,2.41366223908918,0.0139956071907228,"Mycgr3G86002;Mycgr3G75509;Mycgr3G81448;Mycgr3G108479;Mycgr3G105887;Mycgr3G80402;Mycgr3G103891;Mycgr3G100257",0.21582018342664
"map00340","Histidine metabolism","",6,22,0.0241935483870968,2.79765395894428,0.0157700088895289,"Mycgr3G75935;Mycgr3G98380;Mycgr3G23748;Mycgr3G48401;Mycgr3G88816;Mycgr3G25801",0.21582018342664
"map00830","Retinol metabolism","",4,11,0.0161290322580645,3.73020527859238,0.0167531649235292,"Mycgr3G23748;Mycgr3G16721;Mycgr3G71659;Mycgr3G45389",0.21582018342664
"map05145","Toxoplasmosis","",4,11,0.0161290322580645,3.73020527859238,0.0167531649235292,"Mycgr3G46939;Mycgr3G72449;Mycgr3G52873;Mycgr3G84233",0.21582018342664
"map04916","Melanogenesis","",7,29,0.0282258064516129,2.47608453837597,0.0183991724084265,"Mycgr3G46939;Mycgr3G84703;Mycgr3G52873;Mycgr3G84233;Mycgr3G39869;Mycgr3G104299;Mycgr3G11769",0.219393510356821
"map00950","Isoquinoline alkaloid biosynthesis","",6,23,0.0241935483870968,2.67601683029453,0.0196418993309571,"Mycgr3G84703;Mycgr3G39869;Mycgr3G48401;Mycgr3G104299;Mycgr3G88816;Mycgr3G11769",0.219393510356821
"map00350","Tyrosine metabolism","",9,43,0.0362903225806452,2.1470367591898,0.0200359370188877,"Mycgr3G84703;Mycgr3G39869;Mycgr3G48401;Mycgr3G104299;Mycgr3G88816;Mycgr3G98857;Mycgr3G16721;Mycgr3G71659;Mycgr3G11769",0.219393510356821
"map00333","Prodigiosin biosynthesis","",3,7,0.0120967741935484,4.3963133640553,0.0238079626494476,"Mycgr3G68710;Mycgr3G38460;Mycgr3G39543",0.248283039058525
"map00360","Phenylalanine metabolism","",8,39,0.032258064516129,2.10421836228288,0.0309941824241528,"Mycgr3G74561;Mycgr3G48401;Mycgr3G88816;Mycgr3G73819;Mycgr3G100958;Mycgr3G70271;Mycgr3G84797;Mycgr3G41948",0.298966851794506
"map04727","GABAergic synapse","",5,19,0.0201612903225806,2.69949066213922,0.0313983451656331,"Mycgr3G46939;Mycgr3G52873;Mycgr3G84233;Mycgr3G101182;Mycgr3G70646",0.298966851794506
"map01524","Platinum drug resistance","",7,33,0.0282258064516129,2.17595307917889,0.0360198220974744,"Mycgr3G86002;Mycgr3G108479;Mycgr3G105887;Mycgr3G80402;Mycgr3G103891;Mycgr3G98287;Mycgr3G100257",0.328680876639454
"map05225","Hepatocellular carcinoma","",7,34,0.0282258064516129,2.11195445920304,0.0417298037399656,"Mycgr3G86002;Mycgr3G108479;Mycgr3G105887;Mycgr3G80402;Mycgr3G94324;Mycgr3G103891;Mycgr3G100257",0.365553080762099
"map05200","Pathways in cancer","",10,57,0.0403225806451613,1.79966044142615,0.0455123888720182,"Mycgr3G46939;Mycgr3G86002;Mycgr3G52873;Mycgr3G108479;Mycgr3G105887;Mycgr3G84233;Mycgr3G80402;Mycgr3G94324;Mycgr3G103891;Mycgr3G100257",0.366214177019655
"map00910","Nitrogen metabolism","",5,21,0.0201612903225806,2.44239631336406,0.0468219039111888,"Mycgr3G110271;Mycgr3G110982;Mycgr3G70263;Mycgr3G36277;Mycgr3G34525",0.366214177019655
"map04726","Serotonergic synapse","",5,21,0.0201612903225806,2.44239631336406,0.0468219039111888,"Mycgr3G46939;Mycgr3G52873;Mycgr3G84233;Mycgr3G48401;Mycgr3G88816",0.366214177019655
"map00626","Naphthalene degradation","",4,15,0.0161290322580645,2.73548387096774,0.0508140340624161,"Mycgr3G16721;Mycgr3G43383;Mycgr3G71659;Mycgr3G75791",0.383733567574798
"map00260","Glycine, serine and threonine metabolism","",9,52,0.0362903225806452,1.77543424317618,0.0605753432898631,"Mycgr3G53956;Mycgr3G43740;Mycgr3G74864;Mycgr3G33257;Mycgr3G48401;Mycgr3G88816;Mycgr3G44086;Mycgr3G62699;Mycgr3G92238",0.410198144188923
"map00480","Glutathione metabolism","",7,37,0.0282258064516129,1.94071490845684,0.0622527155285072,"Mycgr3G86002;Mycgr3G108479;Mycgr3G105887;Mycgr3G80402;Mycgr3G44322;Mycgr3G103891;Mycgr3G100257",0.410198144188923
"map05418","Fluid shear stress and atherosclerosis","",6,30,0.0241935483870968,2.05161290322581,0.0651019744128761,"Mycgr3G86002;Mycgr3G108479;Mycgr3G105887;Mycgr3G80402;Mycgr3G103891;Mycgr3G100257",0.410198144188923
"map04923","Regulation of lipolysis in adipocytes","",3,10,0.0120967741935484,3.07741935483871,0.0655567810347594,"Mycgr3G46939;Mycgr3G52873;Mycgr3G84233",0.410198144188923
"map05032","Morphine addiction","",3,10,0.0120967741935484,3.07741935483871,0.0655567810347594,"Mycgr3G46939;Mycgr3G52873;Mycgr3G84233",0.410198144188923
"map05142","Chagas disease","",3,10,0.0120967741935484,3.07741935483871,0.0655567810347594,"Mycgr3G46939;Mycgr3G52873;Mycgr3G84233",0.410198144188923
"map00965","Betalain biosynthesis","",4,17,0.0161290322580645,2.41366223908918,0.0760117731153052,"Mycgr3G84703;Mycgr3G39869;Mycgr3G104299;Mycgr3G11769",0.462404953118107
"map00062","Fatty acid elongation","",3,11,0.0120967741935484,2.79765395894428,0.0838581370764709,"Mycgr3G42395;Mycgr3G84372;Mycgr3G83446",0.483287684730187
"map05133","Pertussis","",3,11,0.0120967741935484,2.79765395894428,0.0838581370764709,"Mycgr3G46939;Mycgr3G52873;Mycgr3G84233",0.483287684730187
"map03015","mRNA surveillance pathway","",8,48,0.032258064516129,1.70967741935484,0.0891990309497406,"Mycgr3G56466;Mycgr3G74526;Mycgr3G57670;Mycgr3G76890;Mycgr3G110344;Mycgr3G101997;Mycgr3G42271;Mycgr3G36290",0.50088686610239
