"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"map00983","Drug metabolism - other enzymes","",5,34,0.0943396226415094,7.05882352941177,0.000570137836803486,"Mycgr3G108479;Mycgr3G45051;Mycgr3G75146;Mycgr3G67250;Mycgr3G80402",0.0838102620101125
"map05012","Parkinson disease","",6,69,0.113207547169811,4.17391304347826,0.00268524008035424,"Mycgr3G46939;Mycgr3G74146;Mycgr3G100120;Mycgr3G74581;Mycgr3G73335;Mycgr3G101715",0.197365145906037
"map04932","Non-alcoholic fatty liver disease","",5,56,0.0943396226415094,4.28571428571429,0.00553152008115284,"Mycgr3G74146;Mycgr3G100120;Mycgr3G74581;Mycgr3G73335;Mycgr3G101715",0.271044483976489
"map05010","Alzheimer disease","",5,70,0.0943396226415094,3.42857142857143,0.0140661372433583,"Mycgr3G74146;Mycgr3G100120;Mycgr3G74581;Mycgr3G73335;Mycgr3G101715",0.308819448408341
"map05204","Chemical carcinogenesis - DNA adducts","",3,27,0.0566037735849057,5.33333333333333,0.0175492692053497,"Mycgr3G109704;Mycgr3G108479;Mycgr3G80402",0.308819448408341
"map05145","Toxoplasmosis","",2,11,0.0377358490566038,8.72727272727273,0.0207704857259801,"Mycgr3G46939;Mycgr3G100120",0.308819448408341
"map00380","Tryptophan metabolism","",4,53,0.0754716981132075,3.62264150943396,0.023142744384631,"Mycgr3G109704;Mycgr3G84797;Mycgr3G75056;Mycgr3G67250",0.308819448408341
"map00982","Drug metabolism - cytochrome P450","",3,30,0.0566037735849057,4.8,0.0233157894378618,"Mycgr3G109704;Mycgr3G108479;Mycgr3G80402",0.308819448408341
"map04971","Gastric acid secretion","",2,12,0.0377358490566038,8,0.0245954945590869,"Mycgr3G46939;Mycgr3G70478",0.308819448408341
"map00330","Arginine and proline metabolism","",4,55,0.0754716981132075,3.49090909090909,0.026145367910495,"Mycgr3G109704;Mycgr3G93354;Mycgr3G62699;Mycgr3G84797",0.308819448408341
"map04918","Thyroid hormone synthesis","",2,13,0.0377358490566038,7.38461538461539,0.0286841834496245,"Mycgr3G93483;Mycgr3G70478",0.308819448408341
"map00190","Oxidative phosphorylation","",5,84,0.0943396226415094,2.85714285714286,0.0288201250310529,"Mycgr3G74146;Mycgr3G74581;Mycgr3G73335;Mycgr3G101715;Mycgr3G70478",0.308819448408341
"map05200","Pathways in cancer","",4,57,0.0754716981132075,3.36842105263158,0.0293734876878013,"Mycgr3G46939;Mycgr3G100120;Mycgr3G108479;Mycgr3G80402",0.308819448408341
"map01524","Platinum drug resistance","",3,33,0.0566037735849057,4.36363636363636,0.0299941658566191,"Mycgr3G100120;Mycgr3G108479;Mycgr3G80402",0.308819448408341
"map05016","Huntington disease","",5,86,0.0943396226415094,2.7906976744186,0.031512188613096,"Mycgr3G74146;Mycgr3G100120;Mycgr3G74581;Mycgr3G73335;Mycgr3G101715",0.308819448408341
"map00051","Fructose and mannose metabolism","",3,36,0.0566037735849057,4,0.0375791755249534,"Mycgr3G92097;Mycgr3G74599;Mycgr3G83548",0.322934817498106
"map00980","Metabolism of xenobiotics by cytochrome P450","",3,36,0.0566037735849057,4,0.0375791755249534,"Mycgr3G109704;Mycgr3G108479;Mycgr3G80402",0.322934817498106
"map01120","Microbial metabolism in diverse environments","",10,261,0.188679245283019,1.83908045977011,0.0395430388773191,"Mycgr3G107618;Mycgr3G74146;Mycgr3G100120;Mycgr3G74581;Mycgr3G109704;Mycgr3G72883;Mycgr3G84797;Mycgr3G83548;Mycgr3G45185;Mycgr3G43383",0.322934817498106
"map04723","Retrograde endocannabinoid signaling","",3,38,0.0566037735849057,3.78947368421053,0.0431324298777483,"Mycgr3G46939;Mycgr3G73335;Mycgr3G101715",0.333708799580474
"map00360","Phenylalanine metabolism","",3,39,0.0566037735849057,3.69230769230769,0.0460557077120233,"Mycgr3G109704;Mycgr3G84797;Mycgr3G67250",0.338509451683371
"map04022","cGMP-PKG signaling pathway","",2,19,0.0377358490566038,5.05263157894737,0.0580957584728002,"Mycgr3G46939;Mycgr3G70478",0.406670309309601
"map00910","Nitrogen metabolism","",2,21,0.0377358490566038,4.57142857142857,0.0694978961818728,"Mycgr3G110271;Mycgr3G34525",0.426602854183003
"map04261","Adrenergic signaling in cardiomyocytes","",2,21,0.0377358490566038,4.57142857142857,0.0694978961818728,"Mycgr3G46939;Mycgr3G70478",0.426602854183003
"map01100","Metabolic pathways","",26,977,0.490566037735849,1.27737973387922,0.0722220239570811,"Mycgr3G53956;Mycgr3G107618;Mycgr3G74146;Mycgr3G34461;Mycgr3G100120;Mycgr3G51250;Mycgr3G74581;Mycgr3G73335;Mycgr3G109704;Mycgr3G98820;Mycgr3G108472;Mycgr3G70454;Mycgr3G72883;Mycgr3G62699;Mycgr3G101715;Mycgr3G47115;Mycgr3G50840;Mycgr3G69330;Mycgr3G66888;Mycgr3G75056;Mycgr3G45051;Mycgr3G75146;Mycgr3G67250;Mycgr3G45185;Mycgr3G92238;Mycgr3G43383",0.426602854183003
"map00290","Valine, leucine and isoleucine biosynthesis","",2,22,0.0377358490566038,4.36363636363636,0.0754535660459732,"Mycgr3G53956;Mycgr3G66888",0.426602854183003
"map00625","Chloroalkane and chloroalkene degradation","",2,22,0.0377358490566038,4.36363636363636,0.0754535660459732,"Mycgr3G109704;Mycgr3G45185",0.426602854183003
"map00520","Amino sugar and nucleotide sugar metabolism","",3,50,0.0566037735849057,2.88,0.0843152994474479,"Mycgr3G51378;Mycgr3G70396;Mycgr3G40215",0.459049963658327
"map00260","Glycine, serine and threonine metabolism","",3,52,0.0566037735849057,2.76923076923077,0.0923891570862314,"Mycgr3G53956;Mycgr3G62699;Mycgr3G92238",0.477813843963075
"map00440","Phosphonate and phosphinate metabolism","",1,5,0.0188679245283019,9.6,0.0999912380572553,"Mycgr3G104600",0.477813843963075
"map05143","African trypanosomiasis","",1,5,0.0188679245283019,9.6,0.0999912380572553,"Mycgr3G75056",0.477813843963075
"map04024","cAMP signaling pathway","",2,26,0.0377358490566038,3.69230769230769,0.100763463692893,"Mycgr3G46939;Mycgr3G70478",0.477813843963075
"map01200","Carbon metabolism","",5,122,0.0943396226415094,1.9672131147541,0.107332427935646,"Mycgr3G53956;Mycgr3G107618;Mycgr3G74146;Mycgr3G74581;Mycgr3G72883",0.489023812753492
"map00906","Carotenoid biosynthesis","",1,6,0.0188679245283019,8,0.118778344943024,"Mycgr3G109704",0.489023812753492
"map05222","Small cell lung cancer","",1,6,0.0188679245283019,8,0.118778344943024,"Mycgr3G100120",0.489023812753492
"map00680","Methane metabolism","",2,29,0.0377358490566038,3.31034482758621,0.121075283170499,"Mycgr3G107618;Mycgr3G72883",0.489023812753492
"map01130","","",9,280,0.169811320754717,1.54285714285714,0.12118597039105,"Mycgr3G53956;Mycgr3G107618;Mycgr3G74146;Mycgr3G74581;Mycgr3G109704;Mycgr3G98820;Mycgr3G62699;Mycgr3G50840;Mycgr3G66888",0.489023812753492
"map05418","Fluid shear stress and atherosclerosis","",2,30,0.0377358490566038,3.2,0.128058104151402,"Mycgr3G108479;Mycgr3G80402",0.489023812753492
"map00333","Prodigiosin biosynthesis","",1,7,0.0188679245283019,6.85714285714286,0.137180530805128,"Mycgr3G50840",0.489023812753492
"map04911","Insulin secretion","",1,7,0.0188679245283019,6.85714285714286,0.137180530805128,"Mycgr3G70478",0.489023812753492
"map04978","Mineral absorption","",1,7,0.0188679245283019,6.85714285714286,0.137180530805128,"Mycgr3G70478",0.489023812753492
"map05416","Viral myocarditis","",1,7,0.0188679245283019,6.85714285714286,0.137180530805128,"Mycgr3G100120",0.489023812753492
"map00020","Citrate cycle (TCA cycle)","",2,33,0.0377358490566038,2.90909090909091,0.149545247538941,"Mycgr3G74146;Mycgr3G74581",0.489023812753492
"map00621","Dioxin degradation","",1,8,0.0188679245283019,6,0.155205533511997,"Mycgr3G43383",0.489023812753492
"map00624","Polycyclic aromatic hydrocarbon degradation","",1,8,0.0188679245283019,6,0.155205533511997,"Mycgr3G43383",0.489023812753492
"map00981","Insect hormone biosynthesis","",1,8,0.0188679245283019,6,0.155205533511997,"Mycgr3G109704",0.489023812753492
"map04115","p53 signaling pathway","",1,8,0.0188679245283019,6,0.155205533511997,"Mycgr3G100120",0.489023812753492
"map05225","Hepatocellular carcinoma","",2,34,0.0377358490566038,2.82352941176471,0.156865430258438,"Mycgr3G108479;Mycgr3G80402",0.489023812753492
"map00903","Limonene degradation","",1,9,0.0188679245283019,5.33333333333333,0.172860938371565,"Mycgr3G109704",0.489023812753492
"map04960","Aldosterone-regulated sodium reabsorption","",1,9,0.0188679245283019,5.33333333333333,0.172860938371565,"Mycgr3G70478",0.489023812753492
"map04970","Salivary secretion","",1,9,0.0188679245283019,5.33333333333333,0.172860938371565,"Mycgr3G70478",0.489023812753492
"map04973","Carbohydrate digestion and absorption","",1,9,0.0188679245283019,5.33333333333333,0.172860938371565,"Mycgr3G70478",0.489023812753492
"map04714","Thermogenesis","",4,105,0.0754716981132075,1.82857142857143,0.172988015395793,"Mycgr3G74146;Mycgr3G74581;Mycgr3G73335;Mycgr3G101715",0.489023812753492
"map00480","Glutathione metabolism","",2,37,0.0377358490566038,2.59459459459459,0.179214180701766,"Mycgr3G108479;Mycgr3G80402",0.49706574647471
"map04923","Regulation of lipolysis in adipocytes","",1,10,0.0188679245283019,4.8,0.190154181080167,"Mycgr3G46939",0.498203473258551
"map05032","Morphine addiction","",1,10,0.0188679245283019,4.8,0.190154181080167,"Mycgr3G46939",0.498203473258551
