"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"map01120","Microbial metabolism in diverse environments","",25,261,0.166666666666667,1.62452107279693,0.0084196148244401,"Mycgr3G46601;Mycgr3G41530;Mycgr3G100958;Mycgr3G98857;Mycgr3G23748;Mycgr3G70646;Mycgr3G84797;Mycgr3G102841;Mycgr3G54399;Mycgr3G75791;Mycgr3G32337;Mycgr3G73819;Mycgr3G43383;Mycgr3G41948;Mycgr3G66874;Mycgr3G72479;Mycgr3G102083;Mycgr3G41900;Mycgr3G43351;Mycgr3G87443;Mycgr3G69881;Mycgr3G44086;Mycgr3G71361;Mycgr3G75949;Mycgr3G83548",0.101561603819809
"map00940","Phenylpropanoid biosynthesis","",4,15,0.0266666666666667,4.52266666666667,0.00950774810153287,"Mycgr3G85505;Mycgr3G44498;Mycgr3G42323;Mycgr3G45540",0.107940904917403
"map01524","Platinum drug resistance","",6,33,0.04,3.08363636363636,0.0111753089620002,"Mycgr3G108479;Mycgr3G100257;Mycgr3G105101;Mycgr3G103891;Mycgr3G80402;Mycgr3G48689",0.119824146092558
"map05200","Pathways in cancer","",8,57,0.0533333333333333,2.38035087719298,0.0169730627852084,"Mycgr3G46939;Mycgr3G108479;Mycgr3G100257;Mycgr3G105101;Mycgr3G103891;Mycgr3G94324;Mycgr3G80402;Mycgr3G48689",0.15612997374783
"map00051","Fructose and mannose metabolism","",6,36,0.04,2.82666666666667,0.0169882354855152,"Mycgr3G41530;Mycgr3G74599;Mycgr3G54399;Mycgr3G41900;Mycgr3G92097;Mycgr3G83548",0.15612997374783
"map01220","Degradation of aromatic compounds","",6,36,0.04,2.82666666666667,0.0169882354855152,"Mycgr3G46601;Mycgr3G102841;Mycgr3G75791;Mycgr3G43383;Mycgr3G71361;Mycgr3G75949",0.15612997374783
"map00500","Starch and sucrose metabolism","",8,60,0.0533333333333333,2.26133333333333,0.0226363842775906,"Mycgr3G32466;Mycgr3G85505;Mycgr3G38524;Mycgr3G69330;Mycgr3G69907;Mycgr3G44498;Mycgr3G42323;Mycgr3G45540",0.195989490247529
"map00830","Retinol metabolism","",3,11,0.02,4.62545454545455,0.0233562604958195,"Mycgr3G23748;Mycgr3G102841;Mycgr3G45389",0.195989490247529
"map00623","Toluene degradation","",2,5,0.0133333333333333,6.784,0.0306963476932703,"Mycgr3G46601;Mycgr3G72479",0.246849796033382
"map00340","Histidine metabolism","",4,22,0.0266666666666667,3.08363636363636,0.0369685227220885,"Mycgr3G98380;Mycgr3G75935;Mycgr3G23748;Mycgr3G88816",0.275608238831825
"map05162","Measles","",3,13,0.02,3.91384615384615,0.0371285710343391,"Mycgr3G72449;Mycgr3G57734;Mycgr3G36765",0.275608238831825
"map00626","Naphthalene degradation","",3,15,0.02,3.392,0.0542018878018026,"Mycgr3G102841;Mycgr3G75791;Mycgr3G43383",0.387443123916589
"map00333","Prodigiosin biosynthesis","",2,7,0.0133333333333333,4.84571428571429,0.059636409587397,"Mycgr3G68710;Mycgr3G39543",0.396890587943711
"map00361","Chlorocyclohexane and chlorobenzene degradation","",2,7,0.0133333333333333,4.84571428571429,0.059636409587397,"Mycgr3G46601;Mycgr3G43351",0.396890587943711
"map04146","Peroxisome","",8,73,0.0533333333333333,1.8586301369863,0.0625340674878479,"Mycgr3G101446;Mycgr3G108219;Mycgr3G98156;Mycgr3G32337;Mycgr3G43740;Mycgr3G23658;Mycgr3G109694;Mycgr3G103459",0.402302500838488
"map00520","Amino sugar and nucleotide sugar metabolism","",6,50,0.04,2.0352,0.0707168199021967,"Mycgr3G45905;Mycgr3G51378;Mycgr3G65104;Mycgr3G70396;Mycgr3G100854;Mycgr3G71284",0.434270939213856
"map00360","Phenylalanine metabolism","",5,39,0.0333333333333333,2.17435897435897,0.0760611689820459,"Mycgr3G100958;Mycgr3G84797;Mycgr3G73819;Mycgr3G41948;Mycgr3G88816",0.434270939213856
"map00621","Dioxin degradation","",2,8,0.0133333333333333,4.24,0.0765036887734254,"Mycgr3G75791;Mycgr3G43383",0.434270939213856
"map00624","Polycyclic aromatic hydrocarbon degradation","",2,8,0.0133333333333333,4.24,0.0765036887734254,"Mycgr3G75791;Mycgr3G43383",0.434270939213856
"map00561","Glycerolipid metabolism","",5,40,0.0333333333333333,2.12,0.0829858756870221,"Mycgr3G74592;Mycgr3G23748;Mycgr3G54399;Mycgr3G41900;Mycgr3G107208",0.457607828788436
"map00680","Methane metabolism","",4,29,0.0266666666666667,2.33931034482759,0.0875247512802777,"Mycgr3G54399;Mycgr3G41900;Mycgr3G87443;Mycgr3G44086",0.469229916585933
"map01110","Biosynthesis of secondary metabolites","",29,387,0.193333333333333,1.27090439276486,0.0940950880013683,"Mycgr3G111248;Mycgr3G42395;Mycgr3G74592;Mycgr3G76728;Mycgr3G41530;Mycgr3G107854;Mycgr3G65177;Mycgr3G84703;Mycgr3G85505;Mycgr3G33257;Mycgr3G23748;Mycgr3G70646;Mycgr3G102841;Mycgr3G32337;Mycgr3G109538;Mycgr3G88816;Mycgr3G43729;Mycgr3G23658;Mycgr3G102083;Mycgr3G85738;Mycgr3G111379;Mycgr3G30146;Mycgr3G33363;Mycgr3G84625;Mycgr3G44498;Mycgr3G42698;Mycgr3G42323;Mycgr3G44322;Mycgr3G45540",0.480750745716445
"map00430","Taurine and hypotaurine metabolism","",2,9,0.0133333333333333,3.76888888888889,0.0946555872395074,"Mycgr3G71416;Mycgr3G70646",0.480750745716445
"map04727","GABAergic synapse","",3,19,0.02,2.67789473684211,0.0973607204086856,"Mycgr3G46939;Mycgr3G70646;Mycgr3G101182",0.481810744586572
"map01200","Carbon metabolism","",11,122,0.0733333333333333,1.52918032786885,0.100899007371124,"Mycgr3G41530;Mycgr3G33257;Mycgr3G54399;Mycgr3G32337;Mycgr3G23658;Mycgr3G102083;Mycgr3G41900;Mycgr3G87443;Mycgr3G85738;Mycgr3G30146;Mycgr3G44086",0.486837710565673
"map00350","Tyrosine metabolism","",5,43,0.0333333333333333,1.97209302325581,0.105680058724842,"Mycgr3G98857;Mycgr3G84703;Mycgr3G102841;Mycgr3G88816;Mycgr3G42698",0.492861656350032
"map01040","Biosynthesis of unsaturated fatty acids","",3,20,0.02,2.544,0.109808555559852,"Mycgr3G68710;Mycgr3G42395;Mycgr3G39543",0.492861656350032
"map03320","PPAR signaling pathway","",3,20,0.02,2.544,0.109808555559852,"Mycgr3G57170;Mycgr3G98156;Mycgr3G85738",0.492861656350032
"map03450","Non-homologous end-joining","",2,11,0.0133333333333333,3.08363636363636,0.134001578226463,"Mycgr3G67412;Mycgr3G68344",0.538952662555901
"map04622","RIG-I-like receptor signaling pathway","",2,11,0.0133333333333333,3.08363636363636,0.134001578226463,"Mycgr3G54399;Mycgr3G41900",0.538952662555901
"map04976","Bile secretion","",2,11,0.0133333333333333,3.08363636363636,0.134001578226463,"Mycgr3G99570;Mycgr3G31579",0.538952662555901
"map05145","Toxoplasmosis","",2,11,0.0133333333333333,3.08363636363636,0.134001578226463,"Mycgr3G46939;Mycgr3G72449",0.538952662555901
"map00625","Chloroalkane and chloroalkene degradation","",3,22,0.02,2.31272727272727,0.1363916582924,"Mycgr3G23748;Mycgr3G102841;Mycgr3G43351",0.538952662555901
"map04213","Longevity regulating pathway - multiple species","",4,34,0.0266666666666667,1.99529411764706,0.136832541270669,"Mycgr3G72449;Mycgr3G108354;Mycgr3G66729;Mycgr3G23658",0.538952662555901
"map00950","Isoquinoline alkaloid biosynthesis","",3,23,0.02,2.21217391304348,0.150435866082615,"Mycgr3G84703;Mycgr3G88816;Mycgr3G42698",0.580682443078894
"map05030","Cocaine addiction","",2,12,0.0133333333333333,2.82666666666667,0.154837668458408,"Mycgr3G46939;Mycgr3G88816",0.585954313970055
"map01212","Fatty acid metabolism","",4,37,0.0266666666666667,1.83351351351351,0.170768280215656,"Mycgr3G68710;Mycgr3G42395;Mycgr3G85738;Mycgr3G39543",0.629892393506552
"map00565","Ether lipid metabolism","",2,13,0.0133333333333333,2.60923076923077,0.176239322535512,"Mycgr3G74592;Mycgr3G65177",0.629892393506552
"map05226","Gastric cancer","",2,13,0.0133333333333333,2.60923076923077,0.176239322535512,"Mycgr3G99570;Mycgr3G94324",0.629892393506552
"map00061","Fatty acid biosynthesis","",2,14,0.0133333333333333,2.42285714285714,0.198068699647806,"Mycgr3G68710;Mycgr3G39543",0.659131303141668
"map00780","Biotin metabolism","",2,14,0.0133333333333333,2.42285714285714,0.198068699647806,"Mycgr3G68710;Mycgr3G39543",0.659131303141668
"map02010","ABC transporters","",2,14,0.0133333333333333,2.42285714285714,0.198068699647806,"Mycgr3G50464;Mycgr3G99570",0.659131303141668
"map01100","Metabolic pathways","",63,977,0.42,1.09363357215967,0.198080909752418,"Mycgr3G68710;Mycgr3G111248;Mycgr3G45905;Mycgr3G42395;Mycgr3G47168;Mycgr3G74592;Mycgr3G46601;Mycgr3G76728;Mycgr3G53893;Mycgr3G32466;Mycgr3G41530;Mycgr3G98380;Mycgr3G107854;Mycgr3G65177;Mycgr3G81448;Mycgr3G84703;Mycgr3G85505;Mycgr3G33257;Mycgr3G23748;Mycgr3G70646;Mycgr3G98156;Mycgr3G102228;Mycgr3G102841;Mycgr3G54399;Mycgr3G75791;Mycgr3G32337;Mycgr3G38524;Mycgr3G109538;Mycgr3G43383;Mycgr3G43740;Mycgr3G88816;Mycgr3G42493;Mycgr3G43729;Mycgr3G100854;Mycgr3G45389;Mycgr3G102083;Mycgr3G41900;Mycgr3G71284;Mycgr3G43351;Mycgr3G69330;Mycgr3G66866;Mycgr3G85738;Mycgr3G111379;Mycgr3G30146;Mycgr3G69907;Mycgr3G44086;Mycgr3G75056;Mycgr3G33363;Mycgr3G90679;Mycgr3G84625;Mycgr3G44498;Mycgr3G87270;Mycgr3G109694;Mycgr3G42698;Mycgr3G42323;Mycgr3G45051;Mycgr3G44322;Mycgr3G71439;Mycgr3G50320;Mycgr3G45540;Mycgr3G67048;Mycgr3G39543;Mycgr3G92238",0.659131303141668
"map04142","Lysosome biogenesis","",4,40,0.0266666666666667,1.696,0.207303859834957,"Mycgr3G38910;Mycgr3G67381;Mycgr3G84465;Mycgr3G83794",0.678129575392318
"map00410","beta-Alanine metabolism","",3,28,0.02,1.81714285714286,0.22636523746859,"Mycgr3G23748;Mycgr3G70646;Mycgr3G85738",0.728141513857296
"map00052","Galactose metabolism","",3,29,0.02,1.75448275862069,0.242385293567241,"Mycgr3G32466;Mycgr3G38524;Mycgr3G107208",0.742984368298219
"map04916","Melanogenesis","",3,29,0.02,1.75448275862069,0.242385293567241,"Mycgr3G46939;Mycgr3G84703;Mycgr3G42698",0.742984368298219
"map05130","Pathogenic Escherichia coli infection","",2,16,0.0133333333333333,2.12,0.242528576180248,"Mycgr3G102491;Mycgr3G110267",0.742984368298219
"map00440","Phosphonate and phosphinate metabolism","",1,5,0.00666666666666667,3.392,0.26221792069647,"Mycgr3G104600",0.763212167795181
"map04712","Circadian rhythm - plant","",1,5,0.00666666666666667,3.392,0.26221792069647,"Mycgr3G36765",0.763212167795181
"map05143","African trypanosomiasis","",1,5,0.00666666666666667,3.392,0.26221792069647,"Mycgr3G75056",0.763212167795181
"map00965","Betalain biosynthesis","",2,17,0.0133333333333333,1.99529411764706,0.264949301773457,"Mycgr3G84703;Mycgr3G42698",0.763212167795181
"map00930","Caprolactam degradation","",2,18,0.0133333333333333,1.88444444444444,0.287376127188132,"Mycgr3G71361;Mycgr3G75949",0.815641066872198
"map00120","Primary bile acid biosynthesis","",1,6,0.00666666666666667,2.82666666666667,0.305804888753,"Mycgr3G98156",0.855081923820431
"map01230","Biosynthesis of amino acids","",9,125,0.06,1.22112,0.315138000654383,"Mycgr3G76728;Mycgr3G41530;Mycgr3G33257;Mycgr3G109538;Mycgr3G43729;Mycgr3G111379;Mycgr3G30146;Mycgr3G44086;Mycgr3G84625",0.855081923820431
"map00310","Lysine degradation","",3,34,0.02,1.49647058823529,0.324450770201466,"Mycgr3G23748;Mycgr3G43740;Mycgr3G109694",0.855081923820431
"map04136","Autophagy - other","",2,20,0.0133333333333333,1.696,0.331944472634339,"Mycgr3G99699;Mycgr3G49421",0.855081923820431
"map04915","Estrogen signaling pathway","",2,20,0.0133333333333333,1.696,0.331944472634339,"Mycgr3G46939;Mycgr3G72449",0.855081923820431
"map00660","C5-Branched dibasic acid metabolism","",1,7,0.00666666666666667,2.42285714285714,0.346832968613933,"Mycgr3G43729",0.855081923820431
"map00400","Phenylalanine, tyrosine and tryptophan biosynthesis","",2,21,0.0133333333333333,1.6152380952381,0.353956105755074,"Mycgr3G76728;Mycgr3G111379",0.855081923820431
"map00730","Thiamine metabolism","",2,21,0.0133333333333333,1.6152380952381,0.353956105755074,"Mycgr3G102228;Mycgr3G87270",0.855081923820431
"map04137","Mitophagy - animal","",2,21,0.0133333333333333,1.6152380952381,0.353956105755074,"Mycgr3G106945;Mycgr3G36765",0.855081923820431
"map04726","Serotonergic synapse","",2,21,0.0133333333333333,1.6152380952381,0.353956105755074,"Mycgr3G46939;Mycgr3G88816",0.855081923820431
"map00071","Fatty acid degradation","",3,36,0.02,1.41333333333333,0.357543538636666,"Mycgr3G23748;Mycgr3G102841;Mycgr3G85738",0.855081923820431
"map04212","Longevity regulating pathway - worm","",2,22,0.0133333333333333,1.54181818181818,0.375712550501341,"Mycgr3G23658;Mycgr3G51199",0.855081923820431
"map01130","","",18,280,0.12,1.09028571428571,0.384032600511742,"Mycgr3G68710;Mycgr3G76728;Mycgr3G41530;Mycgr3G65177;Mycgr3G23211;Mycgr3G33257;Mycgr3G23748;Mycgr3G102841;Mycgr3G32337;Mycgr3G23658;Mycgr3G85738;Mycgr3G111379;Mycgr3G30146;Mycgr3G44086;Mycgr3G33363;Mycgr3G84625;Mycgr3G44322;Mycgr3G39543",0.855081923820431
"map00140","Steroid hormone biosynthesis","",1,8,0.00666666666666667,2.12,0.385451437162578,"Mycgr3G42395",0.855081923820431
"map00981","Insect hormone biosynthesis","",1,8,0.00666666666666667,2.12,0.385451437162578,"Mycgr3G23748",0.855081923820431
"map04016","MAPK signaling pathway - plant","",1,8,0.00666666666666667,2.12,0.385451437162578,"Mycgr3G23658",0.855081923820431
"map04064","NF-kappa B signaling pathway","",1,8,0.00666666666666667,2.12,0.385451437162578,"Mycgr3G36765",0.855081923820431
"map04115","p53 signaling pathway","",1,8,0.00666666666666667,2.12,0.385451437162578,"Mycgr3G20459",0.855081923820431
"map04612","Antigen processing and presentation","",1,8,0.00666666666666667,2.12,0.385451437162578,"Mycgr3G72449",0.855081923820431
"map00920","Sulfur metabolism","",2,23,0.0133333333333333,1.47478260869565,0.397167472826934,"Mycgr3G71416;Mycgr3G49158",0.856921865808122
"map03410","Base excision repair","",2,23,0.0133333333333333,1.47478260869565,0.397167472826934,"Mycgr3G67412;Mycgr3G51199",0.856921865808122
"map00630","Glyoxylate and dicarboxylate metabolism","",3,39,0.02,1.30461538461538,0.406720054815114,"Mycgr3G32337;Mycgr3G23658;Mycgr3G102083",0.856921865808122
"map04068","FoxO signaling pathway","",2,24,0.0133333333333333,1.41333333333333,0.418280815396776,"Mycgr3G68512;Mycgr3G23658",0.856921865808122
"map00903","Limonene degradation","",1,9,0.00666666666666667,1.88444444444444,0.421800918402962,"Mycgr3G23748",0.856921865808122
"map04624","Toll and Imd signaling pathway","",1,9,0.00666666666666667,1.88444444444444,0.421800918402962,"Mycgr3G92218",0.856921865808122
"map04742","Taste transduction","",1,9,0.00666666666666667,1.88444444444444,0.421800918402962,"Mycgr3G66729",0.856921865808122
"map04973","Carbohydrate digestion and absorption","",1,9,0.00666666666666667,1.88444444444444,0.421800918402962,"Mycgr3G69907",0.856921865808122
"map01210","2-Oxocarboxylic acid metabolism","",3,41,0.02,1.2409756097561,0.438909639940491,"Mycgr3G109538;Mycgr3G43729;Mycgr3G84625",0.882391255297029
"map04923","Regulation of lipolysis in adipocytes","",1,10,0.00666666666666667,1.696,0.45601388181107,"Mycgr3G46939",0.888996759490268
"map05032","Morphine addiction","",1,10,0.00666666666666667,1.696,0.45601388181107,"Mycgr3G46939",0.888996759490268
"map05142","Chagas disease","",1,10,0.00666666666666667,1.696,0.45601388181107,"Mycgr3G46939",0.888996759490268
"map04914","Progesterone-mediated oocyte maturation","",2,27,0.0133333333333333,1.2562962962963,0.479253265883014,"Mycgr3G46939;Mycgr3G47222",0.906014583160765
"map00062","Fatty acid elongation","",1,11,0.00666666666666667,1.54181818181818,0.488215112169531,"Mycgr3G42395",0.906014583160765
"map00450","Selenocompound metabolism","",1,11,0.00666666666666667,1.54181818181818,0.488215112169531,"Mycgr3G98380",0.906014583160765
"map04520","Adherens junction","",1,11,0.00666666666666667,1.54181818181818,0.488215112169531,"Mycgr3G36765",0.906014583160765
"map05133","Pertussis","",1,11,0.00666666666666667,1.54181818181818,0.488215112169531,"Mycgr3G46939",0.906014583160765
"map00040","Pentose and glucuronate interconversions","",2,28,0.0133333333333333,1.21142857142857,0.498706191145662,"Mycgr3G66866;Mycgr3G101325",0.908021649916159
"map04728","Dopaminergic synapse","",2,28,0.0133333333333333,1.21142857142857,0.498706191145662,"Mycgr3G46939;Mycgr3G88816",0.908021649916159
"map00564","Glycerophospholipid metabolism","",3,46,0.02,1.10608695652174,0.516167447076293,"Mycgr3G111248;Mycgr3G74592;Mycgr3G49989",0.909770685762116
"map04924","Renin secretion","",1,12,0.00666666666666667,1.41333333333333,0.518522152506906,"Mycgr3G46939",0.909770685762116
"map04971","Gastric acid secretion","",1,12,0.00666666666666667,1.41333333333333,0.518522152506906,"Mycgr3G46939",0.909770685762116
"map05134","Legionellosis","",1,12,0.00666666666666667,1.41333333333333,0.518522152506906,"Mycgr3G72449",0.909770685762116
"map04670","Leukocyte transendothelial migration","",1,13,0.00666666666666667,1.30461538461538,0.547045721671188,"Mycgr3G46939",0.94209507683931
"map04918","Thyroid hormone synthesis","",1,13,0.00666666666666667,1.30461538461538,0.547045721671188,"Mycgr3G21444",0.94209507683931
"map00280","Valine, leucine and isoleucine degradation","",3,49,0.02,1.03836734693878,0.559740182721169,"Mycgr3G23748;Mycgr3G42493;Mycgr3G85738",0.94209507683931
"map00362","Benzoate degradation","",1,14,0.00666666666666667,1.21142857142857,0.57389010798068,"Mycgr3G46601",0.94209507683931
"map02024","Quorum sensing","",1,14,0.00666666666666667,1.21142857142857,0.57389010798068,"Mycgr3G70646",0.94209507683931
"map04713","Circadian entrainment","",1,14,0.00666666666666667,1.21142857142857,0.57389010798068,"Mycgr3G46939",0.94209507683931
"map05014","Amyotrophic lateral sclerosis","",1,14,0.00666666666666667,1.21142857142857,0.57389010798068,"Mycgr3G23658",0.94209507683931
"map05034","Alcoholism","",2,33,0.0133333333333333,1.02787878787879,0.588764288661406,"Mycgr3G46939;Mycgr3G88816",0.94209507683931
"map00053","Ascorbate and aldarate metabolism","",1,15,0.00666666666666667,1.13066666666667,0.599153540313841,"Mycgr3G23748",0.94209507683931
"map04730","Long-term depression","",1,15,0.00666666666666667,1.13066666666667,0.599153540313841,"Mycgr3G46939",0.94209507683931
"map05031","Amphetamine addiction","",1,15,0.00666666666666667,1.13066666666667,0.599153540313841,"Mycgr3G88816",0.94209507683931
"map05100","Bacterial invasion of epithelial cells","",1,15,0.00666666666666667,1.13066666666667,0.599153540313841,"Mycgr3G47222",0.94209507683931
"map00010","Glycolysis / Gluconeogenesis","",3,52,0.02,0.978461538461538,0.600896675001707,"Mycgr3G41530;Mycgr3G23748;Mycgr3G102841",0.94209507683931
"map00650","Butanoate metabolism","",2,34,0.0133333333333333,0.99764705882353,0.605283883565153,"Mycgr3G70646;Mycgr3G68282",0.94209507683931
"map04210","Apoptosis","",1,16,0.00666666666666667,1.06,0.622928537922747,"Mycgr3G51199",0.944644764397629
"map04725","Cholinergic synapse","",1,16,0.00666666666666667,1.06,0.622928537922747,"Mycgr3G46939",0.944644764397629
"map05166","Human T-cell leukemia virus 1 infection","",3,54,0.02,0.942222222222222,0.626909583463681,"Mycgr3G47222;Mycgr3G20459;Mycgr3G94324",0.944644764397629
"map04934","Cushing syndrome","",1,17,0.00666666666666667,0.99764705882353,0.645302240182078,"Mycgr3G46939",0.944644764397629
"map04214","Apoptosis - fly","",1,18,0.00666666666666667,0.942222222222222,0.666356717417016,"Mycgr3G51199",0.944644764397629
"map04360","Axon guidance","",1,18,0.00666666666666667,0.942222222222222,0.666356717417016,"Mycgr3G46939",0.944644764397629
"map04611","Platelet activation","",1,18,0.00666666666666667,0.942222222222222,0.666356717417016,"Mycgr3G46939",0.944644764397629
"map04138","Autophagy - yeast","",4,77,0.0266666666666667,0.881038961038961,0.676108272145225,"Mycgr3G90647;Mycgr3G99699;Mycgr3G49421;Mycgr3G107454",0.944644764397629
"map00710","Carbon fixation by Calvin cycle","",1,19,0.00666666666666667,0.892631578947368,0.686169263888689,"Mycgr3G41530",0.944644764397629
"map00740","Riboflavin metabolism","",1,19,0.00666666666666667,0.892631578947368,0.686169263888689,"Mycgr3G87270",0.944644764397629
"map04015","Rap1 signaling pathway","",1,19,0.00666666666666667,0.892631578947368,0.686169263888689,"Mycgr3G46939",0.944644764397629
"map04022","cGMP-PKG signaling pathway","",1,19,0.00666666666666667,0.892631578947368,0.686169263888689,"Mycgr3G46939",0.944644764397629
"map04926","Relaxin signaling pathway","",1,19,0.00666666666666667,0.892631578947368,0.686169263888689,"Mycgr3G46939",0.944644764397629
"map05131","Shigellosis","",1,19,0.00666666666666667,0.892631578947368,0.686169263888689,"Mycgr3G47222",0.944644764397629
"map04140","Autophagy - animal","",2,40,0.0133333333333333,0.848,0.693941935124853,"Mycgr3G99699;Mycgr3G49421",0.944644764397629
"map04540","Gap junction","",1,20,0.00666666666666667,0.848,0.704812673954708,"Mycgr3G46939",0.944644764397629
"map04724","Glutamatergic synapse","",1,20,0.00666666666666667,0.848,0.704812673954708,"Mycgr3G46939",0.944644764397629
"map04922","Glucagon signaling pathway","",1,20,0.00666666666666667,0.848,0.704812673954708,"Mycgr3G68512",0.944644764397629
"map05167","Kaposi sarcoma-associated herpesvirus infection","",1,20,0.00666666666666667,0.848,0.704812673954708,"Mycgr3G99699",0.944644764397629
"map05206","MicroRNAs in cancer","",1,20,0.00666666666666667,0.848,0.704812673954708,"Mycgr3G99570",0.944644764397629
"map04013","MAPK signaling pathway - fly","",1,21,0.00666666666666667,0.807619047619048,0.72235550236469,"Mycgr3G92218",0.947955621183315
"map04261","Adrenergic signaling in cardiomyocytes","",1,21,0.00666666666666667,0.807619047619048,0.72235550236469,"Mycgr3G46939",0.947955621183315
"map04141","Protein processing in endoplasmic reticulum","",4,83,0.0266666666666667,0.817349397590362,0.732709792426416,"Mycgr3G47168;Mycgr3G72449;Mycgr3G29054;Mycgr3G92218",0.947955621183315
"map00900","Terpenoid backbone biosynthesis","",1,22,0.00666666666666667,0.770909090909091,0.738862309596278,"Mycgr3G23211",0.947955621183315
"map04217","Necroptosis","",1,23,0.00666666666666667,0.737391304347826,0.754393893085793,"Mycgr3G51199",0.947955621183315
"map04310","Wnt signaling pathway","",1,23,0.00666666666666667,0.737391304347826,0.754393893085793,"Mycgr3G36765",0.947955621183315
"map00100","Steroid biosynthesis","",1,24,0.00666666666666667,0.706666666666667,0.769007505159229,"Mycgr3G33363",0.947955621183315
"map00600","Sphingolipid metabolism","",1,24,0.00666666666666667,0.706666666666667,0.769007505159229,"Mycgr3G107208",0.947955621183315
"map04062","Chemokine signaling pathway","",1,24,0.00666666666666667,0.706666666666667,0.769007505159229,"Mycgr3G46939",0.947955621183315
"map05231","Choline metabolism in cancer","",1,24,0.00666666666666667,0.706666666666667,0.769007505159229,"Mycgr3G49989",0.947955621183315
"map00770","Pantothenate and CoA biosynthesis","",1,25,0.00666666666666667,0.6784,0.78275705842356,"Mycgr3G84625",0.947955621183315
