"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"GO:0005746","","",11,26,0.0495495495495495,6.98458073458073,1.08724478844142e-07,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G87601;Mycgr3G73335;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99175",0.000131067359246613
"GO:0070469","obsolete respirasome","cellular_component",11,26,0.0495495495495495,6.98458073458073,1.08724478844142e-07,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G87601;Mycgr3G73335;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99175",0.000131067359246613
"GO:1990204","","",13,42,0.0585585585585586,5.10993135993136,5.53360563228159e-07,"Mycgr3G38161;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G69333;Mycgr3G87601;Mycgr3G73335;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99175;Mycgr3G68390",0.000444717439314364
"GO:0098803","","",10,25,0.045045045045045,6.6036036036036,7.95963562359726e-07,"Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G87601;Mycgr3G73335;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99175",0.000479767037212325
"GO:0042773","ATP synthesis coupled electron transport","biological_process",9,23,0.0405405405405405,6.46004700352526,3.62259435394971e-06,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G73335;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469",0.00145567916456212
"GO:0042775","","",9,23,0.0405405405405405,6.46004700352526,3.62259435394971e-06,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G73335;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469",0.00145567916456212
"GO:0022904","respiratory electron transport chain","biological_process",10,30,0.045045045045045,5.503003003003,5.58681208646423e-06,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G73335;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G68390",0.00192425770578075
"GO:0022900","electron transport chain","biological_process",11,38,0.0495495495495495,4.77892366050261,8.83805456555228e-06,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G73335;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G31164;Mycgr3G68390",0.00266356869469332
"GO:0055085","transmembrane transport","biological_process",38,309,0.171171171171171,2.03023411761276,1.15639666733636e-05,"Mycgr3G73144;Mycgr3G48576;Mycgr3G75170;Mycgr3G74581;Mycgr3G69847;Mycgr3G103719;Mycgr3G36249;Mycgr3G54914;Mycgr3G76149;Mycgr3G57478;Mycgr3G70577;Mycgr3G45644;Mycgr3G45188;Mycgr3G109656;Mycgr3G105721;Mycgr3G84343;Mycgr3G65305;Mycgr3G60824;Mycgr3G74970;Mycgr3G74555;Mycgr3G49627;Mycgr3G102569;Mycgr3G37731;Mycgr3G22400;Mycgr3G101477;Mycgr3G81942;Mycgr3G101681;Mycgr3G103356;Mycgr3G77701;Mycgr3G31040;Mycgr3G87728;Mycgr3G74327;Mycgr3G41235;Mycgr3G108857;Mycgr3G103694;Mycgr3G50464;Mycgr3G12289;Mycgr3G100851",0.00309785818327553
"GO:0016491","oxidoreductase activity","molecular_function",31,233,0.13963963963964,2.1964775934733,1.72678766842395e-05,"Mycgr3G38161;Mycgr3G100120;Mycgr3G74146;Mycgr3G77167;Mycgr3G74581;Mycgr3G53658;Mycgr3G41619;Mycgr3G69333;Mycgr3G64379;Mycgr3G40793;Mycgr3G105409;Mycgr3G73335;Mycgr3G53893;Mycgr3G64098;Mycgr3G60824;Mycgr3G76530;Mycgr3G67250;Mycgr3G67317;Mycgr3G31164;Mycgr3G74599;Mycgr3G67035;Mycgr3G83548;Mycgr3G99175;Mycgr3G68390;Mycgr3G31040;Mycgr3G65806;Mycgr3G105735;Mycgr3G32609;Mycgr3G50604;Mycgr3G98331;Mycgr3G28518",0.00416328506857014
