"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"map05166","Human T-cell leukemia virus 1 infection","",4,53,0.0373831775700935,1.78310703579616,0.184163364085535,"Mycgr3G35747;Mycgr3G100063;Mycgr3G73173;Mycgr3G110529",0.823012536077341
"map00740","Riboflavin metabolism","",2,19,0.0186915887850467,2.48696507624201,0.190774460094294,"Mycgr3G70454;Mycgr3G84472",0.823012536077341
"map00980","Metabolism of xenobiotics by cytochrome P450","",3,36,0.0280373831775701,1.96884735202492,0.193490299111906,"Mycgr3G108479;Mycgr3G36990;Mycgr3G100257",0.823012536077341
"map00623","Toluene degradation","",1,5,0.00934579439252336,4.72523364485981,0.194598229563039,"Mycgr3G46601",0.823012536077341
"map04668","TNF signaling pathway","",1,5,0.00934579439252336,4.72523364485981,0.194598229563039,"Mycgr3G61736",0.823012536077341
"map04975","Fat digestion and absorption","",1,5,0.00934579439252336,4.72523364485981,0.194598229563039,"Mycgr3G73758",0.823012536077341
"map05143","African trypanosomiasis","",1,5,0.00934579439252336,4.72523364485981,0.194598229563039,"Mycgr3G75056",0.823012536077341
"map00730","Thiamine metabolism","",2,21,0.0186915887850467,2.25011125945705,0.222245122514977,"Mycgr3G70454;Mycgr3G102228",0.823012536077341
"map00910","Nitrogen metabolism","",2,21,0.0186915887850467,2.25011125945705,0.222245122514977,"Mycgr3G34525;Mycgr3G70263",0.823012536077341
"map00630","Glyoxylate and dicarboxylate metabolism","",3,39,0.0280373831775701,1.81739755571531,0.226963083640266,"Mycgr3G108333;Mycgr3G32337;Mycgr3G23658",0.823012536077341
"map00290","Valine, leucine and isoleucine biosynthesis","",2,22,0.0186915887850467,2.14783347493628,0.238142710149903,"Mycgr3G66888;Mycgr3G43729",0.823012536077341
"map00460","Cyanoamino acid metabolism","",2,22,0.0186915887850467,2.14783347493628,0.238142710149903,"Mycgr3G77647;Mycgr3G85505",0.823012536077341
"map00900","Terpenoid backbone biosynthesis","",2,22,0.0186915887850467,2.14783347493628,0.238142710149903,"Mycgr3G103611;Mycgr3G74210",0.823012536077341
"map03460","Fanconi anemia pathway","",2,22,0.0186915887850467,2.14783347493628,0.238142710149903,"Mycgr3G109907;Mycgr3G48403",0.823012536077341
"map01210","2-Oxocarboxylic acid metabolism","",3,41,0.0280373831775701,1.72874401641213,0.249869012508594,"Mycgr3G108333;Mycgr3G66888;Mycgr3G43729",0.823012536077341
"map00361","Chlorocyclohexane and chlorobenzene degradation","",1,7,0.00934579439252336,3.37516688918558,0.26147651190926,"Mycgr3G46601",0.823012536077341
"map00660","C5-Branched dibasic acid metabolism","",1,7,0.00934579439252336,3.37516688918558,0.26147651190926,"Mycgr3G43729",0.823012536077341
"map04016","MAPK signaling pathway - plant","",1,7,0.00934579439252336,3.37516688918558,0.26147651190926,"Mycgr3G23658",0.823012536077341
"map04979","Cholesterol metabolism","",1,7,0.00934579439252336,3.37516688918558,0.26147651190926,"Mycgr3G108617",0.823012536077341
"map00100","Steroid biosynthesis","",2,24,0.0186915887850467,1.96884735202492,0.27008236220833,"Mycgr3G108617;Mycgr3G98820",0.823012536077341
"map01130","","",14,280,0.130841121495327,1.18130841121495,0.292505833025905,"Mycgr3G70038;Mycgr3G109450;Mycgr3G108333;Mycgr3G111710;Mycgr3G32337;Mycgr3G98820;Mycgr3G50840;Mycgr3G74210;Mycgr3G23658;Mycgr3G40465;Mycgr3G68710;Mycgr3G62699;Mycgr3G107427;Mycgr3G66888",0.823012536077341
"map04612","Antigen processing and presentation","",1,8,0.00934579439252336,2.95327102803738,0.292822014973801,"Mycgr3G100063",0.823012536077341
"map04710","Circadian rhythm","",1,8,0.00934579439252336,2.95327102803738,0.292822014973801,"Mycgr3G66122",0.823012536077341
"map00790","Folate biosynthesis","",2,26,0.0186915887850467,1.81739755571531,0.302006742169039,"Mycgr3G36990;Mycgr3G77764",0.823012536077341
"map04070","Phosphatidylinositol signaling system","",2,27,0.0186915887850467,1.75008653513326,0.317894582517717,"Mycgr3G69031;Mycgr3G41102",0.823012536077341
"map04728","Dopaminergic synapse","",2,27,0.0186915887850467,1.75008653513326,0.317894582517717,"Mycgr3G65760;Mycgr3G46939",0.823012536077341
"map04914","Progesterone-mediated oocyte maturation","",2,27,0.0186915887850467,1.75008653513326,0.317894582517717,"Mycgr3G46939;Mycgr3G110529",0.823012536077341
"map04742","Taste transduction","",1,9,0.00934579439252336,2.6251298026999,0.322849016718961,"Mycgr3G9953",0.823012536077341
"map04973","Carbohydrate digestion and absorption","",1,9,0.00934579439252336,2.6251298026999,0.322849016718961,"Mycgr3G65440",0.823012536077341
"map00280","Valine, leucine and isoleucine degradation","",3,48,0.0280373831775701,1.47663551401869,0.331997995703987,"Mycgr3G70038;Mycgr3G42493;Mycgr3G66888",0.823012536077341
"map03015","mRNA surveillance pathway","",3,48,0.0280373831775701,1.47663551401869,0.331997995703987,"Mycgr3G100507;Mycgr3G28410;Mycgr3G109995",0.823012536077341
"map04111","Cell cycle - yeast","",5,90,0.0467289719626168,1.31256490134995,0.3322624899006,"Mycgr3G43403;Mycgr3G48745;Mycgr3G69561;Mycgr3G29871;Mycgr3G110529",0.823012536077341
"map04810","Regulation of actin cytoskeleton","",2,28,0.0186915887850467,1.68758344459279,0.3337008164524,"Mycgr3G34487;Mycgr3G41102",0.823012536077341
"map03008","Ribosome biogenesis in eukaryotes","",4,70,0.0373831775700935,1.35006675567423,0.343949526951505,"Mycgr3G91439;Mycgr3G74675;Mycgr3G71923;Mycgr3G72348",0.823012536077341
"map04113","Meiosis - yeast","",4,70,0.0373831775700935,1.35006675567423,0.343949526951505,"Mycgr3G43403;Mycgr3G48745;Mycgr3G69561;Mycgr3G110529",0.823012536077341
"map00521","Streptomycin biosynthesis","",1,10,0.00934579439252336,2.36261682242991,0.351612476508986,"Mycgr3G107427",0.823012536077341
"map00592","alpha-Linolenic acid metabolism","",1,10,0.00934579439252336,2.36261682242991,0.351612476508986,"Mycgr3G70038",0.823012536077341
"map03450","Non-homologous end-joining","",1,10,0.00934579439252336,2.36261682242991,0.351612476508986,"Mycgr3G68344",0.823012536077341
"map04923","Regulation of lipolysis in adipocytes","",1,10,0.00934579439252336,2.36261682242991,0.351612476508986,"Mycgr3G46939",0.823012536077341
"map05032","Morphine addiction","",1,10,0.00934579439252336,2.36261682242991,0.351612476508986,"Mycgr3G46939",0.823012536077341
"map05142","Chagas disease","",1,10,0.00934579439252336,2.36261682242991,0.351612476508986,"Mycgr3G46939",0.823012536077341
"map00982","Drug metabolism - cytochrome P450","",2,30,0.0186915887850467,1.57507788161994,0.364984683885443,"Mycgr3G108479;Mycgr3G100257",0.823012536077341
"map05418","Fluid shear stress and atherosclerosis","",2,30,0.0186915887850467,1.57507788161994,0.364984683885443,"Mycgr3G108479;Mycgr3G100257",0.823012536077341
"map03018","RNA degradation","",3,51,0.0280373831775701,1.38977460142936,0.36738534262202,"Mycgr3G49914;Mycgr3G74675;Mycgr3G32207",0.823012536077341
"map04146","Peroxisome","",4,73,0.0373831775700935,1.29458456023557,0.373427889070479,"Mycgr3G70038;Mycgr3G32337;Mycgr3G23658;Mycgr3G62699",0.823012536077341
"map00260","Glycine, serine and threonine metabolism","",3,52,0.0280373831775701,1.36304816678648,0.379126369370433,"Mycgr3G111248;Mycgr3G105601;Mycgr3G62699",0.823012536077341
"map00511","Other glycan degradation","",1,11,0.00934579439252336,2.14783347493628,0.379165083742321,"Mycgr3G51250",0.823012536077341
"map00590","Arachidonic acid metabolism","",1,11,0.00934579439252336,2.14783347493628,0.379165083742321,"Mycgr3G36990",0.823012536077341
"map04976","Bile secretion","",1,11,0.00934579439252336,2.14783347493628,0.379165083742321,"Mycgr3G99570",0.823012536077341
"map05030","Cocaine addiction","",1,11,0.00934579439252336,2.14783347493628,0.379165083742321,"Mycgr3G46939",0.823012536077341
"map05133","Pertussis","",1,11,0.00934579439252336,2.14783347493628,0.379165083742321,"Mycgr3G46939",0.823012536077341
"map05145","Toxoplasmosis","",1,11,0.00934579439252336,2.14783347493628,0.379165083742321,"Mycgr3G46939",0.823012536077341
"map00380","Tryptophan metabolism","",3,53,0.0280373831775701,1.33733027684712,0.390824149687527,"Mycgr3G84797;Mycgr3G23658;Mycgr3G75056",0.823012536077341
"map04218","Cellular senescence","",2,32,0.0186915887850467,1.47663551401869,0.395709317048501,"Mycgr3G62800;Mycgr3G101485",0.823012536077341
"map01523","Antifolate resistance","",1,12,0.00934579439252336,1.96884735202492,0.405557350742548,"Mycgr3G77764",0.823012536077341
"map04918","Thyroid hormone synthesis","",1,12,0.00934579439252336,1.96884735202492,0.405557350742548,"Mycgr3G100063",0.823012536077341
"map04924","Renin secretion","",1,12,0.00934579439252336,1.96884735202492,0.405557350742548,"Mycgr3G46939",0.823012536077341
"map04971","Gastric acid secretion","",1,12,0.00934579439252336,1.96884735202492,0.405557350742548,"Mycgr3G46939",0.823012536077341
"map00020","Citrate cycle (TCA cycle)","",2,33,0.0186915887850467,1.43188898329085,0.410822847002802,"Mycgr3G108333;Mycgr3G94024",0.823012536077341
"map01524","Platinum drug resistance","",2,33,0.0186915887850467,1.43188898329085,0.410822847002802,"Mycgr3G108479;Mycgr3G100257",0.823012536077341
"map01200","Carbon metabolism","",6,122,0.0560747663551402,1.16194269955569,0.413861279662279,"Mycgr3G109450;Mycgr3G108333;Mycgr3G32337;Mycgr3G23658;Mycgr3G94024;Mycgr3G72883",0.823012536077341
"map00330","Arginine and proline metabolism","",3,55,0.0280373831775701,1.28870008496177,0.414055074848926,"Mycgr3G84797;Mycgr3G93354;Mycgr3G62699",0.823012536077341
"map04120","Ubiquitin mediated proteolysis","",3,56,0.0280373831775701,1.26568758344459,0.425571888413222,"Mycgr3G83965;Mycgr3G75543;Mycgr3G110529",0.823012536077341
"map05225","Hepatocellular carcinoma","",2,34,0.0186915887850467,1.38977460142936,0.425752758168831,"Mycgr3G108479;Mycgr3G100257",0.823012536077341
"map00565","Ether lipid metabolism","",1,13,0.00934579439252336,1.81739755571531,0.430837701883465,"Mycgr3G74592",0.823012536077341
"map04670","Leukocyte transendothelial migration","",1,13,0.00934579439252336,1.81739755571531,0.430837701883465,"Mycgr3G46939",0.823012536077341
"map05226","Gastric cancer","",1,13,0.00934579439252336,1.81739755571531,0.430837701883465,"Mycgr3G99570",0.823012536077341
"map05200","Pathways in cancer","",3,57,0.0280373831775701,1.243482538121,0.437012779078557,"Mycgr3G108479;Mycgr3G46939;Mycgr3G100257",0.823012536077341
"map00051","Fructose and mannose metabolism","",2,36,0.0186915887850467,1.31256490134995,0.455016724496571,"Mycgr3G92097;Mycgr3G83548",0.823012536077341
"map04114","Oocyte meiosis","",2,36,0.0186915887850467,1.31256490134995,0.455016724496571,"Mycgr3G69561;Mycgr3G110529",0.823012536077341
"map04145","Phagocytosis","",2,36,0.0186915887850467,1.31256490134995,0.455016724496571,"Mycgr3G100063;Mycgr3G41102",0.823012536077341
"map00362","Benzoate degradation","",1,14,0.00934579439252336,1.68758344459279,0.455052559099556,"Mycgr3G46601",0.823012536077341
"map00720","Other carbon fixation pathways","",1,14,0.00934579439252336,1.68758344459279,0.455052559099556,"Mycgr3G94024",0.823012536077341
"map04713","Circadian entrainment","",1,14,0.00934579439252336,1.68758344459279,0.455052559099556,"Mycgr3G46939",0.823012536077341
"map05014","Amyotrophic lateral sclerosis","",1,14,0.00934579439252336,1.68758344459279,0.455052559099556,"Mycgr3G23658",0.823012536077341
"map00480","Glutathione metabolism","",2,37,0.0186915887850467,1.27709017428644,0.469331413269632,"Mycgr3G108479;Mycgr3G100257",0.823012536077341
"map00500","Starch and sucrose metabolism","",3,60,0.0280373831775701,1.18130841121495,0.470811181174353,"Mycgr3G77647;Mycgr3G85505;Mycgr3G65440",0.823012536077341
"map04725","Cholinergic synapse","",1,15,0.00934579439252336,1.57507788161994,0.478246423927061,"Mycgr3G46939",0.823012536077341
"map04730","Long-term depression","",1,15,0.00934579439252336,1.57507788161994,0.478246423927061,"Mycgr3G46939",0.823012536077341
"map00670","One carbon pool by folate","",1,16,0.00934579439252336,1.47663551401869,0.500461956215085,"Mycgr3G77764",0.823012536077341
"map04934","Cushing syndrome","",1,16,0.00934579439252336,1.47663551401869,0.500461956215085,"Mycgr3G46939",0.823012536077341
"map04962","Vasopressin-regulated water reabsorption","",1,16,0.00934579439252336,1.47663551401869,0.500461956215085,"Mycgr3G66122",0.823012536077341
"map00561","Glycerolipid metabolism","",2,40,0.0186915887850467,1.18130841121495,0.510913652863928,"Mycgr3G74592;Mycgr3G73758",0.823012536077341
"map03420","Nucleotide excision repair","",2,40,0.0186915887850467,1.18130841121495,0.510913652863928,"Mycgr3G109907;Mycgr3G35747",0.823012536077341
"map04020","Calcium signaling pathway","",1,17,0.00934579439252336,1.38977460142936,0.521740049640637,"Mycgr3G62800",0.823012536077341
"map04022","cGMP-PKG signaling pathway","",1,18,0.00934579439252336,1.31256490134995,0.542119904156149,"Mycgr3G46939",0.823012536077341
"map04214","Apoptosis - fly","",1,18,0.00934579439252336,1.31256490134995,0.542119904156149,"Mycgr3G61736",0.823012536077341
"map04360","Axon guidance","",1,18,0.00934579439252336,1.31256490134995,0.542119904156149,"Mycgr3G46939",0.823012536077341
"map04611","Platelet activation","",1,18,0.00934579439252336,1.31256490134995,0.542119904156149,"Mycgr3G46939",0.823012536077341
"map04926","Relaxin signaling pathway","",1,18,0.00934579439252336,1.31256490134995,0.542119904156149,"Mycgr3G46939",0.823012536077341
"map01120","Microbial metabolism in diverse environments","",11,259,0.102803738317757,1.0034279940822,0.544252873072046,"Mycgr3G46601;Mycgr3G109450;Mycgr3G84797;Mycgr3G108333;Mycgr3G110909;Mycgr3G32337;Mycgr3G16314;Mycgr3G94024;Mycgr3G72883;Mycgr3G75791;Mycgr3G83548",0.823012536077341
"map04011","MAPK signaling pathway - yeast","",3,67,0.0280373831775701,1.05788812944623,0.545887297379634,"Mycgr3G71128;Mycgr3G69227;Mycgr3G23658",0.823012536077341
"map01100","Metabolic pathways","",41,973,0.383177570093458,0.99555282342884,0.552335745682848,"Mycgr3G111248;Mycgr3G46601;Mycgr3G70038;Mycgr3G109450;Mycgr3G35747;Mycgr3G70454;Mycgr3G108333;Mycgr3G74592;Mycgr3G111710;Mycgr3G72947;Mycgr3G110909;Mycgr3G32337;Mycgr3G98820;Mycgr3G50840;Mycgr3G84472;Mycgr3G16314;Mycgr3G49750;Mycgr3G69031;Mycgr3G36990;Mycgr3G39191;Mycgr3G40465;Mycgr3G75056;Mycgr3G105601;Mycgr3G77647;Mycgr3G68710;Mycgr3G102228;Mycgr3G94024;Mycgr3G42493;Mycgr3G85505;Mycgr3G51250;Mycgr3G72883;Mycgr3G62699;Mycgr3G34461;Mycgr3G75791;Mycgr3G45051;Mycgr3G107427;Mycgr3G66888;Mycgr3G45905;Mycgr3G77764;Mycgr3G43729;Mycgr3G65440",0.823012536077341
"map04015","Rap1 signaling pathway","",1,19,0.00934579439252336,1.243482538121,0.561639095492919,"Mycgr3G46939",0.823012536077341
"map04727","GABAergic synapse","",1,19,0.00934579439252336,1.243482538121,0.561639095492919,"Mycgr3G46939",0.823012536077341
"map04915","Estrogen signaling pathway","",1,19,0.00934579439252336,1.243482538121,0.561639095492919,"Mycgr3G46939",0.823012536077341
"map00564","Glycerophospholipid metabolism","",2,45,0.0186915887850467,1.05005192107996,0.575370930748948,"Mycgr3G111248;Mycgr3G74592",0.823012536077341
"map00643","Styrene degradation","",1,20,0.00934579439252336,1.18130841121495,0.580333641838976,"Mycgr3G84797",0.823012536077341
"map00860","Porphyrin metabolism","",1,20,0.00934579439252336,1.18130841121495,0.580333641838976,"Mycgr3G105601",0.823012536077341
"map03320","PPAR signaling pathway","",1,20,0.00934579439252336,1.18130841121495,0.580333641838976,"Mycgr3G70038",0.823012536077341
"map04261","Adrenergic signaling in cardiomyocytes","",1,20,0.00934579439252336,1.18130841121495,0.580333641838976,"Mycgr3G46939",0.823012536077341
"map04540","Gap junction","",1,20,0.00934579439252336,1.18130841121495,0.580333641838976,"Mycgr3G46939",0.823012536077341
"map04724","Glutamatergic synapse","",1,20,0.00934579439252336,1.18130841121495,0.580333641838976,"Mycgr3G46939",0.823012536077341
"map05206","MicroRNAs in cancer","",1,20,0.00934579439252336,1.18130841121495,0.580333641838976,"Mycgr3G99570",0.823012536077341
"map01110","Biosynthesis of secondary metabolites","",16,387,0.149532710280374,0.976792484725543,0.584525948918566,"Mycgr3G111248;Mycgr3G70038;Mycgr3G109450;Mycgr3G108333;Mycgr3G74592;Mycgr3G103611;Mycgr3G32337;Mycgr3G98820;Mycgr3G84472;Mycgr3G23658;Mycgr3G40465;Mycgr3G105601;Mycgr3G77647;Mycgr3G85505;Mycgr3G66888;Mycgr3G43729",0.823012536077341
"map04137","Mitophagy - animal","",1,21,0.00934579439252336,1.12505562972853,0.598238067805176,"Mycgr3G106945",0.829054330186701
"map04726","Serotonergic synapse","",1,21,0.00934579439252336,1.12505562972853,0.598238067805176,"Mycgr3G46939",0.829054330186701
"map04212","Longevity regulating pathway - worm","",1,22,0.00934579439252336,1.07391673746814,0.615385465788761,"Mycgr3G23658",0.842410073119041
"map00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","",1,23,0.00934579439252336,1.02722470540431,0.631807554839281,"Mycgr3G39191",0.842410073119041
"map00920","Sulfur metabolism","",1,23,0.00934579439252336,1.02722470540431,0.631807554839281,"Mycgr3G110909",0.842410073119041
"map03410","Base excision repair","",1,23,0.00934579439252336,1.02722470540431,0.631807554839281,"Mycgr3G35747",0.842410073119041
"map04217","Necroptosis","",1,23,0.00934579439252336,1.02722470540431,0.631807554839281,"Mycgr3G61736",0.842410073119041
"map00600","Sphingolipid metabolism","",1,24,0.00934579439252336,0.984423676012461,0.647534737127583,"Mycgr3G51250",0.844193435070034
"map04062","Chemokine signaling pathway","",1,24,0.00934579439252336,0.984423676012461,0.647534737127583,"Mycgr3G46939",0.844193435070034
"map04068","FoxO signaling pathway","",1,24,0.00934579439252336,0.984423676012461,0.647534737127583,"Mycgr3G23658",0.844193435070034
"map00770","Pantothenate and CoA biosynthesis","",1,25,0.00934579439252336,0.945046728971963,0.662596152114543,"Mycgr3G66888",0.845050165015649
"map04024","cAMP signaling pathway","",1,25,0.00934579439252336,0.945046728971963,0.662596152114543,"Mycgr3G46939",0.845050165015649
"map05164","Influenza A","",1,25,0.00934579439252336,0.945046728971963,0.662596152114543,"Mycgr3G28410",0.845050165015649
"map04371","Apelin signaling pathway","",1,26,0.00934579439252336,0.908698777857656,0.677019728512363,"Mycgr3G46939",0.857233613080402
"map04211","Longevity regulating pathway","",1,27,0.00934579439252336,0.875043267566632,0.690832234127542,"Mycgr3G23658",0.863978785114666
"map04141","Protein processing in endoplasmic reticulum","",3,83,0.0280373831775701,0.853957887625267,0.692164822165727,"Mycgr3G29054;Mycgr3G71110;Mycgr3G100063",0.863978785114666
"map00030","Pentose phosphate pathway","",1,28,0.00934579439252336,0.843791722296395,0.704059323671066,"Mycgr3G109450",0.863997965018891
"map00627","Aminobenzoate degradation","",1,28,0.00934579439252336,0.843791722296395,0.704059323671066,"Mycgr3G84797",0.863997965018891
"map00052","Galactose metabolism","",1,29,0.00934579439252336,0.814695456010312,0.716725584617944,"Mycgr3G51250",0.863997965018891
"map00680","Methane metabolism","",1,29,0.00934579439252336,0.814695456010312,0.716725584617944,"Mycgr3G72883",0.863997965018891
"map04916","Melanogenesis","",1,29,0.00934579439252336,0.814695456010312,0.716725584617944,"Mycgr3G46939",0.863997965018891
"map00250","Alanine, aspartate and glutamate metabolism","",1,32,0.00934579439252336,0.738317757009346,0.751590173330911,"Mycgr3G62699",0.873305149533077
"map00513","Various types of N-glycan biosynthesis","",1,32,0.00934579439252336,0.738317757009346,0.751590173330911,"Mycgr3G72947",0.873305149533077
"map04921","Oxytocin signaling pathway","",1,32,0.00934579439252336,0.738317757009346,0.751590173330911,"Mycgr3G46939",0.873305149533077
"map05034","Alcoholism","",1,32,0.00934579439252336,0.738317757009346,0.751590173330911,"Mycgr3G46939",0.873305149533077
"map00310","Lysine degradation","",1,33,0.00934579439252336,0.715944491645426,0.762239152278664,"Mycgr3G10108",0.873305149533077
"map00650","Butanoate metabolism","",1,33,0.00934579439252336,0.715944491645426,0.762239152278664,"Mycgr3G68282",0.873305149533077
"map04071","Sphingolipid signaling pathway","",1,33,0.00934579439252336,0.715944491645426,0.762239152278664,"Mycgr3G46939",0.873305149533077
"map03040","Spliceosome","",3,93,0.0280373831775701,0.762134458848357,0.764142005841442,"Mycgr3G94085;Mycgr3G98177;Mycgr3G111295",0.873305149533077
"map04213","Longevity regulating pathway - multiple species","",1,34,0.00934579439252336,0.694887300714678,0.772435709675932,"Mycgr3G23658",0.874833485111973
"map04910","Insulin signaling pathway","",1,35,0.00934579439252336,0.675033377837116,0.78219889294164,"Mycgr3G73080",0.874833485111973
"map01230","Biosynthesis of amino acids","",4,125,0.0373831775700935,0.75603738317757,0.786708395389765,"Mycgr3G108333;Mycgr3G94024;Mycgr3G66888;Mycgr3G43729",0.874833485111973
"map00071","Fatty acid degradation","",1,36,0.00934579439252336,0.656282450674974,0.791546954897213,"Mycgr3G70038",0.874833485111973
"map03050","Proteasome","",1,36,0.00934579439252336,0.656282450674974,0.791546954897213,"Mycgr3G56573",0.874833485111973
"map00970","Aminoacyl-tRNA biosynthesis","",1,37,0.00934579439252336,0.638545087143218,0.800497386609091,"Mycgr3G53676",0.874833485111973
"map00360","Phenylalanine metabolism","",1,38,0.00934579439252336,0.621741269060502,0.80906694888642,"Mycgr3G84797",0.874833485111973
"map04723","Retrograde endocannabinoid signaling","",1,38,0.00934579439252336,0.621741269060502,0.80906694888642,"Mycgr3G46939",0.874833485111973
"map00240","Pyrimidine metabolism","",2,71,0.0186915887850467,0.665525865473213,0.812195059445509,"Mycgr3G35747;Mycgr3G45051",0.874833485111973
"map04139","Mitophagy - yeast","",1,39,0.00934579439252336,0.605799185238437,0.81727170248849,"Mycgr3G61736",0.874833485111973
"map00510","N-Glycan biosynthesis","",1,40,0.00934579439252336,0.590654205607477,0.825127037094247,"Mycgr3G72947",0.874833485111973
"map04142","Lysosome biogenesis","",1,40,0.00934579439252336,0.590654205607477,0.825127037094247,"Mycgr3G108617",0.874833485111973
"map00230","Purine metabolism","",3,110,0.0280373831775701,0.644350042480884,0.855011660626085,"Mycgr3G35747;Mycgr3G98124;Mycgr3G9953",0.900593565950166
"map00270","Cysteine and methionine metabolism","",1,45,0.00934579439252336,0.525025960539979,0.859657494770613,"Mycgr3G66888",0.900593565950166
"map05203","Viral carcinogenesis","",1,48,0.00934579439252336,0.49221183800623,0.877036921198761,"Mycgr3G73173",0.913363894266165
"map00010","Glycolysis / Gluconeogenesis","",1,52,0.00934579439252336,0.454349388928828,0.896934922218034,"Mycgr3G40465",0.923161089534351
"map00620","Pyruvate metabolism","",1,52,0.00934579439252336,0.454349388928828,0.896934922218034,"Mycgr3G94024",0.923161089534351
"map05012","Parkinson disease","",1,69,0.00934579439252336,0.342408235134769,0.951485190960335,"Mycgr3G46939",0.973612753540807
"map04144","Endocytosis","",1,76,0.00934579439252336,0.310870634530251,0.964481320406018,"Mycgr3G65760",0.976244366781984
"map04138","Autophagy - yeast","",1,77,0.00934579439252336,0.306833353562325,0.966031279099556,"Mycgr3G90647",0.976244366781984
"map03013","Nucleocytoplasmic transport","",1,84,0.00934579439252336,0.281263907432132,0.975156710490016,"Mycgr3G109969",0.976244366781984
"map05016","Huntington disease","",1,85,0.00934579439252336,0.277954920285871,0.976244366781984,"Mycgr3G66122",0.976244366781984
