"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"map01100","Metabolic pathways","",109,977,0.529126213592233,1.37778616927189,7.37278584457141e-06,"Mycgr3G68710;Mycgr3G109391;Mycgr3G107854;Mycgr3G100120;Mycgr3G100065;Mycgr3G74146;Mycgr3G53956;Mycgr3G74581;Mycgr3G53658;Mycgr3G101715;Mycgr3G23748;Mycgr3G64960;Mycgr3G45389;Mycgr3G39840;Mycgr3G57478;Mycgr3G86102;Mycgr3G98820;Mycgr3G69333;Mycgr3G69447;Mycgr3G105601;Mycgr3G36524;Mycgr3G71382;Mycgr3G64379;Mycgr3G104299;Mycgr3G44262;Mycgr3G87601;Mycgr3G84703;Mycgr3G85598;Mycgr3G105409;Mycgr3G73335;Mycgr3G68234;Mycgr3G108472;Mycgr3G53893;Mycgr3G68164;Mycgr3G47115;Mycgr3G69330;Mycgr3G44448;Mycgr3G104956;Mycgr3G107618;Mycgr3G85019;Mycgr3G43383;Mycgr3G45540;Mycgr3G60824;Mycgr3G45185;Mycgr3G76530;Mycgr3G111234;Mycgr3G109704;Mycgr3G65151;Mycgr3G75376;Mycgr3G70454;Mycgr3G67250;Mycgr3G108469;Mycgr3G99503;Mycgr3G45051;Mycgr3G67317;Mycgr3G86672;Mycgr3G98465;Mycgr3G109694;Mycgr3G48401;Mycgr3G99408;Mycgr3G37216;Mycgr3G81448;Mycgr3G47168;Mycgr3G67847;Mycgr3G67342;Mycgr3G75056;Mycgr3G70497;Mycgr3G67035;Mycgr3G45905;Mycgr3G70973;Mycgr3G62699;Mycgr3G50788;Mycgr3G78154;Mycgr3G99175;Mycgr3G70677;Mycgr3G42323;Mycgr3G41530;Mycgr3G74043;Mycgr3G92238;Mycgr3G34461;Mycgr3G67048;Mycgr3G36990;Mycgr3G50320;Mycgr3G76141;Mycgr3G65440;Mycgr3G33363;Mycgr3G45707;Mycgr3G45952;Mycgr3G110012;Mycgr3G108932;Mycgr3G111077;Mycgr3G49187;Mycgr3G88465;Mycgr3G16721;Mycgr3G54752;Mycgr3G69382;Mycgr3G43740;Mycgr3G51250;Mycgr3G95573;Mycgr3G73635;Mycgr3G32609;Mycgr3G48122;Mycgr3G98377;Mycgr3G30146;Mycgr3G72883;Mycgr3G71439;Mycgr3G75146;Mycgr3G39869;Mycgr3G67329",0.00173260467347428
"map00380","Tryptophan metabolism","",14,53,0.0679611650485437,3.2621359223301,4.71359506698826e-05,"Mycgr3G23748;Mycgr3G105409;Mycgr3G109704;Mycgr3G67250;Mycgr3G48401;Mycgr3G75056;Mycgr3G97358;Mycgr3G84797;Mycgr3G45707;Mycgr3G108932;Mycgr3G70343;Mycgr3G73635;Mycgr3G48122;Mycgr3G98331",0.00536645076515491
"map05012","Parkinson disease","",16,69,0.0776699029126214,2.86365555086534,7.67076056367108e-05,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G101715;Mycgr3G57478;Mycgr3G46939;Mycgr3G87601;Mycgr3G73335;Mycgr3G104956;Mycgr3G60824;Mycgr3G75376;Mycgr3G84233;Mycgr3G108469;Mycgr3G99503;Mycgr3G99175",0.00536645076515491
"map04932","Non-alcoholic fatty liver disease","",14,56,0.0679611650485437,3.0873786407767,9.13438428111474e-05,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G101715;Mycgr3G57478;Mycgr3G87601;Mycgr3G73335;Mycgr3G104956;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99503;Mycgr3G99175",0.00536645076515491
"map00260","Glycine, serine and threonine metabolism","",12,52,0.058252427184466,2.84988797610157,0.00065193810624295,"Mycgr3G53956;Mycgr3G69333;Mycgr3G105601;Mycgr3G71382;Mycgr3G109694;Mycgr3G48401;Mycgr3G62699;Mycgr3G92238;Mycgr3G110012;Mycgr3G43740;Mycgr3G30146;Mycgr3G71439",0.0306410909934186
"map05010","Alzheimer disease","",14,70,0.0679611650485437,2.46990291262136,0.00109122530769527,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G101715;Mycgr3G57478;Mycgr3G87601;Mycgr3G73335;Mycgr3G104956;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99503;Mycgr3G99175",0.0412022525726901
"map00625","Chloroalkane and chloroalkene degradation","",7,22,0.0339805825242718,3.92939099735216,0.00122730114046311,"Mycgr3G23748;Mycgr3G44448;Mycgr3G45185;Mycgr3G109704;Mycgr3G67342;Mycgr3G16721;Mycgr3G48122",0.0412022525726901
"map04723","Retrograde endocannabinoid signaling","",9,38,0.0436893203883495,2.92488502810424,0.00257034666790171,"Mycgr3G101715;Mycgr3G46939;Mycgr3G87601;Mycgr3G73335;Mycgr3G104956;Mycgr3G84233;Mycgr3G99503;Mycgr3G67035;Mycgr3G99175",0.0755039333696128
"map00360","Phenylalanine metabolism","",9,39,0.0436893203883495,2.84988797610157,0.00311153333584746,"Mycgr3G105409;Mycgr3G109704;Mycgr3G67250;Mycgr3G48401;Mycgr3G67847;Mycgr3G97358;Mycgr3G84797;Mycgr3G108932;Mycgr3G32609",0.0812455926582393
"map00903","Limonene degradation","",4,9,0.0194174757281553,5.48867313915858,0.00380262354796737,"Mycgr3G23748;Mycgr3G109704;Mycgr3G46360;Mycgr3G48122",0.0893616533772332
"map01120","Microbial metabolism in diverse environments","",33,261,0.160194174757282,1.56143287579511,0.00485994392750908,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G23748;Mycgr3G57478;Mycgr3G36524;Mycgr3G87443;Mycgr3G85598;Mycgr3G68234;Mycgr3G68164;Mycgr3G44448;Mycgr3G107202;Mycgr3G107618;Mycgr3G43383;Mycgr3G45185;Mycgr3G76530;Mycgr3G109704;Mycgr3G67342;Mycgr3G70497;Mycgr3G66874;Mycgr3G83548;Mycgr3G70677;Mycgr3G41530;Mycgr3G97358;Mycgr3G84797;Mycgr3G110012;Mycgr3G111077;Mycgr3G16721;Mycgr3G70343;Mycgr3G32609;Mycgr3G48122;Mycgr3G72883",0.0994742584322017
"map00940","Phenylpropanoid biosynthesis","",5,15,0.0242718446601942,4.11650485436893,0.00507953660079328,"Mycgr3G105409;Mycgr3G45540;Mycgr3G67250;Mycgr3G70973;Mycgr3G42323",0.0994742584322017
"map04923","Regulation of lipolysis in adipocytes","",4,10,0.0194174757281553,4.93980582524272,0.0059397278183043,"Mycgr3G46939;Mycgr3G84233;Mycgr3G67035;Mycgr3G46360",0.101099549683891
"map00350","Tyrosine metabolism","",9,43,0.0436893203883495,2.58478211785956,0.00622928242650371,"Mycgr3G104299;Mycgr3G84703;Mycgr3G109704;Mycgr3G48401;Mycgr3G67847;Mycgr3G67342;Mycgr3G108932;Mycgr3G16721;Mycgr3G39869",0.101099549683891
"map00190","Oxidative phosphorylation","",14,84,0.0679611650485437,2.05825242718447,0.00645316274578025,"Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G101715;Mycgr3G57478;Mycgr3G87601;Mycgr3G70478;Mycgr3G73335;Mycgr3G104956;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99503;Mycgr3G99175",0.101099549683891
"map05016","Huntington disease","",14,86,0.0679611650485437,2.01038609166855,0.00797795592666419,"Mycgr3G100120;Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G101715;Mycgr3G57478;Mycgr3G87601;Mycgr3G73335;Mycgr3G104956;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99503;Mycgr3G99175",0.11717622767288
"map00830","Retinol metabolism","",4,11,0.0194174757281553,4.49073256840247,0.0087493608989367,"Mycgr3G23748;Mycgr3G45389;Mycgr3G67342;Mycgr3G16721",0.120947047720596
"map00330","Arginine and proline metabolism","",10,55,0.0485436893203883,2.24536628420124,0.0111934407403444,"Mycgr3G23748;Mycgr3G109704;Mycgr3G67317;Mycgr3G48401;Mycgr3G62699;Mycgr3G97358;Mycgr3G74043;Mycgr3G67048;Mycgr3G84797;Mycgr3G48122",0.146136587443385
"map05030","Cocaine addiction","",4,12,0.0194174757281553,4.11650485436893,0.0123045228521786,"Mycgr3G46939;Mycgr3G84233;Mycgr3G48401;Mycgr3G108932",0.152187519487473
"map00983","Drug metabolism - other enzymes","",7,34,0.0339805825242718,2.54254711593375,0.0167968701531955,"Mycgr3G105409;Mycgr3G67250;Mycgr3G45051;Mycgr3G81448;Mycgr3G108479;Mycgr3G80402;Mycgr3G75146",0.190672913355045
"map01200","Carbon metabolism","",17,122,0.0825242718446602,1.72083399649849,0.0170388560870466,"Mycgr3G74146;Mycgr3G53956;Mycgr3G74581;Mycgr3G53658;Mycgr3G57478;Mycgr3G69333;Mycgr3G87443;Mycgr3G107202;Mycgr3G107618;Mycgr3G76530;Mycgr3G70677;Mycgr3G41530;Mycgr3G110012;Mycgr3G100493;Mycgr3G30146;Mycgr3G72883;Mycgr3G98331",0.190672913355045
"map00860","Porphyrin metabolism","",5,20,0.0242718446601942,3.0873786407767,0.018791007818051,"Mycgr3G100065;Mycgr3G39840;Mycgr3G105601;Mycgr3G108472;Mycgr3G68164",0.193731728891432
"map04714","Thermogenesis","",15,105,0.0728155339805825,1.76421636615811,0.0197960430255337,"Mycgr3G74146;Mycgr3G74581;Mycgr3G53658;Mycgr3G101715;Mycgr3G57478;Mycgr3G35885;Mycgr3G87601;Mycgr3G73335;Mycgr3G104956;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469;Mycgr3G99503;Mycgr3G99175;Mycgr3G46360",0.193731728891432
"map00981","Insect hormone biosynthesis","",3,8,0.0145631067961165,4.63106796116505,0.0215942797887034,"Mycgr3G23748;Mycgr3G109704;Mycgr3G48122",0.193731728891432
"map02010","ABC transporters","",4,14,0.0194174757281553,3.52843273231623,0.0218846536091601,"Mycgr3G65305;Mycgr3G74970;Mycgr3G50464;Mycgr3G100851",0.193731728891432
"map00730","Thiamine metabolism","",5,21,0.0242718446601942,2.94036061026352,0.0230829293998302,"Mycgr3G109391;Mycgr3G44262;Mycgr3G85019;Mycgr3G70454;Mycgr3G67329",0.193731728891432
"map00910","Nitrogen metabolism","",5,21,0.0242718446601942,2.94036061026352,0.0230829293998302,"Mycgr3G64379;Mycgr3G70263;Mycgr3G110271;Mycgr3G100493;Mycgr3G34525",0.193731728891432
"map04726","Serotonergic synapse","",5,21,0.0242718446601942,2.94036061026352,0.0230829293998302,"Mycgr3G46939;Mycgr3G84233;Mycgr3G48401;Mycgr3G67035;Mycgr3G108932",0.193731728891432
"map00680","Methane metabolism","",6,29,0.029126213592233,2.55507197857382,0.0256772916199455,"Mycgr3G87443;Mycgr3G107202;Mycgr3G107618;Mycgr3G76530;Mycgr3G110012;Mycgr3G72883",0.208074604506455
"map00460","Cyanoamino acid metabolism","",5,22,0.0242718446601942,2.80670785525154,0.0279623372049809,"Mycgr3G45540;Mycgr3G70973;Mycgr3G42323;Mycgr3G110012;Mycgr3G100493",0.212224749464938
"map00626","Naphthalene degradation","",4,15,0.0194174757281553,3.29320388349515,0.0279956052485663,"Mycgr3G43383;Mycgr3G67342;Mycgr3G111077;Mycgr3G16721",0.212224749464938
"map00982","Drug metabolism - cytochrome P450","",6,30,0.029126213592233,2.46990291262136,0.0300005342457218,"Mycgr3G109704;Mycgr3G48401;Mycgr3G67342;Mycgr3G108479;Mycgr3G16721;Mycgr3G80402",0.22031642336702
"map00950","Isoquinoline alkaloid biosynthesis","",5,23,0.0242718446601942,2.68467707893626,0.0334507573597656,"Mycgr3G104299;Mycgr3G84703;Mycgr3G48401;Mycgr3G108932;Mycgr3G39869",0.238209938774089
"map01110","Biosynthesis of secondary metabolites","",41,387,0.199029126213592,1.30834650410175,0.0349304671611069,"Mycgr3G107854;Mycgr3G100065;Mycgr3G74146;Mycgr3G53956;Mycgr3G74581;Mycgr3G53658;Mycgr3G23748;Mycgr3G39840;Mycgr3G57478;Mycgr3G98820;Mycgr3G69333;Mycgr3G105601;Mycgr3G104299;Mycgr3G84703;Mycgr3G105409;Mycgr3G68234;Mycgr3G108472;Mycgr3G68164;Mycgr3G47115;Mycgr3G107618;Mycgr3G45540;Mycgr3G109704;Mycgr3G67250;Mycgr3G48401;Mycgr3G99408;Mycgr3G67342;Mycgr3G70497;Mycgr3G70973;Mycgr3G70677;Mycgr3G42323;Mycgr3G41530;Mycgr3G74043;Mycgr3G33363;Mycgr3G110012;Mycgr3G108932;Mycgr3G16721;Mycgr3G48122;Mycgr3G98377;Mycgr3G30146;Mycgr3G39869;Mycgr3G98331",0.241431170084121
"map00965","Betalain biosynthesis","",4,17,0.0194174757281553,2.90576813249572,0.0429834810297802,"Mycgr3G104299;Mycgr3G84703;Mycgr3G108932;Mycgr3G39869",0.280586612277732
"map04260","Cardiac muscle contraction","",4,17,0.0194174757281553,2.90576813249572,0.0429834810297802,"Mycgr3G70478;Mycgr3G60824;Mycgr3G75376;Mycgr3G108469",0.280586612277732
"map00590","Arachidonic acid metabolism","",3,11,0.0145631067961165,3.36804942630185,0.0531100763056454,"Mycgr3G45185;Mycgr3G67035;Mycgr3G36990",0.325556864486899
"map05145","Toxoplasmosis","",3,11,0.0145631067961165,3.36804942630185,0.0531100763056454,"Mycgr3G100120;Mycgr3G46939;Mycgr3G84233",0.325556864486899
"map00010","Glycolysis / Gluconeogenesis","",8,52,0.0388349514563107,1.89992531740105,0.0546952259936179,"Mycgr3G23748;Mycgr3G107618;Mycgr3G109704;Mycgr3G67342;Mycgr3G70497;Mycgr3G41530;Mycgr3G16721;Mycgr3G48122",0.325556864486899
