Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
30.0,0.4306004867461204,5.0,46.86419202357838,41.86419202357838,26.55402125469726,0.629086013139652,60.69736397777932,-0.23454088943736023
25.0,0.4306004867461204,5.0,46.71224936947829,41.71224936947829,25.4796119843933,0.5354279590325907,51.66076662725951,-0.22954166152927769
33.0,0.43060048674612034,13.452720648698588,46.79880291112407,33.34608226242548,17.695182132083975,1.2963543532816433,125.07874977637935,-0.3823582675586392
40.0,0.4306004867461204,5.490223361382849,46.85905287518745,41.3688295138046,18.36162576399438,0.760683285517124,73.39452680311972,-0.5110703524710039
47.0,0.0075937187020133235,43.107901759821026,51.80190938430881,8.694007624487782,3.7378614473326266,6.229986356685658,601.1002336248157,-1.1674504919469886
40.0,0.43060048674612034,29.810785808871024,47.623550620523034,17.81276481165201,7.790651262068735,2.5327048595094133,244.36802836976574,-0.5978331035926693
37.0,0.43060048674612034,13.073523592697777,46.85165146544087,33.77812787274309,15.916373407795575,1.0625023770033941,102.51554184517248,-0.5123845720235336
46.0,0.046819845449142077,43.03782665670139,49.90973412878931,6.871907472087919,2.9118223280377507,,,-1.2364174343798446
25.0,0.43060048674612045,5.2034493435722435,46.70300512115333,41.49955577758109,23.127988710517684,0.9810687477481443,94.6584181264797,-0.29824953839298024
44.0,0.4074777368742317,39.17810609070918,48.59849959050962,9.42039349980044,2.9171724004992186,5.84906314665908,564.3468577054012,-0.29423592208713367
34.0,0.4306004867461204,15.502811214408379,46.84170833067661,31.33889711626823,14.80158310513972,1.1823538511650795,114.07941132966269,-0.5009637170142078
47.0,0.011514447427954074,43.09516350363471,51.4296004441388,8.33443694050409,3.6064642027285885,,,-0.9900787756023013
38.0,0.4198742556652714,11.837411402422184,46.74795532072193,34.910543918299744,13.825428297589532,0.8340749686939681,80.47572335443752,-0.5642410691363366
46.0,0.14588108823430784,42.717551467807176,49.467820871480455,6.750269403673279,2.51345122973742,,,-1.8403206977908322
42.0,0.4294322743015832,12.404227397452916,46.82733988332241,34.423112485869495,11.264638723818763,0.7650753512222334,73.81829526267718,-0.6812312984688443
35.0,0.43060048674612034,15.197744670364573,46.80972553069227,31.611980860327698,14.545671961094722,1.134346723043386,109.4474435728411,-0.5070057341989564
46.0,0.10373040486535819,42.823053785450774,49.43706472994365,6.614010944492875,2.486867084150198,,,-0.47210355949992294
37.0,0.43060048674612034,16.688858560733244,46.84716146199509,30.158302901261848,11.930018996304696,1.0301134788912742,99.3904990108246,-0.6131130963772932
30.0,0.43060048674612034,11.74268917144031,46.75539340496757,35.01270423352726,17.940610473140566,1.1144023631260305,107.52311200621504,-0.40877737817602866
28.0,0.4306004867461204,5.0,46.833753128459065,41.833753128459065,26.159990703581222,0.5369137241995909,51.80412067939753,-0.23738446563231017
44.0,0.3931808683242395,41.2582870287526,48.86389039361389,7.605603364861295,2.7362100002083736,,,-0.34445181908905503
45.0,0.2959832618392142,42.06343893831208,48.905830723002936,6.842391784690854,2.6086812556183787,,,-0.1902900826476729
45.0,0.2568502505051775,42.21400126257611,48.94405088791659,6.730049625340477,2.4578255281076693,,,-0.18061852660627425
36.0,0.43060048674612034,13.887042032954442,46.81637827859971,32.92933624564527,14.734236045881534,1.032955515879216,99.66471294960617,-0.5340720704133074
33.0,0.4306004867461204,14.526345969238035,46.68312660583577,32.15678063659773,14.894019192857062,1.1406985204186615,110.06029674259456,-0.4537724461477486
50.0,1.000705764854319e-05,28.316425317991033,60.0,31.683574682008967,14.357393311565282,0.8866968258739362,85.55294324444674,-0.13266640970691163
25.0,0.4306004867461204,5.0,46.88271701112181,41.88271701112181,23.918735618481968,0.7962221741153803,76.82349646952247,-0.3216405489128852
39.0,0.4306004867461203,5.0,46.805046969517434,41.805046969517434,16.461020653638155,0.5765571927538623,55.6291207428564,-0.5152036590029515
46.0,0.11180403806665423,42.81758289303513,49.54658227353803,6.7289993805028985,2.5113350781911095,,,-0.4784266402028666
27.0,0.4306004867461205,5.0,46.86258025168818,41.86258025168818,21.929581695154752,0.8169881410840659,78.8271007924961,-0.3852296633737658
30.0,0.4306004867461204,5.0,46.906248372606,41.906248372606,21.68935900265886,0.7742709309261994,74.70553077041434,-0.4036457993895182
45.0,0.30817190164084024,42.12575401869457,48.94211676622788,6.8163627475333115,2.5888399398544735,,,-1.5733727977526224
48.0,0.0004414235571098695,43.12154753877106,54.655616703351704,11.534069164580643,4.6997445279582735,4.351568025938607,419.8610409826865,-2.7418789261225904
35.0,0.43060048674612034,26.1099158714847,47.125784593338636,21.015868721853938,12.759107226245042,1.989842862582634,191.98998859628546,-0.6448291673037237
34.0,0.43060048674612034,5.0,46.81744962171056,41.81744962171056,17.40899600949685,0.681185497761695,65.72418275153714,-0.5275057756008841
38.0,0.4306004867461204,10.49545240928356,46.557071960539,36.06161955125544,16.56156025180895,1.051309302602986,101.43557806164911,-0.38248638331881085
39.0,0.43060048674612034,7.146059338125373,46.80791460263431,39.66185526450894,16.572916032436485,0.7603179061706842,73.35927317687846,-0.5524447960249187
40.0,0.43060048674612034,9.788931161585907,46.854134747352504,37.0652035857666,14.805663780029374,0.8189149945112346,79.01301324541647,-0.6224740278133938
47.0,0.005875098580192238,43.11549201771939,51.81117101591945,8.695678998200059,3.646112729667607,6.510834820080661,628.1978976154826,-1.826493944309531
40.0,0.4306004867461204,15.546587017773692,46.80237758416075,31.25579056638706,11.796675621255382,0.9145539765971591,88.24074043197689,-0.6212210592146694
24.0,0.4306004867461204,5.0,46.61397978046032,41.61397978046032,23.448097564487817,0.9383315388082346,90.53491852191252,-0.2637801263160401
41.0,0.4306004867461204,23.317165068372198,46.99009509226565,23.67293002389345,9.76480388995131,1.1263671556819412,108.6775350159721,-0.7268755003970205
32.0,0.43060048674612034,14.421498988119527,46.81702365673303,32.395524668613504,17.133848775593446,1.3060450835993378,126.0137598910821,-0.38985275562976973
38.0,0.43060048674612034,9.967373201882282,46.91188325746946,36.94451005558718,14.871351789503844,0.8152877532181525,78.66303886925344,-0.6267019781199281
32.0,0.4306004867461204,7.7178728155229095,46.84917799653763,39.13130518101472,19.849039520318726,0.970210004467706,93.61071228106661,-0.43643831907968955
33.0,0.4306004867461205,16.408896035147094,46.91809565218507,30.50919961703798,15.77244552755963,1.4649003788656876,141.34091305485586,-0.7084649957520066
41.0,0.4306004867461204,31.989023843988672,47.79136098778043,15.802337143791757,7.321813460436601,3.0201426667863283,291.3984652048789,-0.47731124764986
40.0,0.4306004867461203,15.230836991110618,46.838689991324586,31.607853000213968,10.91523103665591,0.8979451824781588,86.63824093140515,-0.668725957592748
39.0,0.4149662084179806,13.34792783242876,46.760654091295585,33.412726258866826,12.824649515913677,0.8803483169535673,84.94040736126495,-0.5830285658649516
46.0,0.20967432582677756,42.533182154445996,49.26165499009231,6.728472835646315,2.5208331583378794,,,-0.6814648358187696
42.0,0.4306004867461204,5.828453041406728,46.873103948530726,41.044650907123994,19.60253078000262,0.8381443445103647,80.86835708008253,-0.4692113166506684
25.0,0.43060048674612034,5.0,46.78175191252392,41.78175191252392,25.362004262585547,0.5973020313234001,57.630686492238254,-0.25362584321610077
47.0,0.013350711327550027,43.09361049627414,50.85818170549437,7.764571209220229,3.188488212634468,,,-1.2106212562440213
22.0,0.4306004867461205,5.0,46.8362481439536,41.8362481439536,27.91206642153582,0.6068280917147898,58.549808429101496,-0.19125987006093448
