UniqueCount	AmbigCount
2103	0
808	0
282	0
12	0
375	0
26	0
87	0
2	0
78	0
132	0
134	0
12	0
1963	11
0	0
87	0
908	0
368	0
24	0
108	0
33	0
133	0
431	0
86	0
0	0
209	0
3	0
6872	2
18	0
6	0
9	0
225	0
65	0
3883	0
87	0
193	0
61	0
0	0
1340	0
64	0
25	0
228	0
3	0
212	0
3246	0
1047	0
63	0
255	0
14	0
2983	0
547	0
1988	0
586	0
106	0
62	0
42	0
430	0
85	0
10	0
1224	0
154	0
1009	0
963	0
0	0
681	0
0	0
2	0
89	0
298	0
52	0
10	0
0	0
104	0
1314	0
550	0
9782	2
1433	0
297	0
63	0
9	0
369	0
45462	15
0	0
2021	0
544	2
10159	1
190	0
128	0
578	0
942	0
52	0
564	0
0	0
230	0
625	0
242	0
5	0
14	0
84	0
94	0
15	0
32	0
9	0
608	0
478	0
388	0
663	0
311	3
0	0
0	0
811	0
12281	7
0	0
76	0
609	0
0	4301
30	0
115	0
88	0
0	0
0	0
3	0
70	0
4083	0
0	0
101	0
726	0
160	0
251	0
0	0
303	0
6	0
612	0
0	0
2	0
4	0
0	0
130	0
5	0
37	0
386	0
0	0
463	1
494	0
510	0
70	0
8980	0
777	0
17	0
9104	2
233	0
5447	0
311	0
1538	0
46926	6
270	0
3159	5
5	0
46	0
38	0
10	0
842	0
7	0
89	0
127	0
130	0
734	0
0	0
19693	8
55	0
235	0
0	0
1282	0
597	0
100	0
146	0
355	0
275	0
575	0
79	0
2388	6
107	0
1530	0
1776	0
172	0
458	0
94	0
35	0
54	0
151	0
879	0
151	0
4828	1
0	0
7	0
13	0
10	0
4834	1
90	0
498	3
0	304
280	0
0	0
103	0
280	0
21	0
621	0
41	0
23	0
0	0
0	0
125	0
226	0
4	0
116	0
198	0
5	0
1	0
116	0
14233	3
94	0
98	0
410	0
323	0
301	0
3	0
369	0
0	0
1410	0
0	0
319	0
198	0
38	0
858	0
126	0
12	0
1998	0
0	0
387	0
1909	0
16	0
2	0
268	0
337	0
53	0
10	0
103	0
59	0
13	0
0	0
1137	6
4	0
0	0
3888	0
0	0
35	0
353	0
0	0
109	0
91	0
943	0
16	0
918	0
415	0
41	0
27	0
4792	0
572	1
47	0
376	0
0	0
1	0
234	0
778	0
4	0
131	0
31	0
133	0
5	0
72	0
12	0
23	0
1266	1
258	0
18	0
48	0
54	0
809	0
6	0
8	0
1	0
432	0
240	0
11471	3
242	0
427	0
392	0
657	0
78	0
241	0
78	0
192	0
219	0
243	0
1739	2
4	0
12	0
890	0
792	0
2558	1
40	0
0	0
67	0
522	0
0	0
991	0
24	0
208	0
3	0
2509	0
156	0
24	0
23	0
64	0
11	0
48	0
118	0
572	0
2982	0
30	0
0	0
1925	3
36	0
272	0
89	0
9	0
3	0
62	0
13	0
75	0
0	0
97	0
14	0
187	0
755	5
166	0
4	0
24	0
910	0
425	0
84	0
199	0
170	0
12	0
89	0
5334	0
1468	0
0	0
819	0
18	0
0	0
32	0
26	0
2489	0
0	0
3527	0
112	0
519	0
519	0
437	0
7	0
21	0
145	0
0	0
236	0
0	0
1729	0
12	0
23	0
44	0
125	0
301	0
86	0
964	0
0	0
50	0
846	0
722	0
833	0
20	0
17	0
578	0
11	0
747	0
492	0
73	0
80	0
44	0
476	0
2483	3
3	0
435	0
37826	11
63	0
279	0
892	0
85	0
214	0
440	0
0	0
52	0
1897	0
407	0
170	0
6	0
458	0
175	0
2728	1
58	0
23	0
1716	1
5257	0
209	0
25070	2
24	0
65	0
202	0
0	0
31	0
387	0
1538	0
2271	0
0	0
5	0
10	0
251	0
1316	0
577	0
403	0
51	0
59	0
94	0
6563	4
83	0
196	0
0	0
771	0
4	0
89	0
220	0
0	0
254	0
10	0
33	0
2050	2
25	0
3409	2
107	0
24	0
126	0
1143	0
571	0
210	0
192	0
65	0
0	0
4	0
1612	0
6	0
298	0
67	0
0	0
137	0
60	0
170	0
84	0
15	0
28	0
36	0
82	0
333	0
0	0
444	0
31	0
457	4
127	0
502	0
0	0
1	0
215	0
0	0
79	0
503	0
0	0
0	0
52	0
27	0
5	0
737	0
72	0
1	0
56	0
61	0
94	0
0	0
330	0
3999	2
12	0
0	0
367	0
217	0
2528	0
45	0
82	0
752	0
225	0
35	5
8541	3
248	0
58	0
48	0
302	0
267	0
120	0
10	0
94	0
9	0
0	0
65	0
178	0
392	0
90	0
133	0
668	0
369	0
95	0
480	0
105	0
1	0
975	0
55	0
2474	0
3	0
417	0
80	0
159	0
0	0
472	0
228	0
270	0
77	0
832	0
8	0
95	0
702	0
2	0
141	0
22	0
133	0
146	0
0	0
270	0
927	0
162	0
120	0
597	0
591	0
1194	2
70	0
0	0
703	0
48	0
12	0
53	0
12	0
31	0
26	0
20	0
148	0
1137	0
121	0
115	0
630	0
26	4
8	0
0	0
73	0
57	0
1974	0
18	0
437	0
1	0
79	0
0	0
0	0
42	0
89	0
56	0
1014	0
405	0
1	0
42	0
254	0
772	0
1246	0
545	0
37	0
158	0
0	0
0	0
0	0
2372	4
2293	2
1283	0
79	0
0	0
107	0
25	0
63	0
23	0
10	0
93	0
149	0
18	0
241	0
7	0
153	0
569	0
0	0
3	0
148	0
30	0
389	0
158	0
38	0
23906	6
359	0
303	0
51	0
41	0
1791	0
25	0
260	0
3	0
56	0
12	0
42	0
2	0
0	0
37	0
77294	8
787	0
40	0
1102	0
98	0
404	0
73	0
1580	0
55	0
0	0
21	0
897	0
79	0
57	0
1084	0
41	0
10	0
83	1
107	0
368	0
294	2
205	0
18	0
127	0
14	0
101	0
58	0
45	0
11	0
136	0
0	0
129	0
35	0
873	0
17	0
84	0
383	0
16	0
65	0
1412	6
23	0
0	0
610	0
0	0
0	0
6	0
262	0
121	0
150	0
0	0
387	0
69	0
1	0
1021	0
402	0
0	0
14	0
1093	0
459	0
0	0
70	0
6388	3
916	0
898	0
15278	2
15	0
240	0
195	0
0	0
131	0
16	0
0	0
311	0
3443	0
550	0
1585	0
0	0
1236	0
1435	0
86	0
234	0
37	0
11	0
256	0
607	0
44	0
43	0
224	0
135	0
0	0
12	0
76	0
6	0
183	0
63	0
392	0
73	0
1146	0
121	0
392	0
0	0
232	0
547	0
51	0
1623	0
346	0
16	0
64	0
35	0
265	0
0	0
41	0
