rxn_id,enz,sub,bigg,mnx,Temp_C,Temp_K
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,5.0,278.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,10.0,283.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,15.0,288.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,20.0,293.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,25.0,298.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,30.0,303.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,35.0,308.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,40.0,313.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,45.0,318.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,50.0,323.15
CYTDK2No1,P0A8F4,Cytidine,cytd,MNXM338,55.0,328.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,5.0,278.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,10.0,283.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,15.0,288.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,20.0,293.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,25.0,298.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,30.0,303.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,35.0,308.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,40.0,313.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,45.0,318.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,50.0,323.15
XPPTNo1,P0A9M5,Xanthine,xan,MNXM174,55.0,328.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,5.0,278.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,10.0,283.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,15.0,288.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,20.0,293.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,25.0,298.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,30.0,303.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,35.0,308.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,40.0,313.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,45.0,318.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,50.0,323.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,55.0,328.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,5.0,278.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,10.0,283.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,15.0,288.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,20.0,293.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,25.0,298.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,30.0,303.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,35.0,308.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,40.0,313.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,45.0,318.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,50.0,323.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,55.0,328.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,5.0,278.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,10.0,283.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,15.0,288.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,20.0,293.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,25.0,298.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,30.0,303.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,35.0,308.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,40.0,313.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,45.0,318.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,50.0,323.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,55.0,328.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,5.0,278.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,10.0,283.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,15.0,288.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,20.0,293.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,25.0,298.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,30.0,303.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,35.0,308.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,40.0,313.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,45.0,318.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,50.0,323.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,55.0,328.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,5.0,278.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,10.0,283.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,15.0,288.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,20.0,293.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,25.0,298.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,30.0,303.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,35.0,308.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,40.0,313.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,45.0,318.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,50.0,323.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,55.0,328.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,5.0,278.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,10.0,283.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,15.0,288.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,20.0,293.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,25.0,298.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,30.0,303.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,35.0,308.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,40.0,313.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,45.0,318.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,50.0,323.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,55.0,328.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,5.0,278.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,10.0,283.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,15.0,288.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,20.0,293.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,25.0,298.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,30.0,303.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,35.0,308.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,40.0,313.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,45.0,318.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,50.0,323.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,55.0,328.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,5.0,278.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,10.0,283.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,15.0,288.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,20.0,293.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,25.0,298.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,30.0,303.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,35.0,308.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,40.0,313.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,45.0,318.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,50.0,323.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,55.0,328.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,5.0,278.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,10.0,283.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,15.0,288.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,20.0,293.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,25.0,298.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,30.0,303.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,35.0,308.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,40.0,313.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,45.0,318.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,50.0,323.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,55.0,328.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,5.0,278.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,10.0,283.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,15.0,288.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,20.0,293.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,25.0,298.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,30.0,303.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,35.0,308.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,40.0,313.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,45.0,318.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,50.0,323.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,55.0,328.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,5.0,278.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,10.0,283.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,15.0,288.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,20.0,293.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,25.0,298.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,30.0,303.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,35.0,308.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,40.0,313.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,45.0,318.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,50.0,323.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,55.0,328.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,5.0,278.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,10.0,283.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,15.0,288.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,20.0,293.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,25.0,298.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,30.0,303.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,35.0,308.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,40.0,313.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,45.0,318.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,50.0,323.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,55.0,328.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,5.0,278.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,10.0,283.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,15.0,288.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,20.0,293.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,25.0,298.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,30.0,303.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,35.0,308.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,40.0,313.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,45.0,318.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,50.0,323.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,55.0,328.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,5.0,278.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,10.0,283.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,15.0,288.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,20.0,293.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,25.0,298.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,30.0,303.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,35.0,308.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,40.0,313.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,45.0,318.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,50.0,323.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,55.0,328.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,5.0,278.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,10.0,283.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,15.0,288.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,20.0,293.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,25.0,298.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,30.0,303.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,35.0,308.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,40.0,313.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,45.0,318.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,50.0,323.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,55.0,328.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,5.0,278.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,10.0,283.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,15.0,288.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,20.0,293.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,25.0,298.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,30.0,303.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,35.0,308.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,40.0,313.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,45.0,318.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,50.0,323.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,55.0,328.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,5.0,278.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,10.0,283.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,15.0,288.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,20.0,293.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,25.0,298.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,30.0,303.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,35.0,308.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,40.0,313.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,45.0,318.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,50.0,323.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,55.0,328.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,5.0,278.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,10.0,283.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,15.0,288.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,20.0,293.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,25.0,298.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,30.0,303.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,35.0,308.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,40.0,313.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,45.0,318.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,50.0,323.15
ACALDNo1,P77580,Acetaldehyde,acald,MNXM75,55.0,328.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,5.0,278.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,10.0,283.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,15.0,288.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,20.0,293.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,25.0,298.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,30.0,303.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,35.0,308.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,40.0,313.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,45.0,318.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,50.0,323.15
ACALDNo2,P0A9Q7,Acetaldehyde,acald,MNXM75,55.0,328.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,5.0,278.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,10.0,283.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,15.0,288.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,20.0,293.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,25.0,298.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,30.0,303.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,35.0,308.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,40.0,313.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,45.0,318.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,50.0,323.15
PTRCTANo1,P42588,2-Oxoglutarate,akg,MNXM20,55.0,328.15
ACSNo1,P27550,Acetate,ac,MNXM26,5.0,278.15
ACSNo1,P27550,Acetate,ac,MNXM26,10.0,283.15
ACSNo1,P27550,Acetate,ac,MNXM26,15.0,288.15
ACSNo1,P27550,Acetate,ac,MNXM26,20.0,293.15
ACSNo1,P27550,Acetate,ac,MNXM26,25.0,298.15
ACSNo1,P27550,Acetate,ac,MNXM26,30.0,303.15
ACSNo1,P27550,Acetate,ac,MNXM26,35.0,308.15
ACSNo1,P27550,Acetate,ac,MNXM26,40.0,313.15
ACSNo1,P27550,Acetate,ac,MNXM26,45.0,318.15
ACSNo1,P27550,Acetate,ac,MNXM26,50.0,323.15
ACSNo1,P27550,Acetate,ac,MNXM26,55.0,328.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,5.0,278.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,10.0,283.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,15.0,288.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,20.0,293.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,25.0,298.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,30.0,303.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,35.0,308.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,40.0,313.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,45.0,318.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,50.0,323.15
CYSDSNo1,P06721,L-Cysteine,cys__L,MNXM55,55.0,328.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,5.0,278.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,10.0,283.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,15.0,288.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,20.0,293.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,25.0,298.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,30.0,303.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,35.0,308.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,40.0,313.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,45.0,318.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,50.0,323.15
CYSDSNo2,P0A853,L-Cysteine,cys__L,MNXM55,55.0,328.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,5.0,278.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,10.0,283.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,15.0,288.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,20.0,293.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,25.0,298.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,30.0,303.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,35.0,308.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,40.0,313.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,45.0,318.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,50.0,323.15
MAN6PINo1,P00946,D-Mannose 6-phosphate,man6p,MNXM427,55.0,328.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,5.0,278.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,10.0,283.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,15.0,288.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,20.0,293.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,25.0,298.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,30.0,303.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,35.0,308.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,40.0,313.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,45.0,318.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,50.0,323.15
APRAURNo1,P25539,5-Amino-6-(5'-phosphoribosylamino)uracil,5apru,MNXM1532,55.0,328.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,5.0,278.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,10.0,283.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,15.0,288.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,20.0,293.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,25.0,298.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,30.0,303.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,35.0,308.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,40.0,313.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,45.0,318.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,50.0,323.15
TRPAS2No1,P0A853,L-Tryptophan,trp__L,MNXM94,55.0,328.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,5.0,278.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,10.0,283.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,15.0,288.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,20.0,293.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,25.0,298.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,30.0,303.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,35.0,308.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,40.0,313.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,45.0,318.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,50.0,323.15
PPCKNo1,P22259,Oxaloacetate,oaa,MNXM46,55.0,328.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,5.0,278.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,10.0,283.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,15.0,288.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,20.0,293.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,25.0,298.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,30.0,303.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,35.0,308.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,40.0,313.15
ME1No1,P26616,L-Malate,mal__L,MNXM98,45.0,318.15
