rxn_id,Topt_C,dCp,kcat_T0,r2,n,ok,dH,dS
3HAD121No2,0.0,1.0795630305096109,1.1476673120256367,0.8666041621207079,17,False,-29.806345507544453,-0.34223912006798496
3HAD140No1,0.0,0.3782583631759689,1.2067589602768336,0.9619672980258062,17,False,-25.41821493888561,-0.3273465646098939
3HAD140No2,0.0,1.419024370459376,0.5183399743110538,0.8319386462669072,17,False,-25.408124572113742,-0.3343395172165548
3HAD160No1,0.0,0.35589491382843985,0.9709082456659875,0.9785137748507325,17,False,-27.60346914097383,-0.33636313188881073
3HAD160No2,0.0,2.0887292239427877,0.14814823149280762,0.9342220456854399,17,False,-24.248518755861713,-0.3409275117098824
3HAD161No1,0.0,0.19689700705576008,1.0928248427923817,0.9921472959288522,17,False,-33.546464559961855,-0.3549837615670993
3HAD161No2,0.0,1.0935122579800223,0.4218946825822449,0.9360994323580055,17,False,-37.2134964855311,-0.37499360755482225
3HAD180No1,80.0,2.3523713692825607,0.4489893567574898,0.9695595770278062,17,False,1.8348139938001662,-0.2456675413639209
3HAD180No2,80.0,1.1306859656190025,0.6470657944059911,0.9917196923558077,17,False,63.22540900329419,-0.04012005850941877
3HAD181No1,0.0,0.1676614365236432,1.0420962110943908,0.9899854222255744,17,False,-33.48819334673523,-0.35518674278801904
3HAD181No2,0.0,1.0932004340583912,0.42545957453210453,0.9364479855658914,17,False,-37.22057181437995,-0.37494698719520386
3HAD40No1,80.0,0.7749119105454334,2.160685167877107,0.936904260258882,17,False,-4.7029046669013574,-0.2541699647561827
3HAD40No2,80.0,0.9458979403750877,0.41471832952968746,0.9585906774316242,17,False,-5.243157883215857,-0.2696757912150949
3HAD60No1,80.0,2.0829261003863797,0.8508024101100595,0.974762134653497,17,False,8.162283419805775,-0.219480692547669
3HAD60No2,80.0,1.1135008004350093,1.3060847082368165,0.994584760861822,17,False,48.64037972425699,-0.0823920615008215
3HAD80No1,0.0,0.14005650194225142,1.4171004053249352,0.9854457234170506,17,False,-25.009221306078217,-0.32466149561878543
3HAD80No2,0.0,1.2639509829345679,1.1897800043756643,0.7711556531525833,17,False,-31.370668546734688,-0.3470997198360232
3HBZCTNo1,80.0,0.730413016668292,0.048444646069527704,0.9758069317658514,17,False,21.63460124425656,-0.19886683645499698
3HCINNMHNo1,80.0,0.4628487200463375,9.20423435287488,0.940755475041923,17,False,-3.5161613639522717,-0.23820562086836664
3HPADHiNo1,80.0,0.29144036579789256,38.770959938724204,0.8880034792330723,17,False,-4.288706299979512,-0.22879774980240958
3HPPPNHNo1,80.0,0.8994900775609771,0.20459055318600197,0.9962209943320124,17,False,28.347020552559542,-0.16474687676064867
3KGKNo1,80.0,1.736555646770257,1.635175801276754,0.9852054854900667,17,False,17.750433782538735,-0.1824202375829498
3NTD2ppNo1,80.0,0.9302972814784526,18.157184340878388,0.996532540734298,17,False,5.220586156941538,-0.2037368697183701
3NTD2ppNo2,80.0,0.7291019315784427,33.01779505418465,0.9701946566185817,17,False,-6.8018788883609576,-0.23842345403637508
3NTD4ppNo1,80.0,0.4326278748325983,14.66793361382983,0.9976364544470699,17,False,29.45672349266747,-0.1255635236951627
3NTD4ppNo2,80.0,0.795275298110919,25.081305580114137,0.977828940338222,17,False,-3.217909273653196,-0.22888686856685075
3NTD7ppNo1,80.0,1.1355813487111963,144.75678509648378,0.9961320208835348,17,False,3.503820636735411,-0.1921392287719699
3NTD7ppNo2,80.0,0.8414976117079515,36.02108361238871,0.9285680945297311,17,False,-3.093370602834864,-0.22546637031214298
3NTD9ppNo1,80.0,0.4283033416553318,17.272693719822364,0.999325654725964,17,False,47.06979204299149,-0.06610423894391768
3NTD9ppNo2,80.0,1.4897331722770912,7.140364568323599,0.9835978300929988,17,False,-2.5355608416844837,-0.23708195723947284
3OAR100No1,80.0,0.34662458418298714,0.1925932424697929,0.9852052739817045,17,False,15.420138585627937,-0.20789118891352115
3OAR100_REVNo1,80.0,2.0471142849881265,0.7925078195254045,0.9215489516780737,17,False,14.059628511795319,-0.20061727803007018
3OAR120No1,0.0,-0.5238586591693202,0.5720470337627008,0.9760339985490785,17,False,-23.87180032659993,-0.3284519272521239
3OAR120_REVNo1,80.0,2.1811775352534144,0.6666449145151289,0.9671041706493809,17,False,-3.683806633515583,-0.26058543790220856
3OAR121No1,0.0,-0.141710625913471,1.0867949374370234,0.9981196727780499,17,False,-24.81221660230063,-0.32621812784532334
3OAR140No1,80.0,0.33496257969295196,0.16291140903998308,0.9944046299948653,17,False,9.228990335525056,-0.22970553488812576
3OAR140_REVNo1,0.0,0.3434934916404016,0.20920909485348058,0.9783738991223281,17,False,-26.018818810707696,-0.34389770065177383
3OAR141No1,0.0,0.1983860569609816,0.39549866091676417,0.9937671733636019,17,False,-38.15090508200862,-0.3786230179063245
3OAR160No1,0.0,-0.3282279058722233,0.48270072422142335,0.994896299410845,17,False,-21.72410420605434,-0.3227793268621042
3OAR160_REVNo1,0.0,0.4724627016115248,0.1794358363995897,0.9945839744832483,17,False,-26.07864680481294,-0.34537146243618894
3OAR161No1,14.360000000000014,-0.39657348039652546,0.5133160468470018,0.9887818236434889,17,True,-8.596087265032672,-0.2789626796211379
3OAR180No1,0.0,-0.2157189734332082,0.3575257508746997,0.9945756105915724,17,False,-23.723325198984657,-0.33187006516896694
3OAR180_REVNo1,80.0,2.0593717258651325,1.0315825586028646,0.9610368539019403,17,False,-7.606819502206223,-0.26989624233559456
3OAR40No1,80.0,-0.01609448535527649,2.033875441298226,0.40836765807314024,17,False,-0.0686284237212162,-0.2393857695470672
3OAR40_REVNo1,0.0,-0.0022145134082715984,3.135148438562588,0.5508475134651065,17,False,-6.588112853874013,-0.2572936271612778
3OAR60No1,12.819999999999993,-0.5264918976481932,1.3113291113484096,0.9374967988164463,17,True,-11.425655625438088,-0.2804983942626283
3OAR60_REVNo1,80.0,0.6749994606722625,7.696902923108852,0.6479705061252439,17,False,8.086581431679368,-0.2014186929330721
3OAR80No1,0.0,0.03828627003685808,0.6128342816919541,0.8713068253237761,17,False,-13.599890225383708,-0.29399536321619407
3OAR80_REVNo1,0.0,0.9430060803007344,0.30395974262404146,0.8440294205004044,17,False,-29.97071968576518,-0.35382786479033645
3OAS100No1,0.0,0.0568865122175414,4.576714106175533,0.9895505713234931,17,False,-23.807228533259966,-0.3109488717401174
3OAS100No2,0.0,0.16179937612311043,0.04997638428870147,0.9968901075430703,17,False,-15.645355197029215,-0.32158329863340734
3OAS121No1,0.0,-0.1412140008434007,21.193828722527666,0.9999067263899217,17,False,-22.31465051506465,-0.2932814932357018
3OAS140No1,0.0,-0.34328111595677724,2.0296548711278626,0.9949918543424001,17,False,-24.560128061849063,-0.32019307786399104
3OAS140No2,0.0,0.057223038746993575,0.02726905865695457,0.9996338841806445,17,False,-15.063306008497928,-0.32470017872910245
3OAS141No1,0.0,0.35617507063310877,6.061684110147439,0.950201423359309,17,False,-31.233319625756184,-0.33310887929170213
3OAS160No1,0.0,0.9651531250350874,5.95907655329502,0.9267049934941713,17,False,-9.186851691954967,-0.26052620699649987
3OAS160No2,80.0,0.17550764061467444,0.02197988849332719,0.9945925822223571,17,False,15.784382523261776,-0.22473580500733137
3OAS161No1,0.0,0.5374092408576554,5.826630932685783,0.9831413491117725,17,False,-17.118779562815167,-0.28687811446598904
3OAS180No1,80.0,0.20616534916030788,0.009536230321070089,0.9942032742635384,17,False,17.653124157031915,-0.22551421506133015
3OAS180No2,0.0,0.5112139419663011,9.62234562991108,0.6348956565464773,17,False,-12.016322157496074,-0.2658757106438168
3OAS181No1,0.0,0.0659047385109458,0.037145495053883426,0.9997587483105612,17,False,-14.741484844157496,-0.3210686724342506
3OAS60No1,0.0,0.0904675434109996,0.022059300652531796,0.9986661097379786,17,False,-14.383685484560539,-0.32422113531108854
3OAS60No2,0.0,-0.006385685510454504,2.621370565697823,0.9765122720026091,17,False,-12.440986101593865,-0.27808859873912173
3OAS80No1,0.0,0.8445043489325094,1.5889749367921806,0.8548603911201754,17,False,-10.524184323354913,-0.2759279384608898
3OAS80No2,80.0,0.3510435503245507,0.04763358964469011,0.9796929475771965,17,False,14.621124980996479,-0.22214254815067125
3OXCOATNo1,48.80000000000001,-0.1456051756484567,0.40661781998537655,0.4876454222835962,17,False,0.05966760624860165,-0.25234738635222703
3SLARNo1,80.0,0.18125160856476727,21.441995826969226,0.9948578997104316,17,False,22.969268343840813,-0.14380677346811546
42A12BOOXppNo1,80.0,0.34179380412577914,316.2311671235026,0.9870067894023652,17,False,1.3077805712316304,-0.19288622469177943
4ABZGLUHNo1,80.0,1.1533493121373104,21.140840134395177,0.9787141558964659,17,False,-8.201019559048529,-0.2467457146970113
4ABZGLUH_REVNo1,80.0,0.9036426615013299,3.349860707101525,0.9990304723222067,17,False,13.995942103319372,-0.18884229786904733
4HTHRANo1,80.0,0.28394145420250777,4.170810836066728,0.9919471472606513,17,False,0.875472988951592,-0.23030028899687197
4HTHRA_REVNo1,10.699999999999989,-0.3350349259242794,2.467358085839139,0.9935210649191821,17,True,-8.824227978727935,-0.26666144457691876
4HTHRKNo1,80.0,0.19410781840062857,13.830680792013931,0.8712745376184884,17,False,-1.3339060395153526,-0.2276211585829064
4PCPNo1,80.0,0.8053499049610132,11.121310626188162,0.9821160639446302,17,False,-1.7386728350923548,-0.23076913251112272
4PCPppNo1,0.0,0.5962568247034784,2.751072994843179,0.9467150058340583,17,False,-13.219524239904356,-0.28025522386005464
5DGLCNRNo1,0.0,0.9748377358051975,8.773231549328766,0.8769824956930027,17,False,-10.782708261576532,-0.2625745058979013
5DKGRNo1,80.0,1.1273722486732942,0.1342110722445628,0.9947825663579689,17,False,32.85007390569204,-0.15339802021877968
5DKGRNo2,80.0,0.7869659807027517,3.508084271878649,0.9984369469889024,17,False,9.966905060780732,-0.20174914680870792
5DKGR_REVNo1,80.0,0.6803824168174064,3.484878618342746,0.9976064923487792,17,False,33.65770698342809,-0.123655551347797
5DKGR_REVNo2,0.0,0.9517327587758141,8.786125448862931,0.873052173699034,17,False,-10.982974510055287,-0.26322291289158817
5DOANNo1,80.0,1.7728741535464936,1.321806170655793,0.9819422244286722,17,False,24.28382711129024,-0.16263746449506256
6D6SFKNo1,0.0,0.24066334759802258,6.280485957298645,0.9845365382699303,17,False,-11.618591832279826,-0.26811100699383006
6D6SPANo1,80.0,0.4280386230797951,114.18655032683662,0.9964554366806255,17,False,13.424996825894446,-0.16138464356101553
A5PISONo1,0.0,0.4596219447177468,2.609770699470128,0.984925111777745,17,False,-16.92075802188344,-0.2929028830986967
A5PISONo2,0.0,-0.08084204935712148,3.3677061086424516,0.9964187943777489,17,False,-12.009158848926736,-0.27458107144415994
A5PISO_REVNo1,80.0,0.39678876971039123,2.8466455950239524,0.9997074395653985,17,False,28.031611850314615,-0.14389628298301027
A5PISO_REVNo2,80.0,0.5795482356028377,1.0239447577940644,0.7697638403130437,17,False,-6.247453617996758,-0.2654738951640435
AACPS1No1,80.0,0.33612739573662226,0.04412773354584254,0.9779011877762486,17,False,15.032841878076123,-0.2214200571388902
AACPS3No1,80.0,1.0250455189632293,0.06668352325487982,0.9871760155133636,17,False,21.83780578026907,-0.19553975557656741
AACPS4No1,0.0,0.7689313264869178,0.00586902664488439,0.6871362589919443,17,False,-9.188519035753451,-0.31809258215107583
AACPS5No1,0.0,0.3739483833387723,0.06256824834820386,0.9466232111790542,17,False,-8.796271407929922,-0.2971219254825669
AACPS6No1,80.0,0.295731885127341,0.04008883470608447,0.9781682154653547,17,False,14.828445091610611,-0.2228924104976607
AACPS7No1,80.0,0.3661677951288759,0.046993657507452616,0.9777851325039048,17,False,15.14355325116547,-0.22053167309922678
AACPS8No1,80.0,1.547985514395939,0.4966935163401371,0.9501825457518936,17,False,16.564336862915916,-0.19623976382075084
AACPS9No1,80.0,1.7643410978408989,0.5267385438732081,0.9825229330171759,17,False,8.957105168209493,-0.22084539847396784
AADDGTNo1,80.0,0.7209768994889417,0.14458841096843686,0.9692872750430933,17,False,5.677635831199846,-0.24241242073259223
AAMYLNo1,0.0,0.44420563540548136,140.59622878634437,0.9602328828485077,17,False,-10.166370641382706,-0.23747552121777238
AAMYLppNo1,0.0,0.33012286903278204,13.265291234617752,0.9921123563022632,17,False,-9.857061743459251,-0.2560834994563494
AB6PGHNo1,80.0,0.26866644492235525,54.23426639849793,0.9808813026448419,17,False,2.0487558666686114,-0.2051017042426218
AB6PGHNo2,80.0,0.11369154097067294,2.5789917105651194,0.9711040114601814,17,False,1.2763640262443439,-0.2329747324615871
AB6PGHNo3,80.0,0.30576886743036463,0.24337337549939758,0.9754785161718984,17,False,1.8263640717691416,-0.2507872119115109
ABTANo1,80.0,0.5811986593407054,0.9169193896111242,0.9940302499360149,17,False,63.225100459333454,-0.03722289092326018
ABTANo2,80.0,1.438951858706184,29.874018732998348,0.9951844693060377,17,False,9.441231754292847,-0.1856742777624704
ABUTDNo1,0.0,0.775589057976943,2.3813189976191222,0.809667789988894,17,False,-15.092629794658528,-0.28763411183464443
ACACCTNo1,0.0,0.6607411567327032,0.10458979957131863,0.9522505228358622,17,False,-14.673870244966572,-0.3122384713195364
ACACCTNo2,0.0,0.24763041338875738,12.918080664646558,0.9660596165703058,17,False,-14.179797055478751,-0.27056341810479106
ACACT1rNo1,0.0,0.27715992304623727,5.453022636544053,0.9851549218545721,17,False,-6.576570748911793,-0.25265355186192234
ACACT1rNo2,0.0,0.49615700985436034,6.672458323812178,0.9224576992565814,17,False,-6.584984060840317,-0.2510032942079359
ACACT1rNo3,0.0,0.45921858359202194,3.428281391101514,0.9610101363040597,17,False,-12.236536788745026,-0.27518289836521864
ACACT1r_REVNo1,0.0,0.20023095483413184,8.023261479603962,0.9875000119126185,17,False,-15.401144108938164,-0.2785523085549394
ACACT1r_REVNo2,0.0,0.21435527077253155,14.967806706339724,0.9697849739180482,17,False,-11.378781052121564,-0.26009921294446553
ACACT1r_REVNo3,0.0,0.04414342815329629,3.336856950217871,0.9804920556283183,17,False,-14.64946221101005,-0.2833671461180415
ACACT2rNo1,0.0,0.5103188593323339,1.0885140903686572,0.7419924751327751,17,False,-10.76137384704585,-0.27985551290503896
ACACT2rNo2,0.0,0.8501552172132913,0.5539593555433353,0.734269337331166,17,False,-17.167667818370077,-0.3066041681824745
ACACT2r_REVNo1,80.0,0.9911912626069819,1.7493728797337285,0.9006441121981871,17,False,-6.322034105505787,-0.261266730722573
ACACT2r_REVNo2,80.0,1.093249579485408,0.5532106747218232,0.8487599731429936,17,False,-7.243787264759039,-0.27387953769414924
ACACT3r_REVNo1,0.0,1.0697223558957607,1.48357078542672,0.8498323894254951,17,False,-10.878758612975558,-0.27766825337543766
ACACT3r_REVNo2,80.0,0.7448699213758802,0.7153841373238722,0.8892006368739964,17,False,-5.406864974894597,-0.26568259927231375
ACACT4rNo1,0.0,0.8305500407950978,2.775136314762371,0.8998080540401561,17,False,-10.737611864243007,-0.2719957374838179
ACACT4rNo2,80.0,0.9627512351196426,0.8979522672750334,0.9564215495492819,17,False,-6.733168915634841,-0.26816781955918895
ACACT4r_REVNo1,0.0,1.0212509648741868,1.5000600637414123,0.8415557449525927,17,False,-11.61692645909271,-0.28001134340363654
ACACT4r_REVNo2,80.0,0.8413316087687471,0.6757582885196831,0.9259399028440659,17,False,-4.05482751280356,-0.2616964303553906
ACACT5rNo1,80.0,0.8899904544934002,0.620228031381513,0.8765266598593133,17,False,-3.834787772872092,-0.2616835365228137
ACACT5rNo2,0.0,0.7175956060498876,1.2340017715717062,0.8096782615011423,17,False,-13.74746348932676,-0.28866267841288956
ACACT5r_REVNo1,80.0,0.9719491302095383,0.7175583571149651,0.928841185412985,17,False,-4.052874264352073,-0.2611909628825702
ACACT5r_REVNo2,0.0,1.2109705236019095,2.3056183616890844,0.8888651033178712,17,False,-11.467163353793145,-0.2759434004179888
ACACT6rNo1,0.0,0.7953632498313437,6.105668945523168,0.9104173917950854,17,False,-8.345402961508785,-0.25754846329196335
ACACT6rNo2,80.0,0.7451599861249492,1.8715834827361977,0.896311503327474,17,False,-1.9996818584290132,-0.2464471455149771
ACACT6r_REVNo1,0.0,1.233760721216048,2.4324978846873226,0.8942403479482545,17,False,-11.459399387581158,-0.27547238571801524
ACACT6r_REVNo2,80.0,0.987272928109756,0.8349493658138494,0.9237418868803823,17,False,-3.526749493076792,-0.258195655859179
ACACT7r_REVNo1,0.0,1.2326233571020622,2.47175768967771,0.8930756127530369,17,False,-11.550305344881544,-0.2756391353362654
ACACT7r_REVNo2,80.0,0.9989541757621316,0.822536549807831,0.9270035433692252,17,False,-3.340780011989635,-0.2577067342730879
ACACT8rNo1,0.0,1.2317599660076746,2.507931681653735,0.8926055749097537,17,False,-11.599273539419055,-0.27567986683177803
ACACT8rNo2,80.0,0.9965642214709457,0.7924190412293063,0.9246572396263641,17,False,-3.186321418478724,-0.25750737303512033
ACACT8r_REVNo1,0.0,0.6951289137302402,7.791460523359286,0.7451743243239337,17,False,-10.89776019699611,-0.26394076191388494
ACACT8r_REVNo2,80.0,0.851280655592712,2.0963186237825315,0.9123471891860934,17,False,-2.5409397094024087,-0.24728974844436294
ACALDNo1,80.0,0.4371837897833616,46.26422405746134,0.9867107614434085,17,False,11.224158567606006,-0.17615636440979124
ACALDNo2,74.24000000000001,-0.3530048846361045,1.524699933911075,0.8132469969433116,17,True,12.730128802389569,-0.19956232171162477
ACALD_REVNo1,0.0,0.3521941110883106,31.275634031198354,0.9564263149907548,17,False,-10.347634789065498,-0.2505705332702367
ACALD_REVNo2,0.0,-0.027130843208551865,1.2197241712358047,0.9532217387801792,17,False,-12.291990592892763,-0.2839582748466793
ACANTHATNo1,0.0,0.5230160046796892,1.3929567863588506,0.8291758510834002,17,False,-11.279132157491572,-0.2795129684522565
ACBIPGTNo1,80.0,0.23343676618280074,21.564433875412966,0.7355333829331291,17,False,-1.9458669865471694,-0.22594691381074283
ACCOACNo1,0.0,0.12918480018794687,3.0044946701885884,0.9885234474318007,17,False,-8.715803023098385,-0.2646661551896197
ACGAMKNo1,80.0,0.30763381740694296,0.18590121175129437,0.9891629269405557,17,False,9.396782027069824,-0.22805445818140033
ACGAMTNo1,0.0,1.7672800830800266,4.2754478757908405,0.894918340235064,17,False,-21.192985947472934,-0.302891429518853
ACGAptsppNo1,0.0,0.478237946522818,1.6380649114941501,0.9540519788370032,17,False,-20.219415548805365,-0.3076565887751512
ACGAptsppNo2,0.0,0.4782379437501643,1.6380651469213856,0.9540519695440042,17,False,-20.219418442256096,-0.30765659712479093
ACGKNo1,80.0,0.4398576588649888,26.85511053785532,0.9923235449399935,17,False,4.403496146495219,-0.20317800602249558
ACGSNo1,0.0,0.4815455342111862,4.552319151417197,0.9126107523466725,17,False,-6.366702228546124,-0.25346229624545363
ACHBSNo1,80.0,1.0296108885090431,5.816361671004564,0.98717565722955,17,False,2.261042403422849,-0.22296462051990856
ACHBSNo2,80.0,0.6816028718646485,0.5045748428535173,0.9893742532165941,17,False,37.220661486277436,-0.12796991277673697
ACKrNo1,0.0,0.16059474563940196,481.71488267984296,0.9740925434817648,17,False,-16.919117066045864,-0.2495118554539911
ACKrNo2,0.0,0.26491841368351876,43.06916458300132,0.8611105912541738,17,False,-4.636060607483411,-0.22906941881600434
ACKrNo3,80.0,0.45949993529038724,40.32002768256433,0.704844464136862,17,False,-4.931868209978043,-0.23059361204305837
ACLSNo1,0.0,0.38701992950278774,1.2453284835824292,0.985832124065394,17,False,-13.238828549414322,-0.28690887680768584
ACLSNo2,0.0,0.9158002526091751,6.720531017255856,0.8214789364911022,17,False,-38.08282911110544,-0.3548454536507576
ACM6PHNo1,80.0,0.8739820627102013,0.010640777320384565,0.9929595430418197,17,False,24.62477286879606,-0.20160563245264157
ACMAMUTNo1,80.0,0.7734823889016651,2.658727803731992,0.9988900386436921,17,False,35.89493121882457,-0.1185253992561043
ACMANAptsppNo1,0.0,0.4782379437501643,1.6380651469213856,0.9540519695440042,17,False,-20.219418442256096,-0.30765659712479093
ACMUMptsppNo1,80.0,0.7674810590508427,2.1909034845371926,0.9815246151787208,17,False,-3.534654984276292,-0.2502007865205655
ACNMLNo1,80.0,1.7283006878070448,4.944874899882504,0.9585862732567726,17,False,-13.87204903459794,-0.2775324317395012
ACOAD1fNo1,0.0,0.31270011668117687,5.885591100293173,0.9620684617300063,17,False,-12.245390433759402,-0.27071856838250696
ACOAD1frNo1,80.0,0.7853814363099285,0.6563354156653446,0.9736240159488758,17,False,5.339088096356962,-0.23095122771092888
ACOAD2f_REVNo1,0.0,0.23090128936652413,17.874878558982832,0.992644956113546,17,False,-14.119387930135014,-0.26766387229215854
ACOAD3fNo1,0.0,0.3459463344745159,17.111865270506367,0.9684886597080786,17,False,-17.511760399709832,-0.27921699297957986
ACOAD3f_REVNo1,0.0,0.3489848277473196,15.009052571840028,0.9780542261817323,17,False,-13.228486510751143,-0.2661779506752306
ACOAD4fNo1,0.0,0.4254652274150462,10.50156789060204,0.9470958634039981,17,False,-14.190008005169796,-0.2723190541039517
ACOAD4f_REVNo1,0.0,0.37949716861625643,17.365054026635704,0.9814781053407416,17,False,-13.20959784872912,-0.264903341891117
ACOAD5fNo1,0.0,0.3750151927489123,18.354336270127373,0.9774662931085387,17,False,-18.600314066801456,-0.28222500978732046
ACOAD5f_REVNo1,0.0,0.3572768166306993,18.039615742673533,0.9854839556818904,17,False,-13.462662010282926,-0.26542125625048235
ACOAD6f_REVNo1,0.0,0.35263016651128326,19.047697370308835,0.9876718189980658,17,False,-13.58299434587011,-0.2653660888874315
ACOAD7fNo1,0.0,0.3540676460231535,18.732745562055694,0.980040988588844,17,False,-18.721184372904567,-0.2824540491004966
ACOAD7f_REVNo1,0.0,0.3687709850457307,21.24447899538071,0.9872994953028884,17,False,-13.624140834451536,-0.26459428820473874
ACOAD8f_REVNo1,0.0,0.3985846128776094,24.868551822725824,0.9877786280617866,17,False,-13.78251612227671,-0.2638071344248538
ACOATANo1,55.94,-0.30276572862789636,0.10742531465335417,0.9699888095921846,17,True,5.11919883900202,-0.24672472295708153
ACOATA_REVNo1,80.0,0.09746814934802436,0.320345460334938,0.9969888957933003,17,False,29.630049242140657,-0.15678643780693394
ACODANo1,80.0,0.5092313095165993,541.7430887359327,0.994297091337548,17,False,8.256811183012882,-0.1654876499828957
ACOLIPAabctexNo1,80.0,0.3460533600093068,2.079519813215041,0.9947222076685268,17,False,14.043801672587852,-0.19264860774607276
ACONMTNo1,80.0,0.5020245045203056,0.014302518198101731,0.9857971115133897,17,False,13.517989176841493,-0.2357846101757878
