UniqueCount	AmbigCount
1405	0
235	0
308	0
17	0
393	0
53	0
73	0
0	0
76	0
147	0
205	0
40	0
2016	0
0	0
68	0
299	0
273	0
87	0
138	0
40	0
132	0
429	0
109	0
22	0
474	0
15	0
4363	0
0	0
17	0
12	0
292	0
110	0
1973	0
56	0
268	0
102	0
28	0
809	0
110	0
28	0
522	0
18	0
160	0
2828	0
1556	0
29	0
245	0
6	0
2404	0
467	0
2092	0
367	0
76	0
98	0
13	0
437	5
72	0
0	0
797	0
121	0
1620	0
553	0
8	0
592	0
0	0
5	0
141	0
312	0
74	0
10	0
0	0
252	0
729	0
712	0
3829	0
1741	4
189	0
77	0
23	0
62	0
12459	0
0	0
980	0
293	0
5935	0
204	0
111	0
859	0
187	0
15	0
438	0
0	0
167	0
1259	0
658	0
4	0
19	0
49	0
136	0
44	0
28	0
0	0
420	0
847	0
271	0
663	0
221	0
2	0
7	0
708	0
3834	0
8	0
45	0
387	0
0	2264
46	0
50	0
74	0
0	0
0	0
4	0
99	0
4016	0
0	0
132	0
590	0
101	0
221	0
0	0
244	0
0	0
368	0
0	0
4	0
0	0
0	0
110	0
22	0
44	0
346	0
0	0
379	0
317	0
241	0
260	0
4366	0
594	0
22	0
3821	0
231	0
2970	0
213	0
510	0
13941	4
224	0
3359	0
8	0
70	0
19	0
0	0
544	0
14	0
69	0
146	0
127	0
1079	0
11	0
7838	0
55	0
261	0
0	0
422	0
396	0
175	0
106	0
18	0
440	0
646	0
96	0
827	0
91	0
1406	0
1133	0
140	0
469	0
347	0
120	0
220	0
79	0
661	0
427	0
2432	0
0	0
25	0
14	0
2	0
3928	0
66	0
400	0
0	1164
404	0
0	0
120	0
183	0
32	0
935	0
24	0
9	0
0	0
0	0
91	0
137	0
0	0
114	0
121	0
29	0
8	0
187	0
52596	0
146	0
84	0
126	0
339	0
220	0
1	0
437	0
0	0
1523	0
0	0
190	0
102	0
57	0
864	0
282	0
7	0
688	0
0	0
366	0
1206	0
22	0
8	0
205	0
496	0
101	0
0	0
273	0
59	0
20	0
0	0
1115	0
21	0
0	0
3615	0
0	0
276	0
215	0
0	0
99	0
80	0
620	0
33	0
1504	0
134	0
88	0
16	0
3840	0
359	0
41	0
360	0
21	0
0	0
229	0
462	0
6	0
148	0
71	0
137	0
56	0
64	0
61	0
56	0
1598	0
1355	0
0	0
14	0
41	0
567	0
0	0
0	0
17	0
507	0
184	0
6015	0
217	0
604	0
464	0
1791	0
331	0
241	0
43	0
117	0
209	0
80	0
794	0
0	0
7	0
172	0
734	0
687	0
20	0
2	0
43	0
586	0
0	0
832	0
414	0
161	0
0	0
2015	0
159	0
23	0
39	0
37	0
20	0
43	0
123	0
775	0
2540	0
73	0
20	0
998	0
50	0
106	0
40	0
22	0
0	0
14	0
11	0
91	0
9	0
92	0
52	0
345	0
640	0
139	0
21	0
12	0
326	0
407	0
114	0
161	0
159	0
1	0
158	0
3175	0
1000	0
8	0
274	0
4	0
0	0
69	0
29	0
2092	0
10	0
3931	0
133	0
591	0
466	0
313	0
0	0
24	0
90	0
0	0
157	0
0	0
727	0
20	0
25	0
58	0
94	0
148	0
110	0
918	0
0	0
51	0
722	0
556	0
831	0
7	0
14	0
457	0
33	0
655	0
201	0
68	0
100	0
22	0
587	0
1429	0
17	0
357	0
13731	0
191	0
108	0
372	0
69	0
101	0
167	0
0	0
50	0
2775	0
866	0
66	0
0	0
418	0
182	0
1358	0
17	0
77	0
