UniqueCount	AmbigCount
1243	0
424	0
206	0
25	0
188	0
93	0
69	0
0	0
63	0
111	0
111	0
9	0
1445	0
0	0
21	0
342	0
165	0
18	0
98	0
8	0
52	0
186	0
46	0
9	0
342	0
6	0
3518	0
18	0
2	0
13	0
117	0
86	0
1655	0
66	0
148	0
20	0
4	0
695	0
66	0
38	0
536	0
18	0
129	0
1928	0
1214	0
23	0
181	0
0	0
2006	0
374	0
1419	0
365	0
43	0
77	0
25	0
291	0
107	0
0	0
655	0
98	0
1191	0
569	0
11	0
497	0
0	0
0	0
50	0
136	0
74	0
17	0
0	0
165	0
580	0
392	0
3530	0
1237	0
121	0
67	0
0	0
40	0
14218	0
0	0
958	0
125	0
5224	0
158	0
93	0
644	0
337	0
10	0
274	0
0	0
142	0
716	0
194	0
7	0
17	0
23	0
46	0
20	0
25	0
0	0
396	0
456	0
238	0
509	0
256	0
2	0
1	0
384	0
4028	5
0	0
57	0
325	0
0	1517
17	0
52	0
63	0
0	0
0	0
5	0
71	0
3074	0
0	0
155	0
507	0
91	0
135	0
0	0
89	0
0	0
408	0
0	0
2	0
0	0
0	0
108	0
7	0
18	0
233	0
0	0
309	0
240	0
265	0
122	0
4138	0
495	0
31	0
3175	0
110	0
2775	0
179	0
388	0
17220	0
136	0
2178	0
3	0
122	0
17	0
16	0
599	0
11	0
59	0
76	0
104	0
829	0
14	0
8448	0
52	0
210	0
0	0
398	0
230	0
71	0
75	0
21	0
224	0
455	0
66	0
785	0
109	0
773	0
730	3
159	0
319	0
143	0
93	0
55	0
105	0
484	0
288	0
2490	0
0	0
15	0
0	0
10	0
3544	0
47	0
292	0
0	469
262	0
0	0
56	0
149	0
9	0
517	0
4	0
0	0
0	0
0	0
89	0
109	0
1	0
83	0
81	0
15	0
0	0
52	0
23805	0
37	0
97	0
157	0
153	0
168	0
12	0
260	0
0	0
963	0
0	0
235	0
130	0
38	0
593	0
245	0
14	0
633	0
0	0
197	0
818	0
9	0
0	0
142	0
547	0
117	0
0	0
137	0
62	0
18	0
0	0
596	0
2	0
0	0
1343	0
0	0
191	0
193	0
7	0
118	0
101	0
524	0
17	0
944	0
101	0
34	0
32	0
2103	0
279	0
27	0
328	0
1	0
