temperature,med,lo95,hi95,lo66,hi66,p_pos
15,12.612595732838782,1.1346389287875682,24.97830778682165,7.047404286555805,18.534917952006897,0.9865
18,3.8276293397396244,-6.660180077661709,15.52226924478505,-1.4250721202386336,9.4874853004349191,0.75875
21,12.887184479183423,1.551865597979277,25.23988234409592,7.027489730240099,18.85873343434844,0.986625
24,27.882996324158803,15.351109268505493,42.420569338395104,21.47570406943745,34.54575333249173,1
26,0.8679832717967906,-9.332509231663726,12.362069818876407,-4.235962608122515,6.070489230129764,0.564875
27,11.777855582933228,-1.5055159549672643,26.762672497172673,5.238728748527345,18.949863889077186,0.957375
28,9.487989455071688,-2.0349968291685965,22.360295905144767,3.5901720853938874,15.672269228574063,0.945875
