T,Dose,Replicate,r,K,O2_0,T_end_min,delta_Ninoc_to_N0_min,N_inoculation_cells_per_L,N0_cells_per_L,C_tot_O2_mg_per_L,biomass_integral_cells_min_per_L,R_O2_mg_cell_min,cell_volume_um3,cell_carbon_fg,growth_fgC_h,respiration_fgC_h,growth_C_per_C_h,respiration_C_per_C_h,CUE,resp_over_growth
24,1,R2,6.655210210444949e-4,6.666633153954134e-4,8.01249929282569,2724,454.1,10000000,13528494.823437018,5.136868127188626,104241664814.16693,4.9278454410203366e-11,339.52108105202194,33952.10810520219,1355.750499167234,2956.707264612202,0.039931261262669694,0.087084644507219,0.3143800063514257,2.1808638583783306
24,1,R3,5.460187840243354e-4,8.042462576344134e-4,8.278490963426208,2709,385.1,10000000,12340134.60847223,4.992162744472572,76598379749.2472,6.517321594549309e-11,339.52108105202194,33952.10810520219,1112.309326959917,3910.392956729585,0.03276112704146012,0.11517378963960205,0.22145635240455727,3.5155624986236402
24,2,R1,3.022022951936858e-4,0.0010992089303372855,8.020403681124055,2649,234.3,10000000,10733729.68911694,4.462017503515368,43571416160.29844,1.0240698826725503e-10,339.52108105202194,33952.10810520219,615.6242997633747,6144.419296035302,0.018132137711621147,0.1809731306520506,0.09106809609127095,9.980793965405542
24,2,R2,4.146725235997686e-4,7.711490013710537e-4,8.192824000705688,3047,305.4,10000000,11350094.634129457,4.7194535270628135,69462897647.92746,6.794207680456052e-11,339.52108105202194,33952.10810520219,844.740380970981,4076.5246082736307,0.024880351415986116,0.12006690705750374,0.1716510658981288,4.825772154502544
24,2,R3,3.305998148736445e-4,9.597318160424173e-4,7.356985480344393,2852,445.5,10000000,11586809.169536691,4.549993092749588,54931909943.130905,8.282969038324059e-11,339.52108105202194,33952.10810520219,673.4736392489887,4969.781422994435,0.019835988892418673,0.14637622522864666,0.11934134321783703,7.379325831574333
24,4,R1,3.2199826665752694e-4,0.0011413337576603323,9.740039809668191,2641,314.2,10000000,11064667.776977513,4.751720082158004,46065582241.29703,1.0315119989731001e-10,339.52108105202194,33952.10810520219,655.9511975546446,6189.0719938386,0.01931989599945162,0.18228829781825245,0.09582892259290235,9.435262892896866
24,4,R2,3.0752446429059e-4,0.0010413957342480533,8.229594718560463,2843,287.1,10000000,10923051.4346763,4.731379054985641,49626760581.91749,9.533926856208331e-11,339.52108105202194,33952.10810520219,626.4662313953102,5720.356113724998,0.0184514678574354,0.16848309082900562,0.09870549344696287,9.131148379672778
24,4,R3,2.801772229236658e-4,0.0010556508263433561,8.165093610265064,3068,372,10000000,11098511.718580171,5.132406665338338,53959201374.46025,9.511643120366098e-11,339.52108105202194,33952.10810520219,570.7564416791781,5706.985872219659,0.01681063337541995,0.16808929373505457,0.09091746891482484,9.998986354721778
24,Control,R1,0.0010086462035295922,5.962988050434208e-4,8.173375560629333,2078,358.5,10000000,14356240.948446566,4.217116536636032,101529536191.5355,4.1535859364908756e-11,339.52108105202194,33952.10810520219,2054.739896528309,2492.1515618945255,0.06051877221177553,0.07340196827167485,0.45189992224732584,1.21287933626308
24,Control,R2,0.0011671002332457397,3.82622310419819e-4,7.489330762398799,2185,364.1,10000000,15295004.746283233,3.871321341060449,154752811515.19617,2.501616160091734e-11,339.52108105202194,33952.10810520219,2377.530797325963,1500.9696960550405,0.07002601399474438,0.04420843888115035,0.6130025769968123,0.6313145124106064
24,Control,R3,0.0010577087355654526,5.174633825795562e-4,7.863112132405456,2106,352.5,10000000,14518554.06707818,4.049344482322276,113613115018.3985,3.56415232666275e-11,339.52108105202194,33952.10810520219,2154.686480024098,2138.4913959976498,0.06346252413392715,0.06298552624100497,0.5018861417455938,0.9924837863064575
26,0.06,R1,8.641573214819656e-4,6.12347308290296e-4,7.5773456092239355,2334,328.5,10000000,13282677.90378084,4.61679448118652,100144792361.00745,4.610119380490246e-11,339.52108105202194,33952.10810520219,1760.3977679314596,2766.0716282941476,0.051849439288917935,0.08146980504784403,0.38891189000402077,1.5712764914172759
26,0.06,R2,6.37596510787228e-4,9.118086468726037e-4,7.749597452694984,2059,485.2,10000000,13625552.906615555,3.884942774274826,58054388375.910385,6.691901995623951e-11,339.52108105202194,33952.10810520219,1298.8647397048608,4015.1411973743707,0.03825579064723368,0.11825896598035292,0.24442289961361305,3.0912696870089227
26,0.12,R1,6.91928397766894e-4,9.536410793621419e-4,8.054842809366784,2188,377.7,10000000,12986708.986702861,4.885295257641635,66528077699.365654,7.343208201081416e-11,339.52108105202194,33952.10810520219,1409.5456657224559,4405.924920648849,0.041515703866013644,0.129768817506026,0.24237860802284167,3.125776644058292
26,0.12,R2,6.424305738720134e-4,0.0010225639443967032,8.067908840277804,553,347.3,10000000,12499657.34209092,0.6789561445432888,8299450810.487256,8.180735810679835e-11,339.52108105202194,33952.10810520219,1308.712337651381,4908.441486407901,0.038545834432320805,0.14456956461138926,0.21050023446209365,3.7505885328601734
26,0.12,R3,4.2687248095413916e-4,0.002186600960588806,8.058202495666656,1458,401.5,10000000,11869527.411002865,4.42244198935421,24006344715.990047,1.8421971531586515e-10,339.52108105202194,33952.10810520219,869.5932372294477,11053.18291895191,0.02561234885724835,0.32555218323124757,0.07293546618994498,12.71075078063821
26,0.25,R1,8.011394217207529e-4,7.713233362748176e-4,7.866604285816106,1002,359.6,10000000,13338769.956067992,1.185812587432261,20506680623.92591,5.7825671993385856e-11,339.52108105202194,33952.10810520219,1632.0223352161304,3469.540319603151,0.04806836530324518,0.1021892457709141,0.3199063592161142,2.1259147284547892
26,0.25,R2,4.782041131618321e-4,0.0018028178286816168,7.963023832267576,1527,437.8,10000000,12328859.978491295,4.054730739970304,27728928984.54173,1.462274558902267e-10,339.52108105202194,33952.10810520219,974.1622647853719,8773.647353413602,0.028692246789709927,0.258412447504822,0.09993652963498892,9.006351067546861
26,0.25,R3,9.352705266743203e-4,6.175948475838789e-4,7.800118512601874,898,269.6,10000000,12867876.694379052,0.8690530404308744,18107125421.931076,4.799508592226851e-11,339.52108105202194,33952.10810520219,1905.264361755355,2879.7051553361107,0.05611623160045923,0.08481668196900204,0.3981769068642816,1.5114465021971994
26,0.5,R1,6.180244186246997e-4,7.227112279972161e-4,8.542348405716984,2491,429,10000000,13036036.60003874,4.282600084166525,77248186105.03014,5.543949055766446e-11,339.52108105202194,33952.10810520219,1258.9939123680322,3326.369433459867,0.037081465117481976,0.09797239756521027,0.27456797148116024,2.642085399128995
26,0.5,R2,3.7418252009365177e-4,0.002066397292879579,7.879444593700716,1530,331.1,10000000,11318934.301848363,4.267138166491006,23373751373.877777,1.8256111730784936e-10,339.52108105202194,33952.10810520219,762.2571223977993,10953.667038470961,0.022450951205619105,0.32262111691358053,0.06506162996033565,14.370042229339207
26,0.5,R3,9.705448668322319e-4,0.0011326826449767917,7.947288715595296,724,263.4,10000000,12912897.407308757,1.1894026194358784,13559520902.7631,8.771715667280746e-11,339.52108105202194,33952.10810520219,1977.1226543782202,5263.029400368448,0.05823269200993392,0.15501333183968152,0.2730775043711978,2.661964035824375
26,1,R1,4.897191177961494e-4,0.0015731897455498523,8.161056404078325,1579,345.4,10000000,11842965.661762502,3.7483714084712934,28217723897.34354,1.3283748264416787e-10,339.52108105202194,33952.10810520219,997.6197857159466,7970.2489586500715,0.029383147067768962,0.23474975203171136,0.1112437987389916,7.989265121611621
26,1,R2,5.412828308222776e-4,0.0016575293928888638,7.6505775860372855,1428,239.2,10000000,11382304.881718377,3.5710159823869616,24522275637.10104,1.4562335222201743e-10,339.52108105202194,33952.10810520219,1102.6615912540703,8737.401133321046,0.03247696984933666,0.2573448784460688,0.11205839049178237,7.923918999830123
26,1,R3,4.913545816941984e-4,0.0017333215679957833,7.8935843562918535,1515,259.9,10000000,11362155.599581396,3.8986850698625664,25556404083.03689,1.5255217663623992e-10,339.52108105202194,33952.10810520219,1000.9514325400696,9153.130598174395,0.029481274901651908,0.26958946318776417,0.09857626021853602,9.144430289636437
26,2,R1,3.2950680241256865e-4,0.0011405624041138439,8.346379720508,2429,389.7,10000000,11370177.215699377,4.2449819084930045,42317891947.79174,1.0031175262061981e-10,339.52108105202194,33952.10810520219,671.2470346146617,6018.705157237189,0.019770408144754118,0.17727044042708484,0.10033659663999082,8.966453253223394
26,2,R2,3.728802704077642e-4,9.395219855642225e-4,7.915341914749775,2729,308.8,10000000,11220366.006873468,4.450985013952414,53156479268.19169,8.373363088055079e-11,339.52108105202194,33952.10810520219,759.6042750708862,5024.017852833047,0.022372816224465852,0.1479736644707272,0.1313371202807431,6.613993651318256
26,2,R3,3.6264932759229275e-4,0.0020648020180650925,7.584049854479926,1376,235.6,10000000,10891964.053880924,3.684267210476257,19434747578.852127,1.895711377535607e-10,339.52108105202194,33952.10810520219,738.7625504815444,11374.268265213643,0.021758959655537563,0.33500919088646697,0.060989075461139707,15.396379063610633
26,4,R1,3.521205183081932e-4,8.883742920326089e-4,8.437053352199296,3020,338.2,10000000,11264680.961712658,4.784006182826579,60661709655.173256,7.886368864347689e-11,339.52108105202194,33952.10810520219,717.3140342195762,4731.821318608613,0.021127231098491593,0.13936752627986587,0.1316381384887565,6.596582658189231
26,4,R2,3.8296341906326954e-4,8.037375038360674e-4,8.012571113595383,3018,316.7,10000000,11289460.685628103,4.567913998000658,64161850417.119446,7.119361377990843e-11,339.52108105202194,33952.10810520219,780.1449242624386,4271.616826794506,0.022977805143796173,0.12581300735608822,0.15443026862840759,5.47541449536823
26,4,R3,4.8275818454705143e-4,7.39599033375049e-4,8.034636389952006,2515,290.1,10000000,11503291.851115203,3.6269018294268873,56410714963.82601,6.429455524101543e-11,339.52108105202194,33952.10810520219,983.4394842247584,3857.6733144609257,0.028965491072823087,0.11362102472423052,0.20314326997126628,3.9226341593371297
26,Control,R1,0.001023477640734497,5.876813740432545e-4,7.939917236738989,2156,247.9,10000000,12888110.247741614,4.642375011914687,101809319824.5782,4.5598723377326336e-11,339.52108105202194,33952.10810520219,2084.9534100884957,2735.92340263958,0.061408658444069814,0.08058184175669428,0.4324842743510481,1.312222800471812
26,Control,R2,9.51414519701106e-4,5.779472444576337e-4,8.0875889777032,2108,291.1,10000000,13191093.40332514,3.9062269537166636,89155896312.67798,4.3813444934894314e-11,339.52108105202194,33952.10810520219,1938.151717545058,2628.806696093659,0.05708487118206636,0.07742690639262159,0.42438567247667114,1.3563472210645164
26,Control,R3,7.179799026388739e-4,0.0015016495394026257,7.986346409426691,1488,464.9,10000000,13962483.040257765,3.9959741056340614,37154954744.91351,1.0754888905311095e-10,339.52108105202194,33952.10810520219,1462.6158763054555,6452.933343186656,0.043078794158332434,0.19005987266510643,0.1847775606907668,4.4119125518360045
27,0.06,R1,3.354316020537461e-4,0.0020792223978839466,8.188993480548815,1641,354.6,10000000,11263068.952485658,4.549940636736444,24646856042.64033,1.846053155365866e-10,339.52108105202194,33952.10810520219,683.316600889797,11076.318932195196,0.020125896123224768,0.32623361406233464,0.05810695399252203,16.2096441353421
27,0.06,R3,8.017867077615855e-4,7.291348148175365e-4,7.792489197944314,1362,464.6,10000000,14513731.443616444,1.8008859059806448,35847382224.558586,5.023758484509033e-11,339.52108105202194,33952.10810520219,1633.3409387541305,3014.2550907054197,0.04810720246569513,0.08877961513805298,0.3514378031999621,1.8454537072980084
27,0.12,R1,6.020421385760193e-4,8.59572248067879e-4,7.467292635088199,2305,269.2,10000000,11759422.530302638,4.291356895520587,58708129626.317726,7.309646760739001e-11,339.52108105202194,33952.10810520219,1226.4359863692075,4385.788056443401,0.036122528314561156,0.12917572136769334,0.21852940599188375,3.5760431895245275
27,0.12,R2,6.932203167005174e-4,7.083724998372978e-4,7.74957269903216,2257,401.5,10000000,13209193.311266907,3.863392388371568,72041612156.03165,5.36272339381304e-11,339.52108105202194,33952.10810520219,1412.177468000308,3217.6340362878236,0.04159321900203104,0.09476978649802346,0.30501835046466774,2.278491272661434
27,0.12,R3,6.431027562700919e-4,4.755751605609704e-4,7.973796916064485,2913,461.9,10000000,13458814.6555517,4.074741617504828,115315510033.30751,3.533559029767884e-11,339.52108105202194,33952.10810520219,1310.0816582181394,2120.1354178607303,0.03858616537620552,0.06244488298904421,0.3819238343118834,1.6183231057095757
27,0.25,R1,6.217283748621425e-4,0.002052029174044875,7.347697003736208,1149,481.7,10000000,13491659.114972135,3.4420859614136634,22630989375.40189,1.5209613262224146e-10,339.52108105202194,33952.10810520219,1266.5393397234682,9125.767957334489,0.037303702491728555,0.26878354442846,0.12187277603713886,7.205277934222696
27,0.25,R2,6.630990891462133e-4,8.915801562984878e-4,8.249099229017006,1231,314.3,10000000,12317205.877337642,1.6969195212987918,23442992706.213852,7.238493577012472e-11,339.52108105202194,33952.10810520219,1350.8167175492003,4343.096146207483,0.0397859453487728,0.12791830577206567,0.23723874071686613,3.215163160023074
27,0.5,R1,5.194068966822753e-4,9.05048100825968e-4,7.753578062271628,2568,414.3,10000000,12400978.36980871,4.871196902872011,66745189976.60522,7.298199172973227e-11,339.52108105202194,33952.10810520219,1058.097546404652,4378.919503783936,0.03116441380093652,0.1289734201545203,0.19460993714705213,4.138483751959567
27,0.5,R2,6.362001823452979e-4,6.088228209059411e-4,8.222328313566495,2736,391.3,10000000,12826716.526792146,4.498715109392479,94779205807.54459,4.7465212132368105e-11,339.52108105202194,33952.10810520219,1296.0202420522141,2847.912727942086,0.03817201094071788,0.08388029158948526,0.31275125621879857,2.197429203291216
27,0.5,R3,5.25408989049585e-4,7.823825839706794e-4,8.349449262621464,2690,376.6,10000000,12188027.5101345,4.630631843049773,72136406725.6775,6.419271562360015e-11,339.52108105202194,33952.10810520219,1070.3245677393902,3851.562937416009,0.0315245393429751,0.11344105424858338,0.21746221680570427,3.598499981693229
27,1,R1,7.96072878888033e-4,6.739800850160716e-4,7.858083730765993,1233,268.2,10000000,12380118.500136564,1.4126974540035229,25949374876.540737,5.444051969362304e-11,339.52108105202194,33952.10810520219,1621.7011466175616,3266.431181617382,0.047764372733281976,0.09620702112211096,0.33176293883253805,2.0142004514397067
27,1,R3,5.292704679608403e-4,8.579150948937711e-4,8.116109664499213,903,454.5,10000000,12719528.895162119,0.9932053150467507,14725354267.289118,6.74486533239513e-11,339.52108105202194,33952.10810520219,1078.1908887058441,4046.9191994370785,0.03175622807765042,0.11919493148694951,0.21037419102474836,3.7534347969630946
27,2,R1,3.497374513269042e-4,0.0010689161317628223,7.990185736925301,2281,433.8,10000000,11638297.856835118,3.7303885877599092,40616258110.43668,9.184471345481614e-11,339.52108105202194,33952.10810520219,712.4594253533364,5510.682807288968,0.02098424707961425,0.16230753007188423,0.11448547995838283,7.734732128157342
27,2,R2,5.43276403810605e-4,7.725051342310405e-4,8.273173242042258,2502,378,10000000,12279651.878176315,4.114205128106834,65398926803.054634,6.29093676184709e-11,339.52108105202194,33952.10810520219,1106.7227515909885,3774.5620571082536,0.0325965842286363,0.11117312790748064,0.22672775610606227,3.410576001696962
27,2,R3,7.598709708670278e-4,8.765662069733593e-4,7.756690736582843,1188,422.6,10000000,13786730.412919383,1.6915050606399744,26604178985.696323,6.358042702800219e-11,339.52108105202194,33952.10810520219,1547.9532809329362,3814.8256216801315,0.045592258252021664,0.11235902082603284,0.2886476039835766,2.464432013982343
27,4,R2,2.6431245546748285e-4,0.0017680468323092533,7.346539844875754,868,408.2,10000000,11139278.182764534,1.7249803486546829,10867945131.50414,1.5872184923480036e-10,339.52108105202194,33952.10810520219,538.437903695005,9523.310954088021,0.01585874732804897,0.28049247854005405,0.05351335153615062,17.68692524938297
27,4,R3,4.6279148518095476e-4,0.0013875874547735422,7.647438813068573,702,360.3,10000000,11814515.056966726,1.1509393693816024,9799591703.16506,1.1744768601021135e-10,339.52108105202194,33952.10810520219,942.7647921018513,7046.8611606126815,0.027767489110857288,0.2075529784123464,0.11799861441342446,7.474675783025398
27,Control,R1,6.393555581503698e-4,7.844297184600108e-4,8.121624145700034,2359,384.8,10000000,12789302.915133595,4.317202646810741,70387456131.15604,6.133482987034377e-11,339.52108105202194,33952.10810520219,1302.4481416789945,3680.0897922206264,0.03836133348902219,0.1083906124714759,0.26140255407139945,2.825517327297652
27,Control,R2,7.458873595611259e-4,7.619546567063854e-4,8.803009959680516,2242,387.3,10000000,13349344.297555942,4.4174408219001675,77392975981.70274,5.707805864636268e-11,339.52108105202194,33952.10810520219,1519.4668959673897,3424.6835187817605,0.04475324157366755,0.10086806710706207,0.30732618721198074,2.2538717545415086
27,Control,R3,6.82290021532657e-4,8.79080580362291e-4,7.568914193265466,2076,455.8,10000000,13647725.596880002,4.0229754550491466,62456692048.48857,6.441224027564394e-11,339.52108105202194,33952.10810520219,1389.91107421065,3864.734416538636,0.04093740129195942,0.11382899714396456,0.2645109126120049,2.780562359885846
28,0.06,R3,6.389093491911612e-4,6.483638798519653e-4,7.604686007102589,2628,354.3,10000000,12540340.342823017,4.4250073827201835,85586351003.21346,5.170225545138664e-11,339.52108105202194,33952.10810520219,1301.539157589761,3102.1353270831983,0.03833456095146968,0.09136797389638038,0.29555753090283654,2.3834360334020595
28,0.12,R1,5.308635886631186e-4,8.324902360839249e-4,7.587053128363773,2504,434.4,10000000,12593643.920297587,4.356926395700206,65910177964.973114,6.610399987109157e-11,339.52108105202194,33952.10810520219,1081.4362770843475,3966.2399922654945,0.03185181531978712,0.11681866645734972,0.21424438085520095,3.6675669905940693
28,0.12,R2,6.884385936032138e-4,6.946443889853619e-4,7.646772991590822,2436,481.1,10000000,13926491.650179919,4.388887549504386,87990066256.82175,4.987935270663718e-11,339.52108105202194,33952.10810520219,1402.4364932285803,2992.7611623982307,0.04130631561619283,0.08814654904858987,0.31908382810342006,2.133972680294798
28,0.25,R2,5.332753459450081e-4,7.782883206921908e-4,7.975198466157301,1578,269.2,10000000,11543734.429304453,1.9262743389070582,28570902087.481625,6.742084422147307e-11,339.52108105202194,33952.10810520219,1086.3493317218408,4045.2506532883835,0.03199652075670049,0.11914578737655952,0.21169797624427975,3.7237107210042155
28,0.25,R3,6.911408385342891e-4,6.908121046163754e-4,7.774560408337595,2486,390.3,10000000,13096399.724898791,4.572176520195824,86679215550.99788,5.2748245252701616e-11,339.52108105202194,33952.10810520219,1407.9413079501767,3164.894715162097,0.04146845031205735,0.0932164419763133,0.30789236719490576,2.2478882445532267
28,0.5,R1,5.198526019487805e-4,7.86546247955564e-4,7.799208042823558,2665,231.9,10000000,11281214.530145314,4.533686568247922,65025408133.06705,6.972177028047639e-11,339.52108105202194,33952.10810520219,1059.0055044081384,4183.306216828583,0.031191156116926834,0.12321197269596379,0.202011166203277,3.950221410007276
28,0.5,R2,6.625850647098452e-4,7.900239091455024e-4,7.548725219018623,893,365.7,10000000,12741857.640343329,0.9622590735707687,15519743119.963263,6.200225520053882e-11,339.52108105202194,33952.10810520219,1349.7695847552632,3720.1353120323292,0.03975510388259071,0.10957008326273339,0.2662317365381958,2.756126196684788
28,0.5,R3,4.912993095653166e-4,0.001887821822703168,6.175207547907295,666,285.8,10000000,11507493.54381737,1.4873823313250363,9066556159.628698,1.6405152134258097e-10,339.52108105202194,33952.10810520219,1000.8388362223697,9843.091280554858,0.029477958573918998,0.28991104911823384,0.09229484379228137,9.834841459297536
28,1,R2,5.133306567550754e-4,8.743008774475746e-4,7.947359487302698,1120,360.9,10000000,12035325.620740313,1.3233919609366398,18217359246.213905,7.264455528655609e-11,339.52108105202194,33952.10810520219,1045.7194771117656,4358.673317193365,0.030799839405304525,0.12837710411641634,0.19349435115332303,4.168109528983664
28,1,R3,4.7777677506518186e-4,7.240663085309627e-4,7.861438395858223,2874,232.5,10000000,11174877.664559357,4.467196210741604,68944474519.0569,6.47941150020199e-11,339.52108105202194,33952.10810520219,973.2917230300754,3887.6469001211944,0.02866660650391091,0.1145038442995981,0.20022711630107062,3.9943285328863967
28,2,R1,4.557538581143471e-4,8.449386467324367e-4,8.168769871040377,2800,453.6,10000000,12296504.598826848,4.7881222147342255,69682179955.80547,6.871372591631027e-11,339.52108105202194,33952.10810520219,928.4282556036776,4122.823554978616,0.027345231486860827,0.1214305616076579,0.1838016179788612,4.440648515482649
28,2,R2,2.9479261956926627e-4,0.0011099461862576052,7.9227264933215045,2689,287.3,10000000,10883838.827387273,4.553407641557566,44649511390.45962,1.0198113035858451e-10,339.52108105202194,33952.10810520219,600.5298532938883,6118.86782151507,0.017687557174155977,0.18022055663098954,0.08937257211986076,10.18911514215865
28,2,R3,3.827362481230183e-4,9.20068063009514e-4,8.118272750751022,2840,370.3,10000000,11522623.061665475,4.7243760093705,59166496638.83478,7.984883807147014e-11,339.52108105202194,33952.10810520219,779.6821483231323,4790.930284288208,0.022964174887381096,0.14110847754853062,0.13996345244891503,6.144722300737672
28,4,R1,3.0348240579225445e-4,9.598601552936908e-4,8.115288899745897,3094,264.2,10000000,10834821.328162948,4.92564162567234,55600231602.896996,8.859030769605094e-11,339.52108105202194,33952.10810520219,618.2320469691277,5315.418461763056,0.018208944347535266,0.15655636007322385,0.10419084272983624,8.597772451010597
28,4,R2,2.3236325956228673e-4,0.0011116371564964425,8.1446533714308,3201,365.4,10000000,10886142.259461615,5.281131810075594,51717551756.40796,1.0211488422634482e-10,339.52108105202194,33952.10810520219,473.35335050015493,6126.8930535806885,0.013941795573737203,0.18045692581433306,0.07171752712254605,12.943592872231466
28,4,R3,3.0743021370231006e-4,0.001043892610296731,8.280018435376627,2910,463.3,10000000,11530751.512087543,4.911350131655203,54250367708.68301,9.053118603782514e-11,339.52108105202194,33952.10810520219,626.2742310255746,5431.871162269508,0.018445812822138606,0.15998627082119915,0.10337722031543026,8.673310976526018
28,Control,R1,5.588138919204865e-4,9.319230648302775e-4,7.7155493127885535,2352,354.7,10000000,12192199.725053996,4.539855509933782,59394200217.67575,7.643600710667904e-11,339.52108105202194,33952.10810520219,1138.3745801503878,4586.160426400743,0.03352883351522919,0.1350773392977635,0.19885887305215838,4.028691879078042
28,Control,R2,6.202131777422137e-4,8.367182876713994e-4,8.16907503374708,2397,427.7,10000000,13037766.60379288,4.616909209270527,71940802045.6831,6.417650454242565e-11,339.52108105202194,33952.10810520219,1263.4526915384774,3850.59027254554,0.03721279066453283,0.11341240610492598,0.2470555488899331,3.047672697469
28,Control,R3,5.960243464692456e-4,7.566445019545258e-4,7.648940361651982,2534,259.2,10000000,11670620.362184023,4.479006949471829,69085005668.89902,6.483327179472474e-11,339.52108105202194,33952.10810520219,1214.1769826793786,3889.9963076834842,0.03576146078815473,0.11457304199286092,0.23787926341996535,3.2038132522486595
