curve_code,series_id,T,Dose,Replicate,n_points_total,n_points_trimmed,peak_time_raw,peak_time,main_run_start_time,main_run_end_time,steepest_drop_time,chosen_end_time,fit_duration_min,delta_Ninoc_to_N0_min,start_shift_points,start_shift_time,end_reason,main_run_duration,main_run_drop,main_run_score
C021,T=15 | Dose=Control | Rep=R1,15,Control,R1,4497,3230,238.03,426.03,426.03,3487.03,3428.03,3487.03,3061,426.03,120,119.99999999999996,recovery_after_steepest_drop,3446,4.688412539741263,16156.269611948392
C014,T=15 | Dose=1 | Rep=R3,15,1,R3,4497,5,358.03,311.03,311.03,3257.03,359.03,3257.03,2946,311.03,0,0,recovery_after_steepest_drop,3291,2.214049008141492,7286.43528579365
C015,T=15 | Dose=2 | Rep=R1,15,2,R1,4497,2721,875.03,370.03,370.03,3474.03,3543.03,3474.03,3104,370.03,72,72,recovery_after_steepest_drop,2914,1.5954383802064074,4649.107439921471
C016,T=15 | Dose=2 | Rep=R2,15,2,R2,4497,4,358.03,242.03,242.03,3253.03,359.03,3253.03,3011,242.03,0,0,recovery_after_steepest_drop,3296,1.8707551799388191,6166.009073078349
C017,T=15 | Dose=2 | Rep=R3,15,2,R3,4497,4,358.03,255.03,255.03,3257.03,359.03,3257.03,3002,255.03,0,0,recovery_after_steepest_drop,3183,1.9147451045585424,6094.63366780984
C018,T=15 | Dose=4 | Rep=R1,15,4,R1,4497,2414,862.03,480.03,480.03,3204.03,3236.03,3204.03,2724,480.03,74,74,recovery_after_steepest_drop,2601,1.166905921097765,3035.122300775287
C019,T=15 | Dose=4 | Rep=R2,15,4,R2,4497,4,358.03,240.03,240.03,2465.03,359.03,2465.03,2225,240.03,0,0,recovery_after_steepest_drop,2425,1.577417494146048,3825.237423304167
C020,T=15 | Dose=4 | Rep=R3,15,4,R3,4497,4,358.03,243.03,243.03,3341.03,359.03,3341.03,3098,243.03,0,0,recovery_after_steepest_drop,3392,1.8415031560715656,6246.378705394751
C045,T=18 | Dose=Control | Rep=R1,18,Control,R1,4507,2916,812.03,411.03,411.03,3746.03,3688.03,3746.03,3335,411.03,110,110,recovery_after_steepest_drop,3140,5.21620863347832,16378.895109121926
C046,T=18 | Dose=Control | Rep=R2,18,Control,R2,4507,165,239.03,413.03,413.03,3512.03,386.03,3512.03,3099,413.03,120,119.99999999999996,recovery_after_steepest_drop,3492,6.81490581869005,23797.651118865655
C047,T=18 | Dose=Control | Rep=R3,18,Control,R3,4507,5,359.03,327.03,327.03,3392.03,360.03,3392.03,3065,327.03,0,0,recovery_after_steepest_drop,3381,6.108804316976247,20653.867395696692
C024,T=18 | Dose=0.06 | Rep=R1,18,0.06,R1,4507,228,239.03,472.03,472.03,3296.03,449.03,3296.03,2824,472.03,120,119.99999999999996,recovery_after_steepest_drop,3296,6.268206321594997,20660.00803597711
C025,T=18 | Dose=0.06 | Rep=R2,18,0.06,R2,4507,4,359.03,271.03,271.03,3118.03,360.03,3118.03,2847,271.03,0,0,recovery_after_steepest_drop,3120,5.184073290103143,16174.308665121804
C026,T=18 | Dose=0.06 | Rep=R3,18,0.06,R3,4507,241,239.03,491.03,491.03,3788.03,462.03,3788.03,3297,491.03,120,119.99999999999996,recovery_after_steepest_drop,3741,6.2805972128180105,23495.714173152177
C027,T=18 | Dose=0.12 | Rep=R1,18,0.12,R1,4507,3099,694.03,290.03,290.03,3785.03,3750.03,3785.03,3495,290.03,89,89,recovery_after_steepest_drop,3386,4.494739028811644,15219.186351556224
C028,T=18 | Dose=0.12 | Rep=R2,18,0.12,R2,4507,4,359.03,256.03,256.03,3405.03,360.03,3405.03,3149,256.03,0,0,recovery_after_steepest_drop,3412,5.7053873807493005,19466.781743116615
C029,T=18 | Dose=0.12 | Rep=R3,18,0.12,R3,4507,2847,359.03,233.03,233.03,3217.03,3165.03,3217.03,2984,233.03,0,0,recovery_after_steepest_drop,3187,5.398394567763012,17204.68348746072
C030,T=18 | Dose=0.25 | Rep=R1,18,0.25,R1,4507,5,359.03,324.03,324.03,3524.03,360.03,3524.03,3200,324.03,0,0,recovery_after_steepest_drop,3509,5.433390600797798,19065.767618199476
C031,T=18 | Dose=0.25 | Rep=R2,18,0.25,R2,4507,188,239.03,425.03,425.03,3521.03,409.03,3521.03,3096,425.03,120,119.99999999999996,recovery_after_steepest_drop,3517,6.464149134632283,22734.41250650174
C032,T=18 | Dose=0.25 | Rep=R3,18,0.25,R3,4507,249,239.03,492.03,492.03,3704.03,469.03,3704.03,3212,492.03,120,119.99999999999996,recovery_after_steepest_drop,3677,6.530543478119924,24012.80836904696
C033,T=18 | Dose=0.5 | Rep=R1,18,0.5,R1,4507,3068,688.03,293.03,293.03,3726.03,3713.03,3726.03,3433,293.03,35,35,recovery_after_steepest_drop,3374,4.510003974379173,15216.75340955533
C034,T=18 | Dose=0.5 | Rep=R2,18,0.5,R2,4507,4,359.03,260.03,260.03,3558.03,360.03,3558.03,3298,260.03,0,0,recovery_after_steepest_drop,3610,5.5735700542000295,20120.587895662105
C035,T=18 | Dose=0.5 | Rep=R3,18,0.5,R3,4507,204,239.03,441.03,441.03,3798.03,425.03,3798.03,3357,441.03,120,119.99999999999996,recovery_after_steepest_drop,3823,5.989651762736273,22898.43868894077
C036,T=18 | Dose=1 | Rep=R1,18,1,R1,4507,4,359.03,244.03,244.03,3504.03,360.03,3504.03,3260,244.03,0,0,recovery_after_steepest_drop,3510,4.69417818616754,16476.565433448064
C037,T=18 | Dose=1 | Rep=R2,18,1,R2,4507,3192,359.03,237.03,237.03,3490.03,3503.03,3490.03,3253,237.03,0,0,recovery_after_steepest_drop,3538,4.6359432408761,16401.96718621964
C038,T=18 | Dose=1 | Rep=R3,18,1,R3,4507,148,239.03,389.03,389.03,3767.03,369.03,3767.03,3378,389.03,120,119.99999999999996,recovery_after_steepest_drop,3753,5.815356320694875,21825.032271567863
C039,T=18 | Dose=2 | Rep=R1,18,2,R1,4507,221,239.03,478.03,478.03,3895.03,442.03,3895.03,3417,478.03,120,119.99999999999996,recovery_after_steepest_drop,3982,5.897222046453116,23482.73818897631
C040,T=18 | Dose=2 | Rep=R2,18,2,R2,4507,2559,723.03,322.03,322.03,3275.03,3235.03,3275.03,2953,322.03,98,98,recovery_after_steepest_drop,2785,2.942261576337944,8194.198490101173
C041,T=18 | Dose=2 | Rep=R3,18,2,R3,4507,4,359.03,282.03,282.03,3688.03,360.03,3688.03,3406,282.03,0,0,recovery_after_steepest_drop,3670,3.578132552505548,13131.746467695362
C042,T=18 | Dose=4 | Rep=R1,18,4,R1,4507,114,239.03,350.03,350.03,3747.03,335.03,3747.03,3397,350.03,120,119.99999999999996,recovery_after_steepest_drop,3807,4.352648825139545,16570.53407730625
C043,T=18 | Dose=4 | Rep=R2,18,4,R2,4507,93,239.03,351.03,351.03,3773.03,313.03,3773.03,3422,351.03,120,119.99999999999996,recovery_after_steepest_drop,3836,4.478630011954593,17180.024725857817
C044,T=18 | Dose=4 | Rep=R3,18,4,R3,4507,3090,615.03,236.03,236.03,3624.03,3658.03,3624.03,3388,236.03,90,90,recovery_after_steepest_drop,3317,3.005413348160814,9968.95607584942
C069,T=21 | Dose=Control | Rep=R1,21,Control,R1,4531,4,361.03,296.03,296.03,2783.03,362.03,2783.03,2487,296.03,0,0,recovery_after_steepest_drop,2738,5.406370377064386,14802.642092402288
C070,T=21 | Dose=Control | Rep=R2,21,Control,R2,4531,231,241.03,471.03,471.03,3033.03,454.03,3033.03,2562,471.03,120,119.99999999999996,recovery_after_steepest_drop,2961,6.91661377752894,20480.09339526319
C071,T=21 | Dose=Control | Rep=R3,21,Control,R3,4531,2542,361.03,247.03,247.03,2948.03,2863.03,2948.03,2701,247.03,0,0,recovery_after_steepest_drop,2901,5.534156033780701,16054.586653997814
C048,T=21 | Dose=0.06 | Rep=R1,21,0.06,R1,4531,5,361.03,319.03,319.03,2904.03,362.03,2904.03,2585,319.03,0,0,recovery_after_steepest_drop,2879,5.944191377876109,17113.32697690532
C049,T=21 | Dose=0.06 | Rep=R2,21,0.06,R2,4531,2634,241.03,457.03,457.03,2929.03,2835.03,2929.03,2472,457.03,120,119.99999999999996,recovery_after_steepest_drop,2851,6.278803671163587,17900.869266487385
C050,T=21 | Dose=0.06 | Rep=R3,21,0.06,R3,4531,2899,241.03,369.03,369.03,3190.03,3097.03,3190.03,2821,369.03,120,119.99999999999996,recovery_after_steepest_drop,3120,5.728231267592847,17872.081554889683
C051,T=21 | Dose=0.12 | Rep=R1,21,0.12,R1,4531,221,241.03,457.03,457.03,2983.03,443.03,2983.03,2526,457.03,120,119.99999999999996,recovery_after_steepest_drop,2925,6.9228742191676425,20249.407091065354
C052,T=21 | Dose=0.12 | Rep=R2,21,0.12,R2,4531,238,241.03,475.03,475.03,3228.03,460.03,3228.03,2753,475.03,120,119.99999999999996,recovery_after_steepest_drop,3203,7.4038098003597375,23714.40279055224
C053,T=21 | Dose=0.12 | Rep=R3,21,0.12,R3,4531,140,241.03,391.03,391.03,2994.03,363.03,2994.03,2603,391.03,120,119.99999999999996,recovery_after_steepest_drop,2968,6.6384851409058285,19703.0238982085
C054,T=21 | Dose=0.25 | Rep=R1,21,0.25,R1,4531,2825,270.03,468.03,468.03,3108.03,3050.03,3108.03,2640,468.03,91,91,recovery_after_steepest_drop,3126,6.405603474950583,20023.91646269552
C055,T=21 | Dose=0.25 | Rep=R2,21,0.25,R2,4531,2095,285.03,305.03,305.03,2405.03,2337.03,2405.03,2100,305.03,76,76,recovery_after_steepest_drop,2378,5.455593161252342,12973.400537458068
C056,T=21 | Dose=0.25 | Rep=R3,21,0.25,R3,4531,2967,241.03,325.03,325.03,3216.03,3165.03,3216.03,2891,325.03,120,119.99999999999996,recovery_after_steepest_drop,3202,5.633585775580004,18038.74165340717
C057,T=21 | Dose=0.5 | Rep=R1,21,0.5,R1,4531,4,361.03,295.03,295.03,3238.03,362.03,3238.03,2943,295.03,0,0,recovery_after_steepest_drop,3240,5.977833682589706,19368.18113159065
C058,T=21 | Dose=0.5 | Rep=R2,21,0.5,R2,4531,2819,361.03,263.03,263.03,3149.03,3133.03,3149.03,2886,263.03,0,0,recovery_after_steepest_drop,3158,5.487662841281164,17330.039252765917
C059,T=21 | Dose=0.5 | Rep=R3,21,0.5,R3,4531,3035,361.03,325.03,325.03,3390.03,3353.03,3390.03,3065,325.03,0,0,recovery_after_steepest_drop,3388,5.72142120327047,19384.175036680354
C060,T=21 | Dose=1 | Rep=R1,21,1,R1,4531,243,241.03,489.03,489.03,3514.03,465.03,3514.03,3025,489.03,120,119.99999999999996,recovery_after_steepest_drop,3536,6.931940537214694,24511.341739591157
C061,T=21 | Dose=1 | Rep=R2,21,1,R2,4531,3142,613.03,249.03,249.03,3736.03,3712.03,3736.03,3487,249.03,119,119,recovery_after_steepest_drop,3335,3.3530454914072427,11182.406713843156
C062,T=21 | Dose=1 | Rep=R3,21,1,R3,4531,144,241.03,396.03,396.03,3277.03,367.03,3277.03,2881,396.03,120,119.99999999999996,recovery_after_steepest_drop,3335,6.147136842508122,20500.701369764585
C063,T=21 | Dose=2 | Rep=R1,21,2,R1,4531,151,241.03,385.03,385.03,3589.03,373.03,3589.03,3204,385.03,120,119.99999999999996,recovery_after_steepest_drop,3611,5.793994488952414,20922.114099607166
C064,T=21 | Dose=2 | Rep=R2,21,2,R2,4531,5,361.03,316.03,316.03,3388.03,362.03,3388.03,3072,316.03,0,0,recovery_after_steepest_drop,3456,5.70318899299105,19710.22115977707
C065,T=21 | Dose=2 | Rep=R3,21,2,R3,4531,5,361.03,301.03,301.03,3501.03,362.03,3501.03,3200,301.03,0,0,recovery_after_steepest_drop,3504,5.527300149216596,19367.65972285495
C066,T=21 | Dose=4 | Rep=R1,21,4,R1,4531,5,361.03,309.03,309.03,3519.03,362.03,3519.03,3210,309.03,0,0,recovery_after_steepest_drop,3556,5.913344727615364,21027.853851400236
C067,T=21 | Dose=4 | Rep=R2,21,4,R2,4531,156,241.03,395.03,395.03,3488.03,378.03,3488.03,3093,395.03,120,119.99999999999996,recovery_after_steepest_drop,3536,5.700091072220601,20155.52203137205
C068,T=21 | Dose=4 | Rep=R3,21,4,R3,4531,4,361.03,292.03,292.03,3444.03,362.03,3444.03,3152,292.03,0,0,recovery_after_steepest_drop,3487,5.3265596458380795,18573.713485037384
C093,T=24 | Dose=Control | Rep=R1,24,Control,R1,4190,156,214.03,359.03,359.03,2437.03,352.03,2437.03,2078,359.03,120,119.99999999999996,recovery_after_steepest_drop,2392,5.563919837914334,13308.896252291086
C094,T=24 | Dose=Control | Rep=R2,24,Control,R2,4190,146,214.03,365.03,365.03,2550.03,343.03,2550.03,2185,365.03,120,119.99999999999996,recovery_after_steepest_drop,2471,5.4743541975769014,13527.129222212525
C095,T=24 | Dose=Control | Rep=R3,24,Control,R3,4190,135,214.03,353.03,353.03,2459.03,331.03,2459.03,2106,353.03,120,119.99999999999996,recovery_after_steepest_drop,2386,5.354557482386,12775.974152972996
C072,T=24 | Dose=0.06 | Rep=R1,24,0.06,R1,4190,5,334.03,293.03,293.03,2358.03,335.03,2358.03,2065,293.03,0,0,recovery_after_steepest_drop,2294,5.083636036993996,11661.861068864226
C073,T=24 | Dose=0.06 | Rep=R2,24,0.06,R2,4190,2661,334.03,279.03,279.03,3036.03,2957.03,3036.03,2757,279.03,0,0,recovery_after_steepest_drop,2979,5.017335328079659,14946.641942349304
C074,T=24 | Dose=0.06 | Rep=R3,24,0.06,R3,4190,161,214.03,376.03,376.03,2457.03,358.03,2457.03,2081,376.03,120,119.99999999999996,recovery_after_steepest_drop,2389,5.590458088156821,13355.604372606644
C075,T=24 | Dose=0.12 | Rep=R1,24,0.12,R1,4190,2301,334.03,256.03,256.03,2665.03,2597.03,2665.03,2409,256.03,0,0,recovery_after_steepest_drop,2614,5.408220236837755,14137.08769909389
C076,T=24 | Dose=0.12 | Rep=R2,24,0.12,R2,4190,162,214.03,365.03,365.03,2480.03,359.03,2480.03,2115,365.03,120,119.99999999999996,recovery_after_steepest_drop,2471,5.989805895407784,14800.810367552634
C077,T=24 | Dose=0.12 | Rep=R3,24,0.12,R3,4190,1792,334.03,316.03,316.03,2184.03,2092.03,2184.03,1868.0000000000002,316.03,0,0,recovery_after_steepest_drop,2127,5.6214532278529,11956.831015643118
C078,T=24 | Dose=0.25 | Rep=R1,24,0.25,R1,4190,1864,214.03,348.03,348.03,2124.03,2039.03,2124.03,1776.0000000000002,348.03,120,119.99999999999996,recovery_after_steepest_drop,2052,5.562329981607835,11413.901122259278
C079,T=24 | Dose=0.25 | Rep=R2,24,0.25,R2,4190,268,214.03,476.03,476.03,3018.03,466.03,3018.03,2542,476.03,120,119.99999999999996,recovery_after_steepest_drop,2975,6.458920256436773,19215.2877628994
C080,T=24 | Dose=0.25 | Rep=R3,24,0.25,R3,4190,159,214.03,385.03,385.03,2965.03,355.03,2965.03,2580,385.03,120,119.99999999999996,recovery_after_steepest_drop,2919,5.803243972014151,16939.669154309307
C081,T=24 | Dose=0.5 | Rep=R1,24,0.5,R1,4190,2618,334.03,257.03,257.03,2952.03,2909.03,2952.03,2695,257.03,0,0,recovery_after_steepest_drop,2955,5.446422680875738,16094.179021987806
C082,T=24 | Dose=0.5 | Rep=R2,24,0.5,R2,4190,2866,214.03,448.03,448.03,3073.03,3036.03,3073.03,2625,448.03,120,119.99999999999996,recovery_after_steepest_drop,3111,6.185626122840212,19243.482868155897
C083,T=24 | Dose=0.5 | Rep=R3,24,0.5,R3,4190,269,214.03,476.03,476.03,2804.03,466.03,2804.03,2328,476.03,120,119.99999999999996,recovery_after_steepest_drop,2807,6.8763886162689065,19302.02284586682
C084,T=24 | Dose=1 | Rep=R1,24,1,R1,4190,265,214.03,469.03,469.03,2700.03,461.03,2700.03,2231,469.03,120,119.99999999999996,recovery_after_steepest_drop,2677,6.7246527224206325,18001.895337920032
C085,T=24 | Dose=1 | Rep=R2,24,1,R2,4190,241,214.03,455.03,455.03,3179.03,437.03,3179.03,2724,455.03,120,119.99999999999996,recovery_after_steepest_drop,3180,6.9900092550288875,22228.22943099186
C086,T=24 | Dose=1 | Rep=R3,24,1,R3,4190,180,214.03,386.03,386.03,3095.03,376.03,3095.03,2709,386.03,120,119.99999999999996,recovery_after_steepest_drop,3119,6.591140675227669,20557.7677660351
C087,T=24 | Dose=2 | Rep=R1,24,2,R1,4190,5,334.03,235.03,235.03,2884.03,335.03,2884.03,2649,235.03,0,0,recovery_after_steepest_drop,2969,5.153040712832723,15299.377876400356
C088,T=24 | Dose=2 | Rep=R2,24,2,R2,4190,95,214.03,306.03,306.03,3353.03,292.03,3353.03,3047,306.03,120,119.99999999999996,recovery_after_steepest_drop,3396,5.866691645914084,19923.28482952423
C089,T=24 | Dose=2 | Rep=R3,24,2,R3,4190,245,214.03,446.03,446.03,3298.03,441.03,3298.03,2852,446.03,120,119.99999999999996,recovery_after_steepest_drop,3353,6.108549434485085,20481.96625382849
C090,T=24 | Dose=4 | Rep=R1,24,4,R1,4190,104,214.03,315.03,315.03,2956.03,300.03,2956.03,2641,315.03,120,119.99999999999996,recovery_after_steepest_drop,3012,5.9151532153522535,17816.44148464099
C091,T=24 | Dose=4 | Rep=R2,24,4,R2,4190,5,334.03,288.03,288.03,3131.03,335.03,3131.03,2843,288.03,0,0,recovery_after_steepest_drop,3213,5.846490184313402,18784.77296219896
C092,T=24 | Dose=4 | Rep=R3,24,4,R3,4190,169,214.03,372.03,372.03,3440.03,365.03,3440.03,3068,372.03,120,119.99999999999996,recovery_after_steepest_drop,3596,6.596061796423766,23719.43821993986
C117,T=26 | Dose=Control | Rep=R1,26,Control,R1,4105,2050,327.03,248.03,248.03,2404.03,2341.03,2404.03,2156,248.03,0,0,recovery_after_steepest_drop,2377,5.584008323752188,13273.18778555895
C118,T=26 | Dose=Control | Rep=R2,26,Control,R2,4105,5,327.03,292.03,292.03,2400.03,328.03,2400.03,2108,292.03,0,0,recovery_after_steepest_drop,2340,4.972228410726698,11635.014481100474
C119,T=26 | Dose=Control | Rep=R3,26,Control,R3,4105,270,208.03,465.03,465.03,1953.03,460.03,1953.03,1488,465.03,119,118.99999999999996,recovery_after_steepest_drop,1918,5.684949563388356,10903.733262578868
C096,T=26 | Dose=0.06 | Rep=R1,26,0.06,R1,4105,106,207.03,329.03,329.03,2663.03,296.03,2663.03,2334,329.03,120,119.99999999999996,recovery_after_steepest_drop,2609,6.141969024724232,16024.39718550552
C097,T=26 | Dose=0.06 | Rep=R2,26,0.06,R2,4105,282,207.03,486.03,486.03,2545.03,471.03,2545.03,2059,486.03,120,119.99999999999996,recovery_after_steepest_drop,2502,5.622413163459694,14067.277734976153
C098,T=26 | Dose=0.06 | Rep=R3,26,0.06,R3,4105,219,207.03,429.03,429.03,1062.03,409.03,1062.03,633,429.03,120,119.99999999999996,recovery_after_steepest_drop,912,1.9524624510840596,1780.6457553886623
C099,T=26 | Dose=0.12 | Rep=R1,26,0.12,R1,4105,181,207.03,378.03,378.03,2566.03,370.03,2566.03,2188,378.03,120,119.99999999999996,recovery_after_steepest_drop,2574,6.330577373130335,16294.906158437483
C100,T=26 | Dose=0.12 | Rep=R2,26,0.12,R2,4105,149,207.03,348.03,348.03,901.03,339.03,901.03,553,348.03,120,119.99999999999996,recovery_after_steepest_drop,697,1.3390329865057575,933.305991594513
C101,T=26 | Dose=0.12 | Rep=R3,26,0.12,R3,4105,207,207.03,402.03,402.03,1860.03,393.03,1860.03,1458,402.03,120,119.99999999999996,recovery_after_steepest_drop,1827,5.926560829383786,10827.826635284178
C102,T=26 | Dose=0.25 | Rep=R1,26,0.25,R1,4105,159,207.03,360.03,360.03,1362.03,349.03,1362.03,1002,360.03,120,119.99999999999996,recovery_after_steepest_drop,1252,2.342210468904481,2932.4475070684102
C103,T=26 | Dose=0.25 | Rep=R2,26,0.25,R2,4105,238,207.03,438.03,438.03,1965.03,427.03,1965.03,1527,438.03,120,119.99999999999996,recovery_after_steepest_drop,1912,5.961846472774729,11399.050455945284
C104,T=26 | Dose=0.25 | Rep=R3,26,0.25,R3,4105,4,327.03,270.03,270.03,1168.03,328.03,1168.03,898,270.03,0,0,recovery_after_steepest_drop,974,1.1387157294403891,1109.1091204749391
C105,T=26 | Dose=0.5 | Rep=R1,26,0.5,R1,4105,2667,271.03,429.03,429.03,2920.03,2898.03,2920.03,2491,429.03,56,56,recovery_after_steepest_drop,2923,5.110688293040235,14938.541880556608
C106,T=26 | Dose=0.5 | Rep=R2,26,0.5,R2,4105,148,207.03,332.03,332.03,1862.03,332.03,1862.03,1530,332.03,120,119.99999999999996,recovery_after_steepest_drop,1869,5.197030164301774,9713.249377080016
C107,T=26 | Dose=0.5 | Rep=R3,26,0.5,R3,4105,4,327.03,264.03,264.03,988.03,328.03,988.03,724,264.03,0,0,recovery_after_steepest_drop,805,1.5186192153747031,1222.488468376636
C108,T=26 | Dose=1 | Rep=R1,26,1,R1,4105,146,207.03,346.03,346.03,1925.03,336.03,1925.03,1579,346.03,120,119.99999999999996,recovery_after_steepest_drop,1900,5.197252200864731,9874.779181642987
C109,T=26 | Dose=1 | Rep=R2,26,1,R2,4105,5,327.03,240.03,240.03,1668.03,328.03,1668.03,1428,240.03,0,0,recovery_after_steepest_drop,1627,4.176745839785299,6795.565481330681
C110,T=26 | Dose=1 | Rep=R3,26,1,R3,4105,4,327.03,260.03,260.03,1775.03,328.03,1775.03,1515,260.03,0,0,recovery_after_steepest_drop,1788.0000000000002,4.986562381776695,8915.973538616732
C111,T=26 | Dose=2 | Rep=R1,26,2,R1,4105,197,207.03,390.03,390.03,2819.03,385.03,2819.03,2429,390.03,120,119.99999999999996,recovery_after_steepest_drop,2893,5.478072921640319,15848.06496230544
C112,T=26 | Dose=2 | Rep=R2,26,2,R2,4105,98,207.03,309.03,309.03,3038.03,288.03,3038.03,2729,309.03,120,119.99999999999996,recovery_after_steepest_drop,3100,5.781882021513626,17923.83426669224
C113,T=26 | Dose=2 | Rep=R3,26,2,R3,4105,1373,207.03,236.03,236.03,1612.03,1535.03,1612.03,1376,236.03,120,119.99999999999996,recovery_after_steepest_drop,1561,4.120115830757877,6431.500811813045
C114,T=26 | Dose=4 | Rep=R1,26,4,R1,4105,141,207.03,339.03,339.03,3359.03,331.03,3359.03,3020,339.03,120,119.99999999999996,recovery_after_steepest_drop,3419,6.155184178930284,21044.57470776264
C115,T=26 | Dose=4 | Rep=R2,26,4,R2,4105,96,207.03,317.03,317.03,3335.03,286.03,3335.03,3018,317.03,120,119.99999999999996,recovery_after_steepest_drop,3379,5.69579619035923,19246.09532722384
C116,T=26 | Dose=4 | Rep=R3,26,4,R3,4105,5,327.03,291.03,291.03,2806.03,328.03,2806.03,2515,291.03,0,0,recovery_after_steepest_drop,2828,4.496911430873705,12717.265526510835
C139,T=27 | Dose=Control | Rep=R1,27,Control,R1,3911,198,191.03,385.03,385.03,2744.03,373.03,2744.03,2359,385.03,120,119.99999999999996,recovery_after_steepest_drop,2729,6.894741953717954,18815.750791696297
C140,T=27 | Dose=Control | Rep=R2,27,Control,R2,3911,202,191.03,388.03,388.03,2630.03,377.03,2630.03,2242,388.03,120,119.99999999999996,recovery_after_steepest_drop,2608,6.395731505686761,16680.067766831075
C141,T=27 | Dose=Control | Rep=R3,27,Control,R3,3911,260,191.03,456.03,456.03,2532.03,435.03,2532.03,2076,456.03,120,119.99999999999996,recovery_after_steepest_drop,2526,6.009861123431918,15180.909197789024
C120,T=27 | Dose=0.06 | Rep=R1,27,0.06,R1,3911,163,191.03,355.03,355.03,1996.03,337.03,1996.03,1641,355.03,120,119.99999999999996,recovery_after_steepest_drop,2010,6.423426716808753,12911.087700785594
C121,T=27 | Dose=0.06 | Rep=R2,27,0.06,R2,3911,246,191.03,435.03,435.03,1179.03,421.03,1179.03,744,435.03,120,119.99999999999996,recovery_after_steepest_drop,1043,2.657648371732126,2771.9272517166073
