UniqueCount	AmbigCount
560	0
183	0
190	0
46	0
113	0
11	0
90	0
0	0
125	0
134	0
93	0
12	0
1921	0
0	0
41	0
225	0
266	0
133	0
140	0
33	0
84	0
244	0
12	0
0	0
317	0
0	0
1839	0
2	0
26	0
10	0
226	0
56	0
967	0
51	0
36	0
20	0
32	0
559	0
4	0
14	0
1003	0
43	0
103	0
1615	0
1171	0
45	0
112	0
7	0
2563	0
307	0
1690	0
360	0
61	0
74	0
12	0
306	0
72	0
0	0
444	0
100	0
2039	0
507	0
0	0
339	0
0	0
8	0
63	0
145	0
88	0
10	0
0	0
207	0
694	0
364	0
126	0
954	0
119	0
80	0
0	0
62	0
6899	0
0	0
410	0
116	0
2483	0
145	0
190	0
671	0
198	0
19	0
387	0
0	0
108	0
1117	0
345	0
0	0
29	0
33	0
76	0
10	0
18	0
0	0
293	0
502	0
167	0
489	0
135	0
0	0
7	0
467	0
2525	0
0	0
51	0
305	0
0	1964
13	0
40	0
35	0
0	0
0	0
0	0
82	0
4086	0
0	0
86	0
421	0
106	0
27	0
14	0
85	0
0	0
278	0
0	0
6	0
4	0
0	0
95	0
0	0
0	0
186	0
0	0
128	0
238	0
141	0
159	0
2595	0
447	0
22	0
1754	0
52	0
2035	0
230	0
211	0
6950	0
78	0
2905	0
21	0
79	0
9	0
0	0
529	0
0	0
14	0
39	0
109	0
802	0
0	0
3745	0
39	0
248	0
0	0
189	0
253	0
78	0
28	0
26	0
298	0
353	0
22	0
396	0
90	0
664	0
814	0
120	0
228	0
159	0
69	0
116	0
81	0
275	0
652	0
1399	0
0	0
11	0
6	0
9	0
3139	0
43	0
226	0
0	424
163	0
0	0
22	0
13	0
25	0
598	0
4	0
12	0
0	0
0	0
28	0
90	0
0	0
70	0
160	0
16	0
15	0
79	0
44583	0
52	0
45	0
168	0
321	0
89	0
0	0
312	0
0	0
1238	0
0	0
140	0
49	0
35	0
420	0
340	0
0	0
512	0
0	0
225	0
679	0
10	0
9	0
53	0
524	0
38	0
17	0
171	0
147	0
9	0
0	0
922	0
0	0
0	0
4903	0
0	0
186	0
77	0
0	0
109	0
38	0
439	0
5	0
1801	0
172	0
39	0
30	0
1725	0
30	0
0	0
303	0
5	0
0	0
313	0
214	0
0	0
132	0
16	0
84	0
12	0
29	0
14	0
22	0
1015	0
1363	0
0	0
49	0
61	0
346	0
0	0
17	0
18	0
251	0
141	0
2713	0
146	0
293	0
135	0
563	0
63	0
93	0
30	0
28	0
193	0
116	0
375	0
0	0
0	0
58	0
339	0
392	0
7	0
0	0
19	0
403	0
0	0
298	0
462	0
64	0
0	0
1684	0
67	0
8	0
23	0
33	0
6	0
38	0
34	0
675	0
1712	0
0	0
0	0
600	0
20	0
136	0
18	0
0	0
0	0
26	0
0	0
16	0
0	0
47	0
54	0
168	0
343	0
15	0
17	0
3	0
127	0
267	0
28	0
91	0
46	0
0	0
86	0
2210	0
435	0
0	0
179	0
8	0
8	0
12	0
69	0
784	0
0	0
2363	0
109	0
643	0
482	0
194	0
11	0
37	0
43	0
0	0
63	0
0	0
383	0
7	0
17	0
27	0
64	0
52	0
62	0
622	0
0	0
62	0
593	0
318	0
382	0
0	0
0	0
217	0
1	0
375	0
144	0
11	0
1867	0
18	0
493	0
570	0
0	0
171	0
6810	0
222	0
53	0
121	0
70	0
176	0
160	0
0	0
9	0
3542	0
726	0
47	0
20	0
315	0
226	0
637	0
13	0
55	0
883	0
1387	0
220	0
14213	0
8	0
0	0
75	0
0	0
31	0
192	0
662	0
1402	0
0	0
5	0
19	0
93	0
486	0
343	0
340	0
62	0
41	0
44	0
1533	0
50	0
2430	11
0	0
320	0
4	0
81	0
206	0
0	0
36	0
0	0
132	0
1761	0
0	0
1958	0
133	0
2	0
439	0
568	0
448	0
226	0
14	0
96	0
0	0
1	0
484	0
0	0
99	0
97	0
0	0
45	0
109	0
91	0
35	0
0	0
38	0
33	0
23	0
412	0
0	0
240	0
3	0
168	0
111	0
230	0
0	0
0	0
443	0
0	0
16	0
286	0
0	0
12	0
355	0
7	0
0	0
323	0
86	0
1	0
69	0
61	0
690	0
0	0
249	0
842	0
10	0
0	0
187	0
20	0
520	0
24	0
41	0
3138	0
151	0
22	0
1931	0
1059	0
134	0
37	0
190	0
143	0
425	0
0	0
18	0
0	0
0	0
305	0
88	0
210	0
64	0
190	0
325	0
87	0
333	0
200	0
18	0
0	0
600	0
26	0
570	0
23	0
197	0
51	0
91	0
0	0
220	0
173	0
127	0
72	0
570	0
0	0
155	0
213	0
10	0
34	0
8	0
29	0
82	0
0	0
218	0
343	0
6	0
33	0
352	0
236	0
413	0
176	0
0	0
2749	0
54	0
0	0
