UniqueCount	AmbigCount
964	0
645	0
185	0
60	0
772	0
127	0
136	0
0	0
130	0
287	0
274	0
36	0
3100	2
0	0
53	0
832	0
571	0
90	0
98	0
45	0
141	0
281	2
35	0
3	0
61	0
5	0
6455	1
23	0
20	0
22	0
161	0
88	0
4272	1
65	0
86	0
40	0
3	0
1175	0
194	0
28	0
485	0
16	0
197	0
3281	0
1239	0
73	0
239	0
2	0
3247	0
568	0
2404	0
650	0
163	0
134	0
42	0
362	0
147	0
9	0
1057	0
200	0
1426	0
1022	0
0	0
800	0
2	0
28	0
184	0
435	0
120	0
3	0
0	0
75	0
1200	0
567	0
10582	2
1767	0
246	0
139	0
11	0
475	0
43949	8
0	0
1689	0
585	0
5222	0
225	0
240	0
663	0
803	0
56	0
734	0
0	0
127	0
670	0
189	0
0	0
27	0
73	0
59	0
34	0
22	0
5	0
808	0
446	0
499	0
872	0
355	0
1	0
3	0
899	0
13238	0
0	0
90	0
721	0
0	8346
55	0
209	0
71	0
0	0
0	0
4	0
98	0
4710	1
0	0
240	0
573	0
163	0
220	0
2	0
257	0
0	0
667	0
0	0
0	0
1	0
0	0
125	0
0	0
19	0
424	0
0	0
604	0
544	0
473	0
87	0
7864	0
702	0
58	0
8350	4
115	0
4981	4
393	0
1516	0
41753	8
505	0
3334	0
21	0
110	0
21	0
2	0
979	0
16	0
66	0
138	0
103	0
1064	0
8	0
14538	8
193	0
339	0
0	0
1863	0
314	0
82	0
273	0
141	0
366	0
388	0
47	0
2572	0
112	0
1218	0
2081	1
117	0
504	0
130	0
157	0
12	0
149	0
878	0
314	0
4364	6
0	0
24	0
0	0
12	0
5396	0
42	0
583	0
0	244
339	0
0	0
69	0
154	0
28	0
561	0
34	0
23	0
0	0
0	0
181	0
363	0
0	0
198	0
262	0
2	0
6	0
105	0
7144	0
72	0
111	0
223	0
456	0
324	0
0	0
584	0
0	0
1664	0
0	0
525	0
352	0
44	0
1642	0
135	0
9	0
1471	0
0	0
665	0
1894	0
20	0
1	0
200	0
1365	0
208	0
2	0
210	0
16	0
12	0
0	0
1329	0
1	0
0	0
14699	2
0	0
32	0
352	0
6	0
167	0
81	0
880	0
22	0
962	0
344	0
99	0
76	0
6024	1
149	0
98	0
229	0
8	0
2	0
255	0
1040	0
6	0
256	0
85	0
214	0
4	0
119	2
36	0
63	0
2035	0
360	0
19	0
52	0
89	0
620	0
0	0
5	0
1	0
445	0
314	0
9479	2
130	0
397	0
132	0
444	0
116	0
384	0
114	0
242	0
263	0
224	0
1562	0
0	0
1	0
1244	3
552	0
1817	0
19	0
4	0
130	0
571	0
1	0
660	0
92	0
132	0
13	0
3291	1
108	0
39	0
8	0
50	0
15	0
82	0
164	0
1301	0
3339	0
30	0
4	0
2190	0
64	0
554	0
78	0
3	0
9	0
112	0
3	0
112	0
5	0
55	0
58	0
348	0
1121	0
411	0
11	0
0	0
941	0
913	0
74	0
258	0
43	0
5	0
122	0
6286	0
1753	0
0	0
692	0
9	0
8	0
41	0
41	0
2532	0
5	0
3485	0
100	0
772	0
310	0
534	0
13	0
7	0
369	0
0	0
253	0
0	0
1759	0
1	0
22	0
27	0
218	0
117	0
79	0
1154	0
0	0
89	0
1168	0
1013	0
648	0
27	0
14	0
321	0
54	0
669	0
352	0
33	0
351	0
30	0
740	0
2409	0
0	0
329	0
31014	3
171	0
291	0
285	0
105	0
451	0
372	0
0	0
38	0
2389	0
851	1
207	0
30	0
439	0
290	0
2669	0
17	0
77	0
1555	0
3814	0
505	0
8828	2
7	0
40	0
247	0
0	0
91	0
372	0
1015	0
2981	0
0	0
0	0
9	0
206	0
1735	0
937	0
598	0
217	0
5	0
86	0
1133	0
90	0
62	0
0	0
493	0
10	0
37	0
243	0
0	0
200	0
0	0
163	0
3538	0
43	0
3256	1
88	0
36	0
99	0
1388	0
771	0
284	0
174	0
86	0
0	0
1	0
1801	0
1	0
346	0
214	0
3	0
150	0
52	0
137	0
129	0
41	0
47	0
21	0
134	0
402	0
0	0
466	0
52	0
563	0
27	0
332	0
0	0
0	0
258	0
0	0
69	0
781	0
0	0
4	0
220	0
22	1
1	0
649	0
49	0
0	0
104	0
41	0
243	0
0	0
379	0
4961	0
9	0
0	0
262	0
117	0
2985	0
49	0
30	0
