rxn_id,Topt_C,dCp,kcat_T0,r2,n,ok,dH,dS,Topt_sd,dCp_sd
r_0015_No1,80.0,1.4684256143176158,17.76907652680977,0.9936739954824408,11,False,28.02821804547835,-0.128681050105731,28.37496530146557,6.181743129357963
r_0016_No1,0.0,0.0758502069999872,0.6101911432296009,0.9864056425036262,11,False,-4.351433413728464,-0.2635234439590188,32.34415663995585,6.181743129357963
r_0016_No2,13.939999999999998,-0.0866855962428551,0.6306525611193854,0.94323718895069,11,True,-3.778657729664963,-0.2613597959549494,32.13724678405689,6.181743129357963
r_0017_No1,80.0,1.1987871273923696,0.038111986841592,0.9976160785174316,11,False,52.31176791535219,-0.0996667395533774,23.738031425067664,6.181743129357963
r_0018_No1,80.0,0.2929457141749237,0.6233120162751669,0.9990284835450322,11,False,9.727590907782623,-0.2169041185632996,30.672284084128787,6.181743129357963
r_0018_No1_REV,0.0,-0.2496282785034811,0.417541476815956,0.9873812110855316,11,False,-15.438604931446328,-0.3032510739875784,33.59968133684455,6.181743129357963
r_0018_No2,80.0,0.0238901759761411,0.0569325720631545,0.9908005385788228,11,False,13.23280749269892,-0.2252394734075596,29.963716176558854,6.181743129357963
r_0018_No2_REV,80.0,0.4429488192517706,0.0011028505938012,0.9979016831792268,11,False,21.48446974829892,-0.2308117254414207,29.34604240080498,6.181743129357963
r_0018_No3,80.0,0.5562123141852455,0.0516723554791915,0.9956027728083336,11,False,24.353752170948457,-0.1893608894238164,29.203213911047104,6.181743129357963
r_0018_No3_REV,80.0,0.0943016583634083,0.0145393425464041,0.7705968500399809,11,False,4.336426275035351,-0.2659352589280938,31.0698020592343,6.181743129357963
r_0019_No1,34.48000000000002,-0.0875374592922018,12.654431724513168,0.8449181167030662,11,True,-2.1652451997817592,-0.2311024996779676,31.984809456013647,6.181743129357963
r_0020_No1,80.0,0.0362791492511869,0.1919444311943896,0.9396072065114452,11,False,8.25994954239169,-0.2315385403194102,30.67874304154873,6.181743129357963
r_0020_No2,80.0,1.3198113351801082,0.2867644166051523,0.9972516575204262,11,False,38.72491090144604,-0.1277059796328045,25.36907256623887,6.181743129357963
r_0021_No1,0.0,-0.1620091070979156,2.971693716414656,0.9980798353560676,11,False,-18.73967410043501,-0.2978231393520595,34.024608190249594,6.181743129357963
r_0022_No1,42.420000000000016,-0.1755706682616135,0.2637022583913061,0.9369454477157142,11,False,-0.4424625246055537,-0.2576043650737208,31.773005420285628,6.181743129357963
r_0023_No1,0.0,0.0476398407634354,29.00805071342034,0.9660398882097284,11,False,-3.55996558295075,-0.2288058648570221,32.233138832028814,6.181743129357963
r_0023_No1_REV,80.0,0.2731174785485949,22.40035078674837,0.9370974075405404,11,False,1.696730148684303,-0.2136148801825051,31.478344526373903,6.181743129357963
r_0024_No1,0.0,0.3526179081633322,2.514017263478594,0.999334918590757,11,False,-14.635005557001016,-0.2856736760867487,34.445411976778566,6.181743129357963
r_0025_No1,0.0,0.3526179081633322,2.514017263478594,0.999334918590757,11,False,-14.635005557001016,-0.2856736760867487,34.445411976778566,6.181743129357963
r_0026_No1,80.0,0.4340216696688382,28.211597541339184,0.9805912794812016,11,False,-2.05098231975408,-0.2240596629772463,32.539744328090535,6.181743129357963
r_0026_No2,80.0,0.5023738500765572,2.800258024204507,0.9855551319892284,11,False,11.576068038073409,-0.1983147407939539,30.747553381770786,6.181743129357963
r_0027_No1,80.0,0.9886514314885892,3.0005722323897266,0.9974440846373644,11,False,24.258033874192247,-0.15590631967041,29.458751611098105,6.181743129357963
r_0027_No1_REV,80.0,0.5189847363875333,0.5602949622905807,0.9872273691227234,11,False,10.77995110725542,-0.2143188886235162,30.83331264638946,6.181743129357963
r_0028_No1,80.0,3.7654023632492377,0.3409392767410116,0.9257121852724222,11,False,18.13123727835458,-0.1941995068136706,29.76558278212229,6.181743129357963
r_0032_No1,0.0,0.3149804055288484,4.459626845903676,0.9998874193465248,11,False,-13.992601000533831,-0.2787888684811385,34.35311453168903,6.181743129357963
r_0033_No1,30.899999999999977,-0.4116771238971585,0.3302251893783508,0.9421149763714955,11,True,-2.1539799705629816,-0.2613797696405725,31.737864866884063,6.181743129357963
r_0038_No1,0.0,0.1028719525628074,2.335694569125833,0.9997174054056056,11,False,-14.838660149825913,-0.2869571881000573,34.06378473351271,6.181743129357963
r_0039_No1,80.0,0.918046982905817,12.612737972116053,0.9815987012634524,11,False,-4.026207189261258,-0.2372686891119389,33.6879199750607,6.181743129357963
r_0040_No1,80.0,0.6441056366948541,4.05419849566304,0.8974710158635321,11,False,4.515076558970152,-0.2185301165426026,31.67658844274575,6.181743129357963
r_0041_No1,80.0,0.5387123547211107,0.2483049161117714,0.9969705680381684,11,False,20.88397334234889,-0.187755139141737,29.486579547948587,6.181743129357963
r_0042_No1,80.0,1.3198113351801082,0.2867644166051523,0.9972516575204262,11,False,38.72491090144604,-0.1277059796328045,25.36907256623887,6.181743129357963
r_0042_No2,80.0,0.0362791492511869,0.1919444311943896,0.9396072065114452,11,False,8.25994954239169,-0.2315385403194102,30.67874304154873,6.181743129357963
r_0043_No1,80.0,0.1577781603801964,0.0045822502505591,0.9985121289187436,11,False,15.27347653563066,-0.2394576882689044,29.96651088480898,6.181743129357963
r_0043_No2,80.0,0.3676101538937973,0.009550322802538,0.9993403386021158,11,False,17.54767629171052,-0.2258497777160607,30.16881077623617,6.181743129357963
r_0045_No1,80.0,1.2326883059338565,5.290075446608324,0.9550082604784804,11,False,-5.292361195426639,-0.2486695741439843,34.06165844000544,6.181743129357963
r_0057_No1,0.0,0.043761372956127,26.04307091221761,0.9996319157364548,11,False,-11.560233488804831,-0.2560928038870154,33.60709898587044,6.181743129357963
r_0058_No1,80.0,0.5565636585035464,0.0206507645438981,0.999020092351842,11,False,30.312447091934988,-0.1773307408248703,27.849928382986917,6.181743129357963
r_0060_No1,80.0,3.0712591735652137,2.166896915708883,0.9908212299857838,11,False,30.90103486868984,-0.1366994867675998,26.960286981430556,6.181743129357963
r_0060_No1_REV,22.69999999999999,-0.264227234817152,30.95240691976521,0.9614872439363948,11,True,-4.38688472510338,-0.2309942001628086,32.059596601912254,6.181743129357963
r_0061_No1,80.0,1.976893246174912,1.1164037485465328,0.9990536965015572,11,False,45.95600777115357,-0.0925517076080552,25.255160108567416,6.181743129357963
r_0062_No1,80.0,2.2081687226336526,2.873850759885477,0.8910489906611356,11,False,13.150182103771396,-0.1929065275037446,31.264945112235424,6.181743129357963
r_0063_No1,80.0,0.5232849656917323,30.6758442884442,0.9967505330953068,11,False,16.8012009899956,-0.1611757494501549,30.364300790566546,6.181743129357963
r_0064_No1,0.0,0.131483589400193,9.46785708483178,0.997324500074745,11,False,-9.820871732442756,-0.2587681583364731,33.0374583673002,6.181743129357963
r_0065_No1,80.0,0.6799987838118453,1.6473820281891136,0.8925989461302661,11,False,-2.0602263519361315,-0.2477077679034074,32.92691136577866,6.181743129357963
r_0066_No1,80.0,3.6975285276013663,0.1368503230866888,0.9987708781004758,11,False,104.11996890217505,0.0818616860670224,12.518040980920295,6.181743129357963
r_0068_No1,80.0,1.3197467868944202,4.586845917278903,0.999691151680616,11,False,60.17513928983316,-0.0338980997182001,22.6780877083888,6.181743129357963
r_0069_No1,80.0,1.309103792315391,29.423453545908284,0.9995295285580376,11,False,39.7357200807126,-0.0858682950124872,25.293159569260894,6.181743129357963
r_0072_No1,0.0,0.2161339936308373,6.770090859423145,0.997883102801048,11,False,-14.4110839442509,-0.2766984493870441,34.23443156516322,6.181743129357963
r_0073_No1,39.10000000000002,-0.2410666013229195,0.19201711894301,0.7959845038103867,11,False,-0.4006826186751273,-0.2601041937530206,31.731397841639044,6.181743129357963
r_0074_No1,80.0,0.8294060338446385,1.1708960548087752,0.8317670042707885,11,False,-0.4999139493463062,-0.2453994777673287,33.0745170032761,6.181743129357963
r_0075_No1,0.0,-0.1641657129915697,3.967147841410055,0.9993965186499536,11,False,-21.74084224119834,-0.3053209079153069,34.31810286109031,6.181743129357963
r_0079_No1,80.0,0.2779823855386824,7.163279236067013,0.994970441200182,11,False,5.730213834606476,-0.209789031161944,31.04529751119473,6.181743129357963
r_0080_No1,80.0,0.3644401536835781,107.18999000845596,0.9993457449359598,11,False,19.18332277846909,-0.1429153998059995,30.049738479974227,6.181743129357963
r_0080_No2,80.0,0.3644405107154563,107.18998593234532,0.999345734479716,11,False,19.18332387257109,-0.1429153965130623,30.049738479974227,6.181743129357963
r_0081_No1,0.0,0.2754634682087661,2.159396860184428,0.9993036409323324,11,False,-9.633807035751914,-0.2704404766536333,33.284386071435115,6.181743129357963
r_0083_No1,80.0,0.0334123836312477,111.8167654882707,0.9999078390886154,11,False,17.02988353327345,-0.1496675855192761,29.355929153492035,6.181743129357963
r_0085_No1,80.0,0.9220757636562564,0.0594020924011014,0.9980743554393918,11,False,40.00337837464996,-0.1365784238596576,25.034304399710088,6.181743129357963
r_0086_No1,80.0,0.3318230613000686,0.0899842832163356,0.9884952548652112,11,False,6.909643060982432,-0.2422915870833857,30.965759579067225,6.181743129357963
r_0087_No1,80.0,-0.0474980896383388,0.3818672459819812,0.9311654850956144,11,False,1.1015229742653316,-0.2494327752529764,31.711584928103857,6.181743129357963
r_0087_No1_REV,80.0,0.3893397860710754,0.0518082385970924,0.9972873302417162,11,False,11.358419119775473,-0.2322067198683195,30.609961522902864,6.181743129357963
r_0088_No1,39.10000000000002,-0.2410666013229195,0.19201711894301,0.7959845038103867,11,False,-0.4006826186751273,-0.2601041937530206,31.731397841639044,6.181743129357963
r_0089_No1,39.10000000000002,-0.2410666013229195,0.19201711894301,0.7959845038103867,11,False,-0.4006826186751273,-0.2601041937530206,31.731397841639044,6.181743129357963
r_0089_No1_REV,80.0,0.70046972617682,0.0948883008525086,0.9992196822138104,11,False,29.024030805353853,-0.1689017120050564,28.95310836480904,6.181743129357963
r_0090_No1,0.0,-0.1006717690519261,3.4193243685927315,0.9999344275659316,11,False,-17.68069283294404,-0.293163271162369,34.01415532395805,6.181743129357963
r_0091_No1,0.0,0.0161689568415356,0.1704521410780056,0.973618782322633,11,False,-3.5384967479525207,-0.2714453935310105,32.201673845275494,6.181743129357963
r_0092_No1,39.10000000000002,-0.2410666013229195,0.19201711894301,0.7959845038103867,11,False,-0.4006826186751273,-0.2601041937530206,31.731397841639044,6.181743129357963
r_0093_No1,80.0,0.8294060338446385,1.1708960548087752,0.8317670042707885,11,False,-0.4999139493463062,-0.2453994777673287,33.0745170032761,6.181743129357963
r_0095_No1,61.120000000000005,-0.4208947872750188,6.064736674016896,0.8294463379707804,11,False,10.317741525300164,-0.1960403319439948,29.74107387099531,6.181743129357963
r_0096_No1,80.0,1.6207810615265452,39.883492565150334,0.9739382311353618,11,False,14.159730064536747,-0.1677067233219096,31.0464111691573,6.181743129357963
r_0097_No1,80.0,-0.0399618163764238,0.7979146225432997,0.9835756124898823,11,False,4.660981768420593,-0.2315640340422939,30.970281431294644,6.181743129357963
r_0097_No2,80.0,0.1022833716915794,0.8015055788786377,0.9530693222117762,11,False,6.398486690069837,-0.2257951970621617,30.87699721367986,6.181743129357963
r_0099_No1,0.0,-0.0576593231871811,0.0525507340552264,0.99963078375234,11,False,-12.993811208561144,-0.3124190355226612,33.611561114106905,6.181743129357963
r_0100_No1,0.0,0.1333401288347346,6.688301276854215,0.9963538496572634,11,False,-21.85398999290597,-0.3013514001977181,34.783394745194144,6.181743129357963
r_0101_No1,0.0,-0.1025195207258861,4.08607006897169,0.999205335344397,11,False,-26.89453930899484,-0.3220758151160811,35.00959979397615,6.181743129357963
r_0102_No1,80.0,1.3722903653940253,2.175656725577478,0.9610560547815298,11,False,-4.852099388068714,-0.2546047000514765,34.13516436163877,6.181743129357963
r_0103_No1,0.0,0.0596191008232391,33.56503711913356,0.9996462057392214,11,False,-14.102919730268326,-0.2623707000091194,33.90337741287732,6.181743129357963
r_0103_No1_REV,0.0,0.1133577882508394,62.0419290235109,0.9986342889019362,11,False,-10.238835721342882,-0.2445164714873562,33.33813340552893,6.181743129357963
r_0104_No1,0.0,0.0596191935098961,33.565035513303386,0.9996462016133314,11,False,-14.102917829183236,-0.2623706941357991,33.90337741287732,6.181743129357963
r_0104_No1_REV,0.0,0.1133582204117272,62.041923370090096,0.9986342948861692,11,False,-10.238833744940523,-0.244516465725439,33.33813340552893,6.181743129357963
r_0105_No1,0.0,0.1275528605017701,5.790471133008917,0.9964719822513164,11,False,-22.624482624237388,-0.3050915206619752,34.83839347700456,6.181743129357963
r_0106_No1,0.0,0.3469527033540637,5.3279679511046405,0.9953786278991696,11,False,-19.61672816360503,-0.2958619769692052,34.86339165563751,6.181743129357963
r_0107_No1,0.0,0.2175293965232124,3.4329994296402626,0.9968109953841452,11,False,-23.00395065861385,-0.3106898997651113,34.97620530446378,6.181743129357963
r_0108_No1,0.0,0.240873307119372,23.53974571317794,0.9987400432113044,11,False,-12.676179554006326,-0.2606142434184688,34.07746056636767,6.181743129357963
r_0109_No1,50.160000000000025,-0.4085686809690557,0.4695299277648254,0.995406375062058,11,False,5.551681476144326,-0.2330347920253901,30.34368834796775,6.181743129357963
r_0111_No1,0.0,0.3838093749544976,129.04872435011916,0.9914794032728166,11,False,-6.02274155155245,-0.2245195113451583,33.00606217400639,6.181743129357963
r_0112_No1,80.0,0.0471512016258699,30.23873405515656,0.9996415605330604,11,False,8.469971362480042,-0.1887772794776798,30.664317820593105,6.181743129357963
r_0113_No1,80.0,0.0471512016258699,30.23873405515656,0.9996415605330604,11,False,8.469971362480042,-0.1887772794776798,30.664317820593105,6.181743129357963
r_0114_No1,80.0,0.0471512016258699,30.23873405515656,0.9996415605330604,11,False,8.469971362480042,-0.1887772794776798,30.664317820593105,6.181743129357963
r_0115_No1,80.0,3.5680252647044037,0.1229399375923396,0.9988751584316466,11,False,97.83988428368572,0.0602543468671075,12.935964428042997,6.181743129357963
r_0117_No1,80.0,0.0968606677228087,0.0134632125687254,0.9979997273638344,11,False,15.318674169532851,-0.2303475101707582,29.76975230407693,6.181743129357963
r_0117_No1_REV,80.0,0.4666132596431195,0.2589969152011777,0.9973552067380336,11,False,12.00496267704202,-0.2166937785156786,30.663914420024614,6.181743129357963
r_0118_No1,80.0,2.839079803577376,1.8432129563745068,0.9968578248515594,11,False,72.03204156717386,-0.0023659208326381,20.79202535491372,6.181743129357963
r_0120_No1,0.0,0.2886244325867882,0.9712583772904572,0.9943921484227344,11,False,-6.38700992479985,-0.2663734633662971,32.869971690965045,6.181743129357963
r_0121_No1,0.0,0.3335197298543355,1.1216664338652451,0.997315740213152,11,False,-6.895996324772504,-0.2668553537651366,33.02482995792711,6.181743129357963
r_0123_No1,0.0,0.3522694265495004,1.222881897191764,0.9967243352177309,11,False,-7.384570471131673,-0.2677486853664706,33.13401636577346,6.181743129357963
r_0124_No1,0.0,0.3037742965444963,1.0936634909616492,0.9959144254012384,11,False,-6.822559392213677,-0.2668233171886587,32.9563248861277,6.181743129357963
r_0125_No1,0.0,0.3534987063520981,1.2217272590758683,0.9968466916869784,11,False,-7.398657055871136,-0.2678030069182205,33.13913943364167,6.181743129357963
r_0126_No1,80.0,0.4473721571723721,1.9673005503483627,0.9975153502524776,11,False,-3.9321172396510287,-0.252406959984203,32.83658505190657,6.181743129357963
r_0127_No1,80.0,0.4384427664820072,1.9637071233484304,0.9976838290283236,11,False,-4.100330801203674,-0.2529770464552408,32.84228676569279,6.181743129357963
r_0128_No1,80.0,0.4563545977798734,1.9657269277676224,0.9971667916449718,11,False,-3.927001376131374,-0.2523967376111419,32.85558768443876,6.181743129357963
r_0129_No1,80.0,0.4675654920197373,1.9676228461656728,0.9985795358043914,11,False,-3.7124363425065954,-0.2516809372474829,32.848741509379025,6.181743129357963
r_0130_No1,80.0,0.4473723379627243,1.967300460705969,0.9975153674187788,11,False,-3.9321177145443342,-0.2524069619295905,32.83658505190657,6.181743129357963
r_0131_No1,0.0,0.4174864467809057,1.9521651790881849,0.9991900121956916,11,False,-8.437245141880004,-0.2673322263633859,33.44007519143152,6.181743129357963
r_0132_No1,0.0,0.4174862502504867,1.9521652473037472,0.9991900077145044,11,False,-8.437241310729283,-0.2673322134350437,33.44007519143152,6.181743129357963
r_0133_No1,0.0,0.4174865843954619,1.9521651223569532,0.999190014033504,11,False,-8.437244136075751,-0.2673322232871662,33.44007519143152,6.181743129357963
r_0134_No1,0.0,0.4174867754706865,1.9521651842954155,0.9991900151281536,11,False,-8.437241566084607,-0.2673322145457422,33.44007519143152,6.181743129357963
r_0135_No1,0.0,0.4174867754706865,1.9521651842954155,0.9991900151281536,11,False,-8.437241566084607,-0.2673322145457422,33.44007519143152,6.181743129357963
r_0137_No1,0.0,0.0275264567948256,0.1812955212909868,0.999598224186201,11,False,-16.953782128390916,-0.3151855704102745,34.158651631028995,6.181743129357963
r_0138_No1,0.0,0.0548365038339137,1.5237405200105612,0.9801411318203894,11,False,-14.532737060903155,-0.2894994894495624,33.941940501391485,6.181743129357963
r_0139_No1,80.0,0.0430216594748185,0.1019928812873726,0.9900905831618948,11,False,8.574088025107201,-0.2357595513841646,30.65360797579289,6.181743129357963
r_0140_No1,80.0,3.76505381317604,1.2634738043499492,0.997645051095424,11,False,60.82150078177448,-0.0424860160319331,23.374309513113836,6.181743129357963
r_0142_No1,80.0,3.451405121657202,1.1043024787703335,0.9981707814073422,11,False,73.89798223069397,-0.0004702165886498,19.33574309245704,6.181743129357963
r_0144_No1,0.0,0.908072170216738,4.567958532898929,0.9918338096121976,11,False,-15.472459629493937,-0.2834709158202997,35.16986467350058,6.181743129357963
r_0145_No1,80.0,0.3870041509587051,0.4441158900967936,0.9935526502893256,11,False,-1.0249616999769824,-0.255191815968001,32.32987820735401,6.181743129357963
r_0146_No1,80.0,0.42623650404922,0.1822692647063474,0.907285327627292,11,False,-1.7524297329798946,-0.2649963769284872,32.48501709923361,6.181743129357963
r_0146_No1_REV,80.0,0.7405147693396932,0.3607239814020975,0.9685735020157704,11,False,-0.843654681622325,-0.2563229183808407,33.0115856556452,6.181743129357963
r_0151_No1,80.0,0.2441400816837194,1.1630303825366517,0.9959699533231932,11,False,20.014206075887817,-0.1777856533952637,29.176333140532645,6.181743129357963
r_0152_No1,80.0,1.1305260913999418,0.2548753785676796,0.9913950218399932,11,False,23.485787404057195,-0.178955392190958,29.610721346369523,6.181743129357963
r_0152_No1_REV,32.48000000000002,-0.2833990843048532,72.70014572387944,0.9826160158727522,11,True,-1.839689478409004,-0.2154921164973796,31.82862262743041,6.181743129357963
r_0153_No1,80.0,1.535163728778037,2.187637251553897,0.9968455718867616,11,False,34.1890657182804,-0.1257740662353792,26.006797171529865,6.181743129357963
r_0154_No1,80.0,1.1966988701569177,0.5932419571878979,0.5794208398168241,11,False,6.095913127599684,-0.2292950308554679,32.232137488993416,6.181743129357963
r_0156_No1,80.0,0.8429040289781375,3.958263611866684,0.9941449751961348,11,False,4.99569379060712,-0.2171438170285493,32.00303030085588,6.181743129357963
r_0157_No1,80.0,0.117995294161084,32.5348156187852,0.9997368263659496,11,False,13.100971794705028,-0.1728925009478955,30.26989141812114,6.181743129357963
r_0163_No1,80.0,0.3639328540603097,38.87164713473243,0.9891616712157916,11,False,12.023352057828935,-0.1749676471355389,30.532720664106296,6.181743129357963
r_0164_No1,80.0,1.4683501843045912,0.0171284950126842,0.993835758086236,11,False,41.771509678193006,-0.1410856437138643,25.21172705805773,6.181743129357963
r_0164_No2,80.0,2.090916471304386,1.8341802011996429,0.9967005919225256,11,False,99.58429154185647,0.0884797583112732,14.893077063978208,6.181743129357963
r_0165_No1,80.0,0.0609433784128898,8.525889957326795,0.9825399893795348,11,False,10.425152729945983,-0.1928539735352301,30.48931002308176,6.181743129357963
r_0165_No2,80.0,0.1885802711719895,86.09718602658279,0.98064967744658,11,False,7.398811108487008,-0.1836108493642975,30.82621854216593,6.181743129357963
r_0166_No1,80.0,0.6422077325402861,161.28219924300734,0.999082220658286,11,False,24.55723626002372,-0.1217915908509657,29.228525423590906,6.181743129357963
r_0166_No2,0.0,-0.0859437058954249,5.021846633410745,0.9985953262526102,11,False,-15.526142831637262,-0.282860360363959,33.82177548233303,6.181743129357963
r_0167_No1,0.0,0.3390754698547495,3.464081192008538,0.99889161373507,11,False,-8.597851882611378,-0.2630936058153901,33.275939234431746,6.181743129357963
r_0167_No2,80.0,0.642207420771594,161.28221388314208,0.9990822143516592,11,False,24.5572363423367,-0.1217915898247081,29.228525423590906,6.181743129357963
r_0168_No1,0.0,-0.0083207510609689,0.6800679498279358,0.998435512398906,11,False,-8.050872677942179,-0.2748253153395789,32.64396667163159,6.181743129357963
r_0168_No2,0.0,0.0131173406549417,1.0152956227924566,0.996276004979198,11,False,-4.399613240615066,-0.2594489591654845,32.28642315610145,6.181743129357963
r_0169_No1,80.0,1.083093678840407,143.2904692749654,0.9920806914815516,11,False,8.564286438046759,-0.1755309362662167,31.95272792387754,6.181743129357963
r_0169_No2,0.0,0.1034841963749729,1.3839434055539772,0.999776894401613,11,False,-10.450559525331384,-0.2768337334467775,33.3469951267633,6.181743129357963
r_0170_No1,0.0,-0.1319518578667091,5.244811362605903,0.997445141383898,11,False,-24.394987776369536,-0.3117547995242278,34.76342563829657,6.181743129357963
r_0170_No2,80.0,1.0830933593505814,143.2904700197842,0.9920807454644818,11,False,8.564288314216181,-0.1755309300340839,31.95272792387754,6.181743129357963
r_0171_No1,0.0,-0.0405716522451252,0.4096929306558288,0.9813279973420996,11,False,-4.344214492540519,-0.2668118162401179,32.2317301917279,6.181743129357963
r_0172_No1,80.0,0.471504371363675,5.631050479428071,0.9776579352306822,11,False,1.6572494275888123,-0.225225563868781,31.711198774792084,6.181743129357963
r_0172_No2,80.0,0.4320359670160622,15.52751602310292,0.9290898814865454,11,False,0.6769135171252326,-0.2200258886884712,31.784903316017715,6.181743129357963
r_0173_No1,80.0,-0.1345857655817527,25.24511132425125,0.9989894288454344,11,False,12.17117033839904,-0.1780688324771272,29.834504312265583,6.181743129357963
r_0174_No1,80.0,-0.1345366594474187,25.24486573919905,0.9989894345360876,11,False,12.17135378568366,-0.1780683082238034,29.834504312265583,6.181743129357963
r_0175_No1,80.0,-0.1345365205264202,25.24486677771692,0.9989894455362232,11,False,12.171355027849993,-0.1780683037842345,29.834504312265583,6.181743129357963
r_0176_No1,0.0,0.1911890934504541,0.99053242394246,0.998488065495064,11,False,-14.979632736232622,-0.2945545427801176,34.24848992451164,6.181743129357963
r_0177_No1,0.0,0.1911890934504541,0.99053242394246,0.998488065495064,11,False,-14.979632736232622,-0.2945545427801176,34.24848992451164,6.181743129357963
r_0178_No1,0.0,0.1911890934504541,0.99053242394246,0.998488065495064,11,False,-14.979632736232622,-0.2945545427801176,34.24848992451164,6.181743129357963
r_0179_No1,80.0,0.4730657625603,403.1533880879193,0.9117096736367089,11,False,2.7337084169122705,-0.1861634065846703,31.574845158406458,6.181743129357963
r_0179_No2,80.0,0.172795334270733,2.800210874575314,0.982987910510304,11,False,-0.8253561515971725,-0.2392234217429791,32.06365941952188,6.181743129357963
r_0180_No1,80.0,0.1675424501797093,3.2151257182684594,0.9873433293591088,11,False,0.3236422682378513,-0.2342844003692898,31.93889419504601,6.181743129357963
r_0180_No2,80.0,0.4730644120286247,403.1534630925554,0.9117087420682368,11,False,2.7337099952703965,-0.1861633998312817,31.574845158406458,6.181743129357963
r_0181_No1,0.0,0.0575476455777107,0.6726520618080829,0.9989087299841116,11,False,-5.748061659422588,-0.2673202035929846,32.47309868465887,6.181743129357963
r_0182_No1,80.0,1.36277532633723,73.66499484428586,0.9955283976966044,11,False,18.890531377220416,-0.1469997782351789,30.644449128714054,6.181743129357963
r_0182_No2,0.0,0.0265643879220962,1.5512081094903731,0.9989070954226082,11,False,-7.729883030237184,-0.2669103900382119,32.650455532570675,6.181743129357963
r_0183_No1,80.0,1.175155205534408,3.178938811212648,0.976244370782623,11,False,-2.5338588643079176,-0.2438045424486304,33.76330260407555,6.181743129357963
r_0183_No2,80.0,1.36277532633723,73.66499484428586,0.9955283976966044,11,False,18.890531377220416,-0.1469997782351789,30.644449128714054,6.181743129357963
r_0184_No1,80.0,0.3960684412910482,0.4970774873275754,0.9617586247975544,11,False,-0.9965157345050382,-0.2541612708123315,32.33938503003874,6.181743129357963
r_0185_No1,80.0,0.5080926040316803,3.3101377560025047,0.9474484219532366,11,False,6.409228201315387,-0.2139677512471041,31.201496402165954,6.181743129357963
r_0185_No2,80.0,0.1214451714154249,0.2453123190264735,0.9379013418991708,11,False,-2.543287776347132,-0.2651353909855141,32.197898452322846,6.181743129357963
r_0186_No1,80.0,0.8741812721653908,37.76426810150221,0.9395182518318796,11,False,-0.673564588957642,-0.2170912307122116,33.1563006111183,6.181743129357963
r_0186_No2,0.0,-0.1066442660782551,2.414706117589671,0.9983542180543896,11,False,-12.066874439124348,-0.2775372989607789,33.46142714006682,6.181743129357963
r_0187_No1,0.0,-0.3542115448972975,5.019739349018672,0.9990793992161424,11,False,-18.861890605986588,-0.2938674712642822,33.77593609338422,6.181743129357963
r_0187_No2,80.0,0.8741812721653908,37.76426810150221,0.9395182518318796,11,False,-0.673564588957642,-0.2170912307122116,33.1563006111183,6.181743129357963
r_0188_No1,80.0,1.1427269207089363,0.3529870613604367,0.9840194362458512,11,False,21.790743351456594,-0.1818391685825989,29.83186362112456,6.181743129357963
r_0189_No1,80.0,0.1161841825130614,4.597031268684012,0.9978324988718724,11,False,11.180110728284268,-0.1954994119011621,30.456135978649687,6.181743129357963
r_0189_No1_REV,80.0,0.1135711773693808,12.211890331101737,0.9563738295567962,11,False,4.337983246906974,-0.2099462926115133,31.08094268900961,6.181743129357963
r_0190_No1,0.0,-0.0743721500724369,319.9875245797536,0.997465202732121,11,False,-5.527798907241243,-0.2153365487989826,32.31712571913062,6.181743129357963
