UniqueCount	AmbigCount
2857	2
2489	0
160	0
76	0
475	0
129	0
156	0
0	0
108	0
290	0
244	0
10	0
1915	0
0	0
67	0
601	0
594	0
116	0
168	0
44	0
50	0
306	0
9	0
2	0
26	0
3	0
6182	2
22	0
15	0
2	0
165	0
83	0
3161	0
160	0
68	0
21	0
5	0
1051	3
200	0
6	0
568	0
13	0
175	0
2139	3
1340	0
62	0
211	0
3	0
1819	0
361	0
4243	0
590	0
98	0
108	0
46	0
315	0
132	0
11	0
983	0
267	0
1265	0
878	0
2	0
785	0
0	0
14	0
151	0
305	0
159	0
0	0
0	0
92	0
1375	0
650	0
23682	7
1154	0
164	0
177	0
4	0
1646	0
44596	10
0	0
2219	0
748	0
4276	0
180	0
193	0
652	0
1656	0
73	0
766	0
0	0
387	0
259	0
30	0
2	0
1	0
91	0
42	0
13	0
9	0
8	0
633	0
522	0
453	0
667	0
539	0
1	0
1	0
1002	0
11572	2
0	0
118	0
669	0
0	16998
41	0
198	0
52	0
0	0
0	0
4	0
125	0
4115	0
0	0
165	1
602	0
138	0
110	0
0	0
266	0
5	0
217	0
0	0
0	0
0	0
0	0
135	0
0	0
17	0
207	0
0	0
464	0
487	0
564	0
118	0
6786	0
757	0
30	0
6118	0
148	0
3790	2
365	0
782	0
40771	15
503	0
2587	3
8	0
180	0
13	0
1	0
781	0
10	0
81	0
141	0
128	0
973	0
0	0
24366	5
144	0
310	0
0	0
1454	0
182	0
83	0
255	0
269	0
192	2
181	0
24	0
2330	0
74	0
1447	0
1360	2
138	0
459	0
106	0
104	0
0	0
203	0
732	0
139	0
5337	0
0	0
23	0
0	0
6	0
3030	0
62	0
764	0
0	45
347	0
0	0
71	0
143	0
5	0
256	0
33	0
28	0
0	0
0	0
201	0
514	0
0	0
354	0
234	0
5	0
0	0
107	0
1922	0
103	0
69	0
245	0
313	0
406	0
0	0
545	0
0	0
1036	0
0	0
319	0
311	0
29	0
1685	0
90	0
8	0
1869	0
0	0
521	0
1887	0
19	0
2	0
118	0
1556	0
215	0
6	0
144	0
55	0
28	0
0	0
1483	0
0	0
0	0
33709	11
0	0
26	0
526	0
5	0
238	0
136	0
655	0
23	0
809	0
270	0
87	0
82	0
3563	0
100	0
98	0
251	0
5	0
0	0
198	0
1171	0
1	0
236	0
31	0
156	0
0	0
118	0
60	0
45	0
1687	0
35	0
2	0
84	0
74	0
481	0
0	0
0	0
10	0
397	0
318	0
8044	1
263	0
320	0
37	0
137	0
60	0
455	0
101	0
131	0
236	0
297	0
1845	0
1	0
0	0
1018	0
168	0
3134	1
28	0
3	0
81	0
315	0
8	0
269	0
7	0
138	0
18	0
2051	0
111	0
40	0
0	0
79	0
1	0
133	0
143	0
681	0
1730	0
28	0
0	0
2131	0
64	0
578	0
137	0
0	0
8	0
144	0
9	0
155	0
0	0
36	0
335	0
339	0
768	0
1103	0
21	0
0	0
770	2
1129	1
71	0
212	0
57	0
8	0
75	0
9923	0
1731	1
0	0
323	0
6	0
24	0
56	0
75	0
2162	0
3	0
3762	0
71	0
914	0
176	0
518	0
10	0
11	0
254	0
0	0
201	0
0	0
2382	0
2	0
16	0
28	0
187	0
75	0
175	0
1231	0
0	0
5	0
1279	0
907	0
648	0
23	0
4	0
350	0
41	0
585	0
339	0
38	0
3198	0
24	0
536	0
1771	0
0	0
246	0
30017	0
95	0
302	0
157	0
133	0
379	0
328	0
0	0
65	0
1597	0
1070	0
171	0
12	0
316	0
410	0
2946	0
7	0
69	0
1487	0
5441	0
445	0
21657	0
21	0
70	0
296	0
0	0
29	0
389	0
1006	0
1501	0
0	0
0	0
33	0
182	0
2033	0
750	0
373	0
75	0
10	0
67	0
96	0
77	0
51	0
0	0
610	0
0	0
23	0
286	0
0	0
279	0
0	0
19	0
3200	0
30	0
4245	0
130	0
20	0
57	0
1825	0
348	0
436	0
277	0
48	0
3	0
5	0
1536	0
1	0
343	0
213	0
0	0
146	0
156	0
97	0
84	0
32	0
24	0
30	0
86	0
247	0
5	0
376	0
40	0
509	0
110	0
242	0
0	0
0	0
361	0
0	0
157	0
585	0
0	0
2	0
155	0
52	0
0	0
654	0
22	0
0	0
96	0
52	0
90	0
0	0
314	0
4411	1
5	0
0	0
344	0
64	0
2997	0
19	0
40	0
949	0
400	0
29	0
5046	1
76	0
123	0
34	0
295	0
377	0
153	0
15	0
71	0
6	0
0	0
72	0
230	0
549	0
211	0
238	0
721	0
383	0
186	0
518	0
104	0
0	0
899	0
52	0
3297	0
2	0
389	0
163	0
260	0
0	0
428	0
457	0
328	0
138	0
828	0
1	0
42	0
331	0
2	0
103	0
37	0
208	0
202	0
0	0
198	0
851	0
132	0
77	0
899	0
721	0
1478	0
144	0
7	0
1771	0
109	0
4	0
63	0
11	0
16	0
25	0
3	0
234	0
4746	1
163	0
195	0
664	2
21	0
3	0
0	0
54	0
127	0
1750	0
2	0
675	0
0	0
44	0
0	0
0	0
15	0
95	0
65	0
1138	0
316	0
0	0
69	0
153	0
924	0
1999	2
