UniqueCount	AmbigCount
895	0
1126	0
173	0
42	0
754	0
158	0
105	0
0	0
102	0
192	0
227	0
20	0
2312	2
0	0
45	0
1011	0
555	1
39	0
75	0
56	0
87	0
277	0
22	0
5	0
35	0
6	0
5281	0
17	0
6	0
10	0
98	0
97	0
4342	6
125	0
58	0
18	0
23	0
1172	0
148	0
13	0
227	0
13	0
213	0
2745	1
1308	0
63	0
189	0
4	0
2580	4
688	0
2282	0
489	0
120	0
83	0
27	0
306	0
159	0
12	0
1090	0
184	0
703	0
1118	0
3	0
796	0
3	0
49	0
153	0
443	0
82	0
4	0
0	0
75	0
1052	0
724	0
21633	10
1770	0
247	0
99	0
1	0
637	0
45262	8
0	0
2053	1
719	0
4832	4
222	0
166	0
532	1
991	0
43	0
734	0
0	0
82	0
313	0
25	0
0	0
11	0
85	0
77	0
18	0
13	0
1	0
840	0
604	0
521	0
637	2
341	0
1	0
3	0
614	2
12795	8
0	0
68	0
635	0
0	7023
66	0
203	0
67	0
0	0
0	0
2	0
60	0
2944	1
0	0
253	0
584	0
169	0
153	0
2	0
251	0
5	0
774	0
0	0
0	0
0	0
0	0
130	0
0	0
21	0
320	0
0	0
450	0
586	0
533	1
85	0
7172	3
670	0
75	0
8138	2
200	0
4988	3
344	0
1931	0
42469	22
446	2
2508	2
8	0
96	0
15	0
5	0
993	0
23	0
115	0
124	0
155	0
1041	3
0	0
18984	10
65	0
274	0
0	0
1887	0
284	1
84	0
310	0
224	0
313	0
274	0
68	0
2864	7
91	0
1464	0
1902	1
113	0
419	0
75	0
119	0
9	0
194	0
1070	2
137	0
4411	1
0	0
20	0
6	0
7	0
3995	6
48	0
682	0
0	59
263	0
0	0
36	0
208	0
23	0
381	0
30	0
11	0
0	0
0	0
217	2
428	3
0	0
208	0
230	0
5	0
0	0
93	4
3025	1
124	0
99	0
150	1
354	0
310	0
0	0
507	0
0	0
1220	6
0	0
564	0
360	0
74	0
1455	2
113	0
15	0
1726	0
0	0
576	0
1867	1
12	0
6	0
172	0
572	1
186	0
5	0
195	0
15	0
15	0
0	0
1255	0
2	0
0	0
23207	27
0	0
19	0
477	0
8	0
173	0
110	0
739	0
12	0
542	0
480	0
78	0
42	0
6072	1
164	0
75	0
141	0
0	0
0	0
388	1
1041	0
17	0
187	0
85	0
152	0
3	0
121	0
12	0
33	0
1833	0
48	0
6	0
53	0
83	0
679	1
0	0
1	0
2	0
390	0
340	0
8563	5
196	0
349	0
79	0
275	0
34	0
427	1
104	0
177	0
263	0
259	0
1836	0
0	0
1	0
1471	0
347	0
2123	1
38	0
0	0
118	0
436	1
1	0
469	0
27	0
208	0
12	0
2462	1
98	0
26	0
1	0
58	0
4	0
123	0
129	0
751	0
2449	1
27	0
7	0
2028	0
81	0
534	2
98	0
5	0
2	0
163	0
4	0
109	0
5	0
41	0
53	0
371	0
981	0
474	0
29	0
1	0
843	0
1601	0
74	0
287	0
83	0
8	0
85	0
9547	10
1826	2
0	0
643	0
7	0
1	0
27	0
28	0
2581	0
5	0
3078	4
65	0
730	0
223	0
532	0
11	0
6	0
242	0
0	0
227	0
0	0
1911	2
5	0
9	0
31	0
193	0
137	0
95	0
1132	0
0	0
26	0
1131	0
955	0
573	0
15	0
11	0
253	0
40	0
555	0
372	0
35	0
266	0
23	0
620	0
2125	2
3	0
257	0
31525	18
72	0
292	0
438	0
102	0
409	1
381	0
0	0
54	0
1696	7
493	3
271	0
15	0
328	1
385	0
2673	2
15	0
59	0
1557	1
5027	2
442	0
5566	4
4	0
84	0
323	1
0	0
88	0
415	0
913	0
2450	2
0	0
0	0
14	0
196	0
1932	1
745	0
486	0
91	0
12	0
67	0
290	0
45	0
9	0
0	0
465	0
2	0
21	0
189	0
0	0
288	0
2	0
101	0
2940	2
36	0
2925	4
79	0
25	0
32	0
1353	0
628	0
157	0
242	0
36	0
4	0
3	0
1798	0
0	0
416	0
177	0
3	0
203	0
64	0
87	0
105	0
27	0
16	0
16	0
102	0
257	0
0	0
323	1
44	0
500	0
40	0
275	0
0	0
0	0
172	0
0	0
74	0
723	0
1	0
8	0
60	0
27	0
0	0
621	0
46	0
0	0
77	0
57	0
98	0
0	0
343	0
5137	6
4	0
1	0
237	0
109	0
3681	2
53	0
43	0
608	0
434	0
20	0
6128	4
94	0
42	0
42	0
307	1
292	0
107	0
11	0
117	0
0	0
0	0
37	2
164	0
477	0
206	0
120	0
778	0
420	0
165	0
496	0
112	0
0	0
824	0
77	0
3474	0
10	0
335	0
197	3
177	0
0	0
430	0
472	0
337	0
143	0
652	0
0	0
37	0
589	0
1	0
170	1
29	0
177	0
165	0
0	0
217	0
1060	0
170	0
75	0
863	0
647	1
1230	2
108	0
6	0
1075	1
114	0
9	0
59	0
18	0
14	0
20	0
11	0
168	0
2699	0
102	0
45	0
733	0
17	0
3	0
8	0
68	0
134	0
2199	4
8	0
436	0
0	0
55	0
0	0
0	0
12	0
87	0
60	1
1056	1
383	0
0	0
99	0
226	0
845	0
1556	0
2781	1
36	0
355	0
0	0
0	0
0	0
3028	0
2996	1
981	0
34	0
1	0
193	0
48	0
54	0
12	0
18	0
109	0
273	1
5	0
289	0
4	0
206	0
697	0
3	0
13	0
151	0
68	0
641	1
125	0
23	0
