UniqueCount	AmbigCount
245	0
220	0
51	0
15	0
213	0
29	0
15	0
0	0
70	0
61	0
40	0
0	0
450	0
0	0
7	0
185	0
210	0
20	0
14	0
0	0
20	0
47	0
4	0
0	0
24	0
0	0
1313	0
0	0
0	0
5	0
40	0
46	0
1143	0
20	0
32	0
5	0
0	0
283	0
43	0
6	0
62	0
0	0
71	0
640	0
505	0
28	0
37	0
1	0
766	0
122	0
830	0
125	0
24	0
42	0
0	0
113	0
85	0
0	0
188	0
98	0
386	0
233	0
13	0
176	0
0	0
10	0
53	0
42	0
43	0
0	0
0	0
12	0
293	0
119	0
1627	0
193	0
80	0
32	0
4	0
153	0
11339	0
0	0
397	0
143	0
1167	0
41	0
41	0
227	0
213	0
9	0
197	0
0	0
4	0
115	0
17	0
0	0
10	0
8	0
6	0
2	0
10	0
0	0
283	0
144	0
112	0
264	0
87	0
6	0
0	0
121	0
3169	0
0	0
22	0
192	0
0	1060
6	0
43	0
20	0
0	0
0	0
0	0
8	0
923	0
0	0
30	0
189	0
80	0
5	0
0	0
72	0
0	0
43	0
0	0
1	0
0	0
0	0
25	0
0	0
7	0
80	0
0	0
107	0
87	0
113	0
0	0
1560	0
154	0
0	0
1988	0
50	0
1266	0
83	0
377	0
10793	0
78	0
911	0
9	0
55	0
3	0
0	0
302	0
11	0
17	0
57	0
21	0
367	0
0	0
4307	0
10	0
76	0
0	0
396	0
84	0
29	0
52	0
159	0
56	0
42	0
4	0
535	0
26	0
270	0
600	0
20	0
173	0
65	0
27	0
0	0
52	0
204	0
64	0
848	0
0	0
0	0
0	0
10	0
930	0
23	0
234	0
0	8
112	0
0	0
9	0
41	0
0	0
143	0
10	0
16	0
0	0
0	0
53	0
106	0
0	0
63	0
63	0
9	0
0	0
27	0
946	0
10	0
10	0
71	0
126	0
101	0
0	0
136	0
0	0
300	0
0	0
135	0
91	0
0	0
497	0
25	0
9	0
402	0
0	0
97	0
344	0
2	0
0	0
33	0
53	0
33	0
0	0
38	0
0	0
7	0
0	0
262	0
0	0
0	0
4529	0
0	0
7	0
123	0
0	0
33	0
7	0
85	0
0	0
158	0
222	0
12	0
28	0
1308	0
16	0
5	0
70	0
0	0
0	0
198	0
347	0
7	0
67	0
0	0
84	0
0	0
42	0
0	0
13	0
442	0
32	0
6	0
15	0
21	0
108	0
0	0
0	0
0	0
200	0
108	0
2170	0
43	0
66	0
16	0
73	0
18	0
83	0
55	0
30	0
66	0
73	0
512	0
0	0
0	0
307	0
98	0
336	0
7	0
1	0
25	0
155	0
0	0
77	0
20	0
28	0
19	0
522	0
30	0
24	0
0	0
0	0
0	0
38	0
39	0
377	0
584	0
13	0
0	0
600	0
7	0
120	0
29	0
0	0
11	0
33	0
0	0
0	0
1	0
20	0
0	0
74	0
189	0
100	0
0	0
0	0
199	0
516	0
0	0
69	0
23	0
0	0
36	0
1444	0
429	0
0	0
121	0
0	0
0	0
0	0
19	0
458	0
0	0
533	0
10	0
176	0
68	0
125	0
0	0
0	0
62	0
0	0
29	0
0	0
492	0
0	0
6	0
8	0
94	0
25	0
33	0
271	0
0	0
24	0
465	0
273	0
188	0
0	0
6	0
58	0
10	0
131	0
92	0
6	0
93	0
0	0
129	0
312	0
0	0
39	0
8483	0
24	0
80	0
186	0
41	0
96	0
122	0
0	0
36	0
450	0
89	0
27	0
0	0
65	0
76	0
534	0
0	0
24	0
275	0
1109	0
131	0
1560	0
0	0
39	0
65	0
0	0
19	0
65	0
177	0
543	0
0	0
0	0
7	0
42	0
694	0
262	0
153	0
14	0
0	0
22	0
195	0
16	0
40	0
0	0
79	0
0	0
0	0
65	0
0	0
63	0
0	0
85	0
839	0
21	0
830	0
7	0
12	0
4	0
215	0
107	0
10	0
23	0
7	0
0	0
1	0
471	0
0	0
99	0
86	0
0	0
77	0
12	0
67	0
20	0
0	0
5	0
7	0
8	0
58	0
0	0
59	0
4	0
114	0
4	0
31	0
0	0
0	0
35	0
0	0
22	0
193	0
0	0
0	0
27	0
20	0
0	0
123	0
0	0
0	0
