UniqueCount	AmbigCount
596	0
128	0
92	0
33	0
237	0
46	0
68	0
0	0
69	0
88	0
54	0
18	0
1077	0
0	0
28	0
233	0
191	0
46	0
64	0
14	0
37	4
109	0
33	0
0	0
255	0
0	0
1745	0
7	0
13	0
7	0
62	0
33	0
1106	0
39	0
102	0
20	0
14	0
389	0
47	0
37	0
442	0
20	0
63	0
1370	4
729	0
38	0
159	0
0	0
1275	0
211	0
1058	0
208	0
35	0
62	0
12	0
190	0
32	0
0	0
448	0
45	0
775	0
311	0
0	0
268	0
0	0
0	0
70	0
142	0
62	0
1	0
0	0
185	0
496	0
360	0
720	0
766	0
67	0
21	0
0	0
41	0
6355	0
0	0
364	0
122	0
3011	0
192	0
163	0
385	0
128	0
31	0
209	0
0	0
108	0
856	0
176	0
0	0
7	0
31	0
51	0
14	0
34	0
0	0
247	0
318	0
157	0
357	0
57	0
4	0
7	0
273	0
2011	0
0	0
37	0
162	0
0	782
15	0
22	0
33	0
0	0
0	0
0	0
76	0
2464	0
0	0
39	0
397	0
61	0
55	0
0	0
295	0
0	0
212	0
0	0
0	0
0	0
0	0
97	0
0	0
31	0
192	0
0	0
274	0
226	0
173	0
94	0
2172	0
330	0
28	0
1960	0
97	0
1831	0
151	0
236	0
6456	0
106	0
1274	0
5	0
95	0
17	0
7	0
398	0
4	0
38	0
73	0
69	0
499	0
7	0
4568	1
25	0
208	0
0	0
149	0
160	0
77	0
60	0
14	0
190	0
225	0
42	0
434	0
54	0
445	0
680	0
76	0
271	0
211	0
47	0
77	0
24	0
336	0
303	0
1326	0
0	0
14	0
1	0
7	0
2091	0
30	0
216	0
0	395
150	0
0	0
77	0
81	0
19	0
463	0
33	0
2	0
0	0
0	0
96	0
74	0
0	0
62	0
97	0
8	0
0	0
61	0
21194	0
47	0
56	0
72	0
138	0
93	0
1	0
290	0
0	0
714	0
0	0
162	0
87	0
32	0
407	0
218	0
19	0
334	0
0	0
181	0
630	0
18	0
2	0
86	0
475	0
67	0
