gene_id,gene_name,description,EC,KEGG,lfc_drug15,se_drug15,padj_drug15,bm_drug15,lfc_drug21,se_drug21,padj_drug21,bm_drug21,lfc_drug27,se_drug27,padj_drug27,bm_drug27,lfc_temp27v15_c,se_temp27v15_c,padj_temp27v15_c,bm_temp27v15_c,lfc_temp27v21_c,se_temp27v21_c,padj_temp27v21_c,bm_temp27v21_c,lfc_temp21v15_c,se_temp21v15_c,padj_temp21v15_c,bm_temp21v15_c,lfc_int27v15_MLE,lfc_int27v15_shrunk,padj_int27v15,step,tier,in_DE_universe,vst_15_0,vst_15_2,vst_21_0,vst_21_2,vst_27_0,vst_27_2
Mycgr3G33174,BTS1,Belongs to the FPP GGPP synthase family,2.5.1.1;2.5.1.10;2.5.1.29,map00900;map01100;map01110;map01130,0.452341777436795,0.177665536506314,0.0194585393952734,236.774324929597,1.07445555947619,0.187440540213818,2.35166159244887e-08,236.774324929597,0.166567728077913,0.16567545969168,0.464829637721651,236.774324929597,0.186788446192494,0.178598763591163,0.393964886169209,236.774324929597,0.728044965202754,0.182141838204275,0.0001571825113646,236.774324929597,-0.423767616815266,0.160038427102745,0.0178914632002718,236.774324929597,-0.246304382653947,-0.242826501871409,0.564410574815061,ERG20 FPP synthase,core enzyme,True,8.057059430068373,8.44404382457663,7.597716209795315,8.484969002912905,8.221662448698673,8.402056320902537
Mycgr3G61786,ERG20,Belongs to the FPP GGPP synthase family,2.5.1.1;2.5.1.10,map00900;map01100;map01110;map01130;map05164;map05166,-1.10405597327939,0.177085552010263,1.21038930874342e-09,1185.52112911289,-1.69649308769087,0.184289141478415,1.3393726460362102e-19,1185.52112911289,-0.705709776076893,0.187506627653814,0.0002395835262955,1185.52112911289,-0.340129712007286,0.176134369623564,0.0897477626824749,1185.52112911289,-0.728095338840912,0.176425349718188,9.83409041721218e-05,1185.52112911289,0.302788689061534,0.150930847818855,0.0960797763679871,1185.52112911289,0.291223846477137,0.288618859026399,0.471523851891511,ERG20 FPP synthase,core enzyme,True,10.66624643513295,9.602835440977513,11.099617203772201,9.455672592033935,10.299132189945118,9.452932139497156
Mycgr3G34236,BTS1,Belongs to the FPP GGPP synthase family,2.5.1.1;2.5.1.10;2.5.1.29,map00900;map01100;map01110;map01130,0.805378236713364,0.217281787390858,0.0003228334852759,148.714845415547,1.0913316848019,0.22411937479687,1.66776775815106e-06,148.714845415547,0.128105330273541,0.186031331258936,0.62364015871704,148.714845415547,0.489624208196948,0.215201206986178,0.0372841368012683,148.714845415547,0.609208372172844,0.21346865109174,0.0072873346721073,148.714845415547,-0.0932806182110948,0.168182095148271,0.708267533548697,148.714845415547,-0.663299611998621,-0.648494161081886,0.132643417851051,ERG20 FPP synthase,core enzyme,True,7.30729461628517,7.943591321954492,7.242690060475521,8.05059893375891,7.737177511585342,7.857641985954092
Mycgr3G65850,ERG9,Squalene/phytoene synthase,2.5.1.21,map00100;map00909;map01100;map01110;map01130,-0.300322546224853,0.1284840222297,0.0385203510156548,1010.13852366133,-0.365838556078669,0.132938603101889,0.0124401461173363,1010.13852366133,-0.0115870916169021,0.12306593851272,0.965888862473144,1010.13852366133,-0.40464311586269,0.132416445900163,0.0061272318038672,1010.13852366133,-0.306637005199445,0.131333303720799,0.0437738654504197,1010.13852366133,-0.0769103356149248,0.115637100614481,0.699882697634227,1010.13852366133,0.299104176570252,0.296691758982969,0.2802440927548,ERG9 squalene synthase,core enzyme,True,10.311321294328994,10.024368495128083,10.230127806012172,9.869752921328338,9.922820405104938,9.884455415627562
Mycgr3G108597,ERG1,Squalene epoxidase,1.14.14.17,map00100;map00909;map01100;map01110;map01130,0.0564986050634579,0.176939540515983,0.813734584330659,687.06465467906,-0.362555931263245,0.185235008919598,0.0784527821716167,687.06465467906,-0.0101040077810266,0.160828400191851,0.976931711555934,687.06465467906,-0.0190676695280194,0.180494008992647,0.940729088249669,687.06465467906,-0.124208959347341,0.178334297388185,0.59526779145661,687.06465467906,0.0809547792973245,0.150031185736643,0.739434369841731,687.06465467906,-0.0771383985746251,-0.0758119329308764,0.878278194020347,ERG1 squalene epoxidase,core enzyme,True,9.55528901751676,9.604314394541953,9.681661587543173,9.289816534075646,9.501884872412992,9.484601589353352
Mycgr3G106471,PAN5,Ketopantoate reductase PanE/ApbA,1.1.1.169;1.14.14.17,map00100;map00770;map00909;map01100;map01110;map01130,-1.11002475214173,0.352641346333365,0.0011737413662816,61.5802781705534,-1.16209287440842,0.363679813812428,0.0008533434273888,61.5802781705534,-0.0879710513627184,0.24630392919306,0.781126727432298,61.5802781705534,-0.664669051990652,0.328317894352262,0.0435670236243944,61.5802781705534,-0.54539338821685,0.317153020516294,0.082033548795829,61.5802781705534,-0.0325868913048083,0.211104909243177,0.910864447717636,61.5802781705534,1.08516512062832,1.02322315356926,0.134616603206981,ERG1 squalene epoxidase,core enzyme,True,7.285944589983057,6.5688133194688465,7.258870263826838,6.459363644463826,6.743894557951896,6.639808817914028
Mycgr3G110629,,Belongs to the terpene cyclase mutase family,5.4.99.7,map00100;map01100;map01110;map01130,-0.0270300762539624,0.163329035661529,0.907296901956218,875.474627386869,-0.444850018086204,0.17158204094496,0.0172135805217416,875.474627386869,-0.302541271767279,0.166425247005445,0.123859847332787,875.474627386869,-0.420974815713535,0.170230049162226,0.0265290214394285,875.474627386869,-0.372708039231374,0.167809694329361,0.0507873653188513,875.474627386869,-0.0284820068751449,0.141021338955579,0.916767608250987,875.474627386869,-0.376086877253255,-0.369851019689433,0.299258342004047,ERG7 lanosterol synthase,core enzyme,True,10.12041459740919,10.096834874501171,10.085985992556928,9.64411382548195,9.686348817063207,9.213739485815264
Mycgr3G110231,ERG11,Belongs to the cytochrome P450 family,1.14.13.70,map00100;map01100;map01110;map01130,-0.0670364471010567,0.234228297186291,0.828951629589379,2509.44943955645,-0.509209881733011,0.249787365200709,0.0557879621632394,2509.44943955645,-0.028961398847872,0.199419459511611,0.935499543752676,2509.44943955645,-0.524239595959159,0.245757386289007,0.0473874662605012,2509.44943955645,-0.591440085871469,0.242072047392205,0.0196995636383277,2509.44943955645,0.0574623911822191,0.181909801405599,0.837766881191798,2509.44943955645,0.0248381135687937,0.0243765179783704,0.974846242671283,CYP51/ERG11 sterol 14a-demethylase,core enzyme,True,11.514173149980488,11.459386949873211,11.640947267936552,11.014029244891528,10.883122310843728,10.704487550609207
Mycgr3G65227,,Belongs to the cytochrome P450 family,1.14.13.70,map00100;map01100;map01110;map01130,0.74631041892976,0.168512491817938,2.11790735205162e-05,333.099635671694,0.696950881169608,0.17240306144455,0.0001154723100725,333.099635671694,0.045161321252206,0.152523567867992,0.871961315210778,333.099635671694,-0.0581174704178525,0.167627728780411,0.804979301814066,333.099635671694,-0.112096925878228,0.165785170091834,0.610748742438756,333.099635671694,0.0442514711250394,0.141066137954325,0.863440762590124,333.099635671694,-0.72060670512923,-0.710731226978037,0.0259860880281493,CYP51/ERG11 sterol 14a-demethylase,core enzyme,True,8.372955994763082,8.999344344446026,8.438973197324916,9.048712023275177,8.322974689701427,8.330750746872676
Mycgr3G109241,ERG24,Ergosterol biosynthesis ERG4/ERG24 family,1.3.1.70,map00100;map01100;map01110;map01130,0.190742164278632,0.234991414385556,0.502708214930886,42917.945871331,-0.506229685149958,0.249188551816292,0.0568378301510699,42917.945871331,0.0604329294373274,0.200133250833847,0.851869179186727,42917.945871331,-0.318779587775739,0.242318360619816,0.248086076393617,42917.945871331,-0.602268498702904,0.241875158751965,0.0173277577842892,42917.945871331,0.188701877977058,0.18597093881935,0.399689669004408,42917.945871331,-0.110887157505118,-0.108042817166925,0.870631857668831,ERG24 C-14 reductase,core enzyme,True,15.325234824819924,15.60039547327646,15.700933806204073,15.052809080397617,14.952587452069414,14.961293075545871
