UniqueCount	AmbigCount
548	0
433	0
178	0
16	0
672	0
52	0
76	0
0	0
99	0
228	0
109	0
5	0
1948	0
0	0
54	0
122	0
245	0
145	0
297	0
19	0
48	0
331	0
14	0
4	0
49	0
0	0
4093	0
0	0
20	0
1	0
152	0
25	0
963	0
55	0
50	0
10	0
1	0
494	0
154	0
26	0
2026	0
0	0
112	0
714	0
909	0
39	0
111	0
0	0
2982	0
196	0
2295	0
443	0
54	0
87	0
1	0
154	0
110	0
3	0
434	0
205	0
2855	0
849	0
0	0
414	0
0	0
8	0
94	0
87	0
68	0
0	0
0	0
46	0
1170	0
420	0
2357	0
1233	0
74	0
107	0
6	0
208	0
9715	0
0	0
712	0
317	0
3050	0
178	0
61	0
431	0
600	0
54	0
532	0
0	0
458	0
152	0
22	0
0	0
5	0
25	0
12	0
0	0
2	0
5	0
192	0
809	0
162	0
750	0
261	0
0	0
11	0
885	0
3122	0
0	0
98	0
461	0
0	19318
15	0
9	0
22	0
0	0
0	0
2	0
167	0
4440	0
0	0
103	0
436	0
108	0
99	0
0	0
156	0
0	0
66	0
0	0
0	0
0	0
0	0
129	0
0	0
24	0
106	0
0	0
388	0
372	0
269	0
136	0
3480	0
754	0
45	0
1365	0
89	0
1985	0
164	0
191	0
8882	4
298	0
2929	0
14	0
151	0
2	0
0	0
574	0
0	0
7	0
36	0
68	0
1075	0
0	0
13708	0
80	0
173	0
0	0
167	0
198	0
47	0
64	0
4	0
61	0
164	0
15	0
666	0
44	0
711	0
742	0
185	0
456	0
125	0
128	0
17	0
67	0
278	0
469	0
4044	0
0	0
16	0
0	0
5	0
1031	0
24	0
310	0
0	113
227	0
0	0
14	0
82	0
3	0
356	0
23	0
13	0
0	0
0	0
59	0
134	0
0	0
218	0
159	0
1	0
0	0
82	0
1792	0
38	0
55	0
392	0
75	0
155	0
0	0
387	0
0	0
316	0
0	0
174	0
84	0
9	0
909	0
209	0
27	0
815	0
0	0
303	0
1955	0
7	0
1	0
49	0
1816	0
106	0
0	0
120	0
35	0
41	0
0	0
1021	0
8	0
0	0
16706	0
0	0
67	0
118	0
0	0
226	0
54	0
469	0
45	0
1200	0
46	0
77	0
57	0
644	0
35	0
31	0
249	0
0	0
0	0
571	0
545	0
2	0
206	0
26	0
88	0
0	0
64	0
68	0
16	0
1044	0
131	0
1	0
61	0
53	0
162	0
0	0
1	0
28	0
209	0
201	0
3728	3
155	0
