UniqueCount	AmbigCount
871	0
81	0
106	0
19	0
226	0
57	0
115	0
0	0
44	0
55	0
87	0
1	0
1091	0
0	0
8	0
132	0
149	0
77	0
120	0
7	0
52	0
149	0
17	0
0	0
307	0
0	0
2394	0
2	0
3	0
11	0
148	0
81	0
1023	0
24	0
135	0
15	0
39	0
329	0
76	0
4	0
519	0
17	0
148	0
1623	0
878	0
26	0
181	0
0	0
1529	0
314	0
1212	0
187	0
74	0
114	0
33	0
236	0
73	0
0	0
421	0
83	0
1260	0
301	0
4	0
220	0
0	0
7	0
30	0
150	0
95	0
0	0
0	0
209	0
573	0
381	0
983	0
736	0
70	0
77	0
0	0
62	0
6362	0
0	0
447	0
130	0
3854	0
117	0
146	0
560	0
170	0
28	0
295	0
0	0
184	0
756	0
191	0
0	0
0	0
24	0
52	0
29	0
11	0
0	0
208	0
437	0
182	0
348	0
122	0
2	0
0	0
330	0
2318	0
0	0
23	0
298	0
0	1300
11	0
21	0
16	0
0	0
0	0
13	0
31	0
2648	0
0	0
125	0
354	0
30	0
217	0
0	0
47	0
1	0
222	0
0	0
0	0
0	0
0	0
76	0
0	0
54	0
153	0
0	0
223	0
123	0
256	0
85	0
2077	0
362	0
4	0
1935	0
117	0
2389	0
152	0
333	0
7698	0
234	0
1726	0
0	0
46	0
10	0
3	0
398	0
0	0
27	0
48	0
50	0
722	0
5	0
5193	0
11	0
66	0
0	0
216	0
203	0
36	0
15	0
26	0
170	0
304	0
76	0
377	0
74	0
793	0
449	0
93	0
222	0
126	0
87	0
99	0
41	0
333	0
344	0
1401	0
0	0
6	0
0	0
3	0
2383	0
51	0
155	0
0	528
157	0
0	0
33	0
37	0
5	0
620	0
16	0
11	0
0	0
0	0
27	0
117	0
0	0
55	0
67	0
2	0
24	0
60	0
31375	0
25	0
105	0
119	0
194	0
142	0
5	0
383	0
0	0
903	0
0	0
115	0
53	3
15	0
401	0
239	0
2	0
412	0
0	0
150	0
591	0
11	0
9	0
41	0
205	0
79	0
0	0
117	0
31	0
14	0
0	0
536	0
24	0
0	0
1450	0
0	0
113	0
94	0
3	0
133	0
74	0
290	0
8	0
1242	0
31	0
40	0
18	0
1863	0
138	0
25	0
198	0
3	0
0	0
212	0
190	0
0	0
66	0
36	0
107	0
0	0
27	0
29	0
49	0
760	0
809	0
0	0
37	0
29	0
200	0
0	0
0	0
5	0
314	0
118	0
3361	0
132	0
165	0
299	0
1202	0
100	0
129	0
7	0
48	0
197	0
117	0
367	0
0	0
0	0
64	0
362	0
387	0
0	0
0	0
97	0
255	0
0	0
240	0
181	0
52	0
21	0
970	0
56	0
23	0
14	0
25	0
7	0
17	0
74	0
349	0
1333	0
0	0
0	0
528	0
28	0
84	0
93	0
0	0
7	0
36	0
9	0
47	0
0	0
71	0
66	0
181	0
365	0
24	0
6	0
25	0
224	0
117	0
46	0
46	0
69	0
0	0
62	0
1044	0
514	0
0	0
165	0
11	0
0	0
14	0
1	0
852	0
1	0
2050	0
122	0
450	0
348	0
182	0
9	0
0	0
34	0
0	0
162	0
0	0
427	0
0	0
45	0
18	0
69	0
45	0
91	0
391	0
0	0
169	0
493	0
187	0
444	0
21	0
23	0
343	0
54	0
291	0
141	0
5	0
164	0
91	0
373	0
619	0
0	0
114	0
7010	0
46	0
51	0
147	0
45	0
62	0
128	0
1	0
23	0
1698	0
443	0
166	0
11	0
205	0
68	0
622	0
83	0
10	0
622	0
1144	0
178	0
11968	0
17	0
0	0
67	0
0	0
57	0
109	0
794	0
847	0
1	0
6	0
0	0
75	0
381	0
265	0
239	0
60	0
13	0
27	0
4051	0
122	0
1391	0
0	0
219	0
11	0
40	0
202	0
0	0
37	0
9	0
8	0
912	0
24	0
1513	0
84	0
1	0
440	0
500	0
424	0
139	0
68	0
111	0
0	0
0	0
492	0
0	0
31	0
129	0
0	0
23	0
71	0
99	0
49	0
8	0
35	0
0	0
41	0
244	0
0	0
297	0
11	0
149	0
118	0
200	0
3	0
0	0
258	0
16	0
5	0
256	0
0	0
15	0
151	9
21	0
0	0
257	0
49	0
0	0
35	0
8	0
392	0
0	0
263	0
819	0
0	0
0	0
162	0
88	0
471	0
0	0
47	0
2372	0
120	0
34	0
1939	0
577	0
58	0
8	0
217	0
71	0
416	0
8	0
0	0
0	0
0	0
173	0
61	0
119	0
76	0
70	0
326	0
56	0
169	0
101	0
68	0
0	0
513	0
4	0
595	0
0	0
232	0
35	0
81	0
0	0
211	0
83	0
113	0
19	0
453	0
0	0
286	0
250	0
4	0
39	0
10	0
85	0
28	0
0	0
112	0
462	0
53	0
12	0
188	0
229	0
334	0
43	0
13	0
853	0
58	0
9	0
12	0
6	0
24	0
7	0
0	0
26	0
192	0
185	0
80	0
208	0
45	0
8	0
11	0
19	0
15	0
960	0
32	0
198	0
19	0
25	0
0	0
0	0
17	0
43	0
24	0
275	0
38	0
0	0
93	0
188	0
193	0
491	0
256	0
22	0
163	0
0	0
0	0
0	0
1199	0
952	0
452	0
52	0
0	0
120	0
13	0
45	0
22	0
17	0
36	0
95	0
0	0
146	0
21	0
131	0
392	0
0	0
0	0
57	0
23	0
460	0
98	0
19	0
3228	0
59	0
186	0
12	0
16	0
516	0
0	0
224	0
0	0
91	0
44	0
7	0
13	0
0	0
50	0
6223	0
317	0
311	0
449	0
91	0
99	0
34	0
1037	0
33	0
0	0
25	0
567	0
9	0
78	0
246	0
36	0
0	0
28	0
30	0
222	0
98	0
146	0
18	0
33	0
17	0
45	0
32	0
70	0
10	0
50	0
0	0
37	0
35	0
302	0
18	0
62	0
134	0
0	0
122	0
573	0
37	0
0	0
292	0
0	0
1	0
15	0
46	0
104	0
510	0
0	0
119	0
17	0
0	0
348	0
290	0
0	0
0	0
1293	0
226	0
0	0
73	0
3086	0
199	0
521	0
4167	0
17	0
180	0
119	0
0	0
73	0
9	0
0	0
94	0
980	0
98	0
2464	0
0	0
2635	0
544	0
18	0
182	0
41	0
4	0
76	0
257	0
83	0
56	0
138	0
79	0
0	0
16	0
27	0
0	0
79	0
171	0
134	0
73	0
299	0
134	0
457	0
0	0
109	0
179	0
13	0
787	0
295	0
12	0
25	0
16	0
300	0
4	0
87	0
69	0
9342	0
75	0
263	0
403	0
1286	0
53	0
1110	0
7	0
0	0
153	0
160	0
591	0
19	0
214	0
11	0
324	0
63	0
370	0
30	0
611	0
272	0
16	0
211	0
577	0
179	0
1637	0
8	0
663	0
97	0
0	0
84	0
113	0
13	0
25	0
35	0
84	0
0	0
140	0
80	0
460	0
40	0
166	0
10	0
0	0
3295	0
868	0
6669	0
0	0
637	0
47	0
106	0
0	0
112	0
96	0
43	0
147	0
280	0
864	0
656	0
327	0
0	0
37	0
710	0
0	0
23	0
0	0
0	0
96	0
0	0
1	0
331	0
149	0
70	0
3141	0
245	0
0	0
206	0
333	0
0	0
326	0
190	0
11	0
442	0
36	0
16	0
1304	0
0	0
385	0
746	0
7	0
138	0
65	0
91	0
0	0
0	0
63	0
2141	0
0	0
36	0
16	0
12	0
69	0
0	0
210	0
31	0
251	0
30	0
51	0
0	0
60	0
0	0
0	0
31	0
10	0
0	0
272	0
0	0
0	0
19	0
0	0
0	0
0	0
55	0
12	0
0	0
432	0
54	0
43	0
60	0
0	0
314	0
541	0
25	0
134	0
61	0
6	0
121	0
137	0
68	0
41	0
212	0
25	0
296	0
2076	0
0	0
568	0
0	0
36	0
0	0
31	0
47	0
8	0
20	0
53	0
129	0
2275	0
745	0
171	0
0	0
0	0
697	0
51	0
126	0
32	0
91	0
283	0
26	0
718	0
189	0
52	0
20	0
285	0
344	0
135	0
34	0
322	0
141	0
19	0
0	0
114	0
0	0
87	0
1984	0
46	0
0	0
14	0
531	0
36	0
280	0
1641	0
125	0
1	0
0	0
87	0
477	0
79	0
41	0
99	0
0	0
12	0
663	0
20	0
2978	0
42	0
11	0
306	0
0	0
64	0
69	0
0	0
50	0
0	0
150	0
427	0
26	0
88	0
1459	0
189	0
42	0
405	0
0	0
91	0
7	0
33	0
65	0
56	0
138	0
1	0
110	0
350	0
0	0
18	0
305	0
58	0
9	0
56	0
73	0
615	0
3806	0
22	0
94	0
72	0
106	0
9	0
89	0
0	0
0	0
0	0
12	0
344	0
0	0
8	1300
64	0
318	0
269	0
0	0
45	0
164	0
5850	0
14	0
20	0
0	0
0	0
445	0
19	0
0	0
292	0
149	0
73	0
735	0
135	0
0	0
95	0
77	0
23	0
131	0
0	0
166	0
209	0
32	0
228	0
91	0
4549	0
19	0
708	0
74	0
187	0
26	0
5	0
7	0
141	0
397	0
1348	0
346	0
55	0
0	0
26	0
98	0
406	0
22	0
32	0
8	0
30	0
411	0
169	0
0	0
108	0
28	0
18	0
59	0
1	0
161	0
74	0
28	0
0	0
49	0
748	0
61	0
24	0
172	0
173	0
489	0
45	0
236	0
15	0
0	0
200	0
26	0
0	0
3514	0
36	0
0	0
175	0
182	0
134	0
18	0
3580	0
1822	0
670	0
62	0
6	0
128	0
29	0
195	0
176	0
0	0
0	0
117	0
217	0
0	0
267	0
37	0
9399	0
132	0
54	0
101	0
306	0
0	0
0	0
405	0
8	0
2770	0
731	0
2326	0
117	0
179	0
29	0
0	0
0	0
113	0
21	0
309	0
84	0
155	0
588	0
0	0
10	0
492	0
598	0
158	0
2171	0
78	0
749	0
151	0
4	0
5	0
3984	0
11	0
0	0
0	0
19	0
9	0
2118	0
48	0
29	0
0	0
0	0
47	0
84	0
0	0
292	0
145	0
153	0
81	0
303	0
77	0
275	0
57	0
375	0
117	0
32	0
174	0
351	0
5589	0
17	0
201	0
5	0
47	0
66	0
171	0
638	0
174	0
247	0
82	0
71	0
0	0
0	0
0	0
0	0
0	0
338	0
32	0
13	0
567	0
67	0
98	0
412	0
42	0
76	0
8865	0
53	0
25	0
119	0
350	0
1879	0
126	0
18	0
1886	0
199	0
25591	0
187	0
5	0
77	0
214	0
356	0
3204	0
498	0
7	0
176	0
0	0
0	0
41	0
17	0
173	0
122	0
7517	0
137	0
12918	0
146	0
68	0
194	0
251	0
85	0
101	0
63	0
1	0
5	0
68	0
478	0
68	0
