UniqueCount	AmbigCount
521	0
134	0
145	0
39	0
423	0
32	0
60	0
0	0
115	0
219	0
97	0
2	0
1477	0
0	0
25	0
172	0
147	0
137	0
244	0
43	0
59	0
295	0
4	0
7	0
62	0
0	0
3695	0
12	0
0	0
19	0
161	0
62	0
841	0
7	0
66	0
0	0
0	0
361	0
150	0
21	0
1594	0
0	0
95	0
455	0
582	0
14	0
71	0
0	0
2636	0
166	0
1612	0
238	0
50	0
115	0
1	0
154	0
71	0
0	0
425	0
198	0
2889	0
510	0
4	0
351	0
0	0
10	0
97	0
90	0
80	0
0	0
0	0
26	0
1047	0
329	0
1548	0
1011	0
79	0
107	0
8	0
226	0
8271	0
0	0
682	0
229	0
2469	0
118	0
56	0
330	0
593	0
25	0
405	0
0	0
512	0
115	0
42	0
0	0
0	0
20	0
18	0
0	0
1	0
0	0
165	0
665	0
68	0
604	0
314	0
2	0
8	0
687	0
2505	0
0	0
74	0
335	0
0	17073
12	0
0	0
6	0
0	0
0	0
10	0
93	0
3605	0
0	0
71	0
295	0
102	0
97	0
0	0
188	0
0	0
34	0
0	0
0	0
0	0
0	0
183	0
0	0
25	0
88	0
0	0
358	0
254	0
164	0
97	0
2981	0
542	0
81	0
1359	0
96	0
1733	0
262	0
139	0
7671	0
121	0
2230	0
0	0
138	0
26	0
8	0
608	0
0	0
29	0
77	0
29	0
849	0
0	0
11282	0
37	0
104	0
0	0
170	0
167	0
77	0
101	0
15	0
15	0
66	0
0	0
579	0
63	0
630	0
698	0
126	0
261	0
84	0
130	0
0	0
49	0
274	0
635	0
3365	0
0	0
17	0
3	0
0	0
869	0
40	0
293	0
0	155
132	0
0	0
84	0
31	0
7	0
349	0
0	0
0	0
0	0
0	0
39	0
82	0
0	0
190	0
169	0
12	0
2	0
84	0
1691	0
55	0
39	0
336	0
103	0
130	0
0	0
323	0
0	0
199	0
0	0
153	0
62	0
6	0
944	0
263	0
6	0
711	0
0	0
210	0
1493	0
5	0
0	0
37	0
1062	0
60	0
10	0
134	0
36	0
16	0
0	0
747	0
8	0
0	0
13510	0
0	0
0	0
127	0
18	0
200	0
35	0
386	0
33	0
1066	0
41	0
71	0
69	0
475	0
21	0
25	0
232	0
0	0
0	0
534	0
506	0
13	0
148	0
35	0
89	0
0	0
78	0
18	0
34	0
899	0
56	0
0	0
38	0
18	0
206	0
0	0
5	0
20	0
239	0
148	0
3146	0
102	0
200	0
48	0
97	0
39	0
150	0
83	0
44	0
268	0
109	0
1003	0
0	0
0	0
71	0
70	0
1492	0
0	0
0	0
63	0
269	0
0	0
185	0
17	0
13	0
1	0
1111	0
73	0
16	0
0	0
1	0
0	0
42	0
95	0
894	0
384	0
8	0
0	0
699	0
30	0
223	0
46	0
0	0
14	0
29	0
0	0
77	0
0	0
55	0
323	0
256	0
305	0
195	0
0	0
0	0
311	0
851	0
15	0
104	0
0	0
5	0
84	0
4137	0
707	0
0	0
109	0
12	0
281	0
25	0
127	0
554	0
0	0
2422	0
32	0
687	0
183	0
175	0
26	0
1	0
87	0
0	0
70	0
0	0
1084	0
5	0
12	0
34	0
89	0
33	0
406	0
727	0
0	0
6	0
1018	0
305	0
657	0
15	0
12	0
352	0
10	0
237	0
131	0
8	0
8330	0
0	0
460	0
465	0
0	0
159	0
6831	0
241	0
51	0
122	0
102	0
94	0
81	0
0	0
51	0
1806	0
2303	0
107	0
0	0
226	0
227	0
1235	0
0	0
47	0
797	0
2197	0
210	0
50973	10
0	0
85	0
123	0
0	0
69	0
184	0
943	0
748	0
0	0
0	0
22	0
92	0
591	0
573	0
327	0
38	0
23	0
9	0
176	0
16	0
1360	0
0	0
665	0
0	0
0	0
253	0
0	0
50	0
5	0
273	0
1578	0
13	0
2341	0
39	0
0	0
110	0
755	0
117	0
577	0
15	0
19	0
0	0
7	0
555	4
0	0
128	0
215	0
0	0
80	0
282	0
118	0
122	0
0	0
28	0
11	0
37	0
237	0
0	0
139	0
22	0
175	0
95	0
134	0
0	0
0	0
360	0
0	0
27	0
668	0
0	0
6	0
143	0
6	0
0	0
293	0
52	0
0	0
47	0
21	0
41	0
0	0
194	0
1121	0
0	0
0	0
431	0
6	0
593	0
7	0
14	0
2813	0
236	0
24	0
1483	0
250	0
165	0
5	0
130	0
279	0
316	0
0	0
24	0
9	0
0	0
164	0
56	0
289	0
98	0
182	0
307	0
104	0
267	0
205	0
45	0
0	0
504	0
18	0
1512	0
0	0
258	0
33	0
105	0
0	0
166	0
144	0
107	0
69	0
644	0
0	0
50	0
104	0
15	0
44	0
0	0
92	0
90	0
0	0
132	0
205	0
18	0
33	0
767	0
352	0
707	0
152	0
0	0
4940	0
33	0
0	0
8	0
13	0
42	0
0	0
6	0
163	0
1652	0
214	0
108	0
111	0
18	0
0	0
0	0
49	0
63	0
561	0
22	0
73	0
0	0
35	0
0	0
0	0
3	0
38	0
47	0
245	0
86	0
0	0
78	0
137	0
862	0
916	0
204	0
51	0
146	0
0	0
0	0
0	0
923	0
999	0
394	0
27	0
0	0
176	0
31	0
65	0
29	0
11	0
8	0
80	0
0	0
135	0
0	0
141	0
254	0
0	0
10	0
37	0
21	0
549	0
45	0
19	0
4488	0
154	0
120	0
43	0
31	0
301	0
32	0
359	0
0	0
35	0
74	0
18	0
4	0
0	0
58	0
6687	0
260	0
105	0
309	0
54	0
76	0
57	0
887	0
0	0
10	0
10	0
720	0
25	0
73	0
307	0
33	0
2	0
103	0
41	0
486	0
306	1
38	0
22	0
1	0
21	0
108	0
29	0
24	0
34	0
46	0
0	0
20	0
54	0
785	0
4	0
40	0
117	0
3	0
306	0
458	0
15	0
0	0
322	0
0	0
0	0
0	0
93	0
35	0
13	0
2	0
221	0
38	0
0	0
328	0
313	0
0	0
0	0
920	0
185	0
5	0
47	0
5195	0
297	0
1491	1
4771	0
6	0
263	0
59	0
6	0
188	0
2	0
0	0
18	0
1573	0
88	0
1619	0
0	0
1454	0
303	0
58	0
351	0
53	0
14	0
53	0
180	0
86	0
32	0
181	0
59	0
0	0
0	0
25	0
0	0
52	0
267	0
109	0
33	0
432	0
125	0
445	0
0	0
49	0
219	0
26	0
1057	0
863	0
27	0
13	0
15	0
670	0
0	0
34	0
19	0
12369	7
127	0
247	0
308	0
1436	0
435	0
766	0
0	0
0	0
204	0
182	0
1215	0
0	0
540	0
0	0
197	0
84	0
66	0
30	0
530	0
192	0
0	0
320	0
749	0
158	0
1252	0
