UniqueCount	AmbigCount
561	0
129	0
222	0
37	0
431	0
73	0
58	0
0	0
67	0
189	0
127	0
12	0
1546	0
0	0
37	0
209	0
322	0
46	0
149	0
35	0
109	0
341	0
27	0
15	0
241	0
0	0
2896	0
11	0
5	0
5	0
252	0
58	0
911	0
58	0
81	0
1	0
23	0
403	0
154	0
35	0
1288	0
12	0
153	0
887	0
788	0
64	0
137	0
8	0
2774	0
263	0
699	0
181	0
60	0
57	0
17	0
305	0
92	0
0	0
472	0
282	0
1108	0
499	0
0	0
430	0
0	0
0	0
78	0
119	0
79	0
16	0
0	0
62	0
761	0
614	0
2817	0
2077	0
190	0
66	0
12	0
71	0
11113	0
0	0
781	0
285	0
5592	0
168	0
182	0
951	0
414	0
53	0
514	0
0	0
199	0
551	0
137	0
4	0
0	0
88	0
73	0
43	0
19	0
0	0
282	0
705	0
210	0
378	0
105	0
0	0
11	0
572	0
3111	0
0	0
43	0
456	0
0	4990
25	0
28	0
67	0
0	0
0	0
0	0
79	0
3664	0
0	0
131	0
372	0
105	0
163	0
0	0
250	0
0	0
100	0
0	0
0	0
0	0
0	0
81	0
0	0
57	0
126	0
0	0
331	0
296	0
384	0
73	0
3146	0
472	0
83	0
2765	0
101	0
6174	0
155	0
333	0
10159	0
266	0
2216	0
9	0
209	0
13	0
15	0
518	0
2	0
10	0
88	0
138	0
854	0
5	0
12073	8
58	0
221	0
0	0
200	0
260	0
74	0
117	0
20	0
128	0
279	0
6	0
404	0
22	0
894	0
674	0
187	0
265	0
220	0
132	0
70	0
114	0
274	0
465	0
2010	0
0	0
9	0
9	0
0	0
1954	0
64	0
307	0
0	233
232	0
0	0
77	0
257	0
0	0
862	0
22	0
8	0
0	0
0	0
89	0
118	0
0	0
157	0
173	0
16	0
0	0
118	0
7311	4
63	0
207	0
215	0
163	0
118	0
0	0
432	0
0	0
887	0
0	0
199	0
81	0
11	0
453	0
229	0
1	0
731	0
0	0
305	0
900	0
39	0
0	0
71	0
147	0
101	0
4	0
217	0
37	0
27	0
0	0
622	0
13	0
0	0
5654	0
0	0
59	0
133	0
4	0
191	0
75	0
544	0
50	0
746	0
175	0
54	0
66	0
1319	0
236	0
39	0
281	0
0	0
0	0
298	0
511	0
8	0
136	0
35	0
193	0
0	0
99	0
38	0
71	0
790	0
218	0
17	0
68	0
44	0
343	0
5	0
9	0
43	0
246	0
201	0
3318	0
155	0
186	0
240	0
491	0
47	0
138	0
20	0
80	0
262	0
20	0
1120	0
0	0
2	0
196	0
153	0
1256	0
23	0
0	0
82	0
288	0
5	0
202	0
63	0
115	0
9	0
1074	0
153	0
28	0
13	0
8	0
22	0
30	0
132	0
870	0
1201	0
9	0
3	0
828	0
44	0
116	0
69	0
9	0
0	0
37	0
0	0
74	0
0	0
71	0
45	0
346	0
331	0
146	0
12	0
56	0
308	0
1149	0
96	0
81	0
71	0
9	0
92	0
3126	0
676	0
8	0
186	1
17	0
32	0
38	0
91	0
1172	0
7	0
2395	0
43	0
883	0
385	0
146	0
15	0
0	0
199	0
0	0
133	0
0	0
879	0
8	0
23	0
56	0
83	0
33	0
307	0
498	0
0	0
0	0
783	0
333	0
883	0
40	0
13	0
529	0
31	0
401	0
234	0
49	0
6061	0
25	0
501	0
989	0
0	0
105	0
9168	0
208	0
78	0
82	0
184	0
150	0
191	0
1	0
27	0
1101	0
1106	0
98	0
15	0
241	0
233	0
1255	0
33	0
62	0
1032	0
2572	0
181	0
49128	0
16	0
54	0
55	0
0	0
51	0
205	0
1315	0
1222	0
0	0
3	0
12	0
64	0
812	0
579	0
322	0
37	0
22	0
119	0
514	0
139	0
2683	0
0	0
340	0
0	0
23	0
225	0
0	0
149	0
18	0
34	0
1243	0
21	0
2575	0
153	0
0	0
164	0
614	0
281	0
515	0
70	0
71	0
12	0
1	0
529	0
0	0
182	0
148	0
0	0
136	0
139	0
226	0
67	0
0	0
16	0
36	0
51	0
221	0
0	0
263	0
12	0
250	0
267	0
247	0
0	0
1	0
367	0
5	0
50	0
385	0
0	0
28	0
102	0
4	0
0	0
387	0
63	0
2	0
52	0
6	0
165	0
0	0
231	0
1326	0
13	0
0	0
578	0
60	0
837	0
6	0
54	0
2893	0
249	0
36	0
2374	0
256	0
59	0
39	0
203	0
119	0
101	0
4	0
28	0
0	0
0	0
337	0
149	0
257	0
52	0
266	0
331	0
129	0
196	0
404	0
116	0
0	0
533	0
28	0
917	0
0	0
118	0
39	0
76	0
0	0
125	0
178	0
134	0
33	0
503	0
14	0
414	0
195	0
14	0
66	0
21	0
103	0
99	0
0	0
193	0
505	0
73	0
52	0
383	0
405	0
624	0
201	0
0	0
3220	0
50	0
0	0
22	0
13	0
9	0
24	0
3	0
109	0
169	0
206	0
127	0
248	0
26	0
0	0
1	0
91	0
56	0
957	0
11	0
256	0
10	0
32	0
0	0
0	0
35	0
63	0
29	0
443	0
131	0
0	0
71	0
196	0
928	0
655	0
49	0
50	0
245	0
0	0
0	0
0	0
1526	0
860	0
626	0
67	0
0	0
77	0
21	0
71	0
11	0
31	0
2	0
204	0
15	0
344	0
0	0
262	0
266	0
0	0
9	0
120	0
29	0
415	0
112	0
31	0
4866	0
127	0
260	0
37	0
33	0
632	0
6	0
236	0
0	0
107	0
8	0
84	0
4	0
0	0
50	0
3488	1
375	0
16	0
483	0
77	0
174	0
73	0
885	2
1	0
0	0
31	0
659	0
47	0
209	0
275	0
30	0
0	0
15	0
47	0
313	0
249	0
128	0
15	0
35	0
3	0
184	0
57	0
20	0
0	0
71	0
8	0
76	0
4	0
610	0
5	0
115	0
128	0
3	0
121	0
629	0
48	0
0	0
441	0
0	0
0	0
34	0
170	0
185	0
112	0
0	0
272	0
82	0
4	0
466	0
536	0
0	0
0	0
1361	0
147	0
0	0
74	0
5792	0
543	0
692	0
4645	0
11	0
432	0
207	0
0	0
114	0
0	0
0	0
168	0
1397	0
177	0
2299	0
0	0
1183	0
480	0
46	0
310	0
44	0
37	0
31	0
257	0
87	0
33	0
238	0
60	0
0	0
0	0
81	0
0	0
542	0
221	0
137	0
129	0
499	0
