temperature,EC50,EC50_lower,EC50_upper,n,n_lower,n_upper,r0,r0_lower,r0_upper,pEC50_median,pEC50_sd,dev_Topt,supra,resid_wls
15,1.1216198870402725,0.6908422658478801,1.7012224093747697,0.4771150288028559,0.2990549050081115,0.6901249674592105,0.0368758887946687,0.0324325548100158,0.0403652183117142,5.487040863502074,0.0989268008912079,-9.0,False,0.3060676279933583
18,3.419863463170839,1.7945517568329683,7.122087610941652,0.7740713794646945,0.4998834412038319,1.7122852861397184,0.0460221219248238,0.0398139719668142,0.0532659322993142,5.002877797828457,0.1504613014323841,-6.0,False,-0.23373096907334023
21,2.042922082464762,1.2847194415949346,3.610614081157999,0.7415031039369178,0.5166932972618091,1.1865938043265527,0.0522811542244703,0.0460083754573282,0.0590199768005424,5.226634761835829,0.1132952215705239,-3.0,False,-0.04804701097363573
24,1.40364567911142,0.9858890186571266,2.017046292687974,0.9323302099995748,0.6776964538207816,1.3310076563170503,0.0628786503924659,0.0568639827803662,0.0696090224467893,5.389629071365688,0.0798549294340664,0.0,False,0.05048389352900173
26,1.8480735387139289,1.131172026441782,3.3622476881686323,0.6792113869082026,0.4761273400279276,1.0506821618882218,0.0501313605128722,0.0435137771406147,0.0569284451721151,5.270167315704481,0.1190993552387299,2.0,True,0.00856250188220109
27,4.997360186623364,3.1992725977371625,11.167306540427406,1.9720541177792972,0.6719778982955699,3.793803367099185,0.0391642222744127,0.0355993524841288,0.0442898659407942,4.838145912637959,0.1366293570906632,3.0,True,-0.35674700404861603
28,2.659228726638492,1.6442390303458323,4.589464782410243,1.22931385099804,0.6407891578251561,2.4783033573107263,0.039601428755438,0.0354923244557586,0.0453522445666359,5.112130874717559,0.1136219589581494,4.0,True,-0.08542152096481637
