UniqueCount	AmbigCount
1225	0
1417	0
165	0
66	0
412	0
113	0
116	0
1	0
104	0
260	0
273	0
31	0
1978	0
0	0
41	0
803	0
721	0
63	0
130	0
48	0
66	0
258	0
9	0
10	0
25	0
13	0
5646	2
23	0
9	0
17	0
102	0
110	0
2900	0
90	0
99	0
53	0
4	0
972	0
167	0
14	0
313	0
9	0
216	0
1752	0
1309	5
26	0
203	0
11	0
2121	1
480	0
2992	0
495	0
71	0
69	0
79	0
177	0
125	0
57	0
991	0
171	0
984	0
874	0
1	0
725	0
0	0
29	0
184	0
311	0
113	0
2	0
0	0
128	0
1081	0
491	0
11413	0
839	0
105	0
151	0
7	0
1419	0
46054	3
0	0
1801	0
613	0
3566	0
168	0
200	0
529	0
1468	0
67	0
810	0
0	0
250	0
192	0
27	0
0	0
11	0
134	0
25	0
16	0
8	0
0	0
773	0
211	0
480	0
543	0
433	0
1	0
0	0
697	0
12791	0
0	0
38	0
511	0
0	15698
45	0
315	0
59	0
0	0
0	0
7	0
127	0
2875	0
0	0
176	0
551	0
127	0
87	0
0	0
284	0
8	0
197	0
0	0
0	0
4	0
0	0
110	0
0	0
26	0
267	0
0	0
423	0
451	0
438	0
103	0
6870	4
594	0
69	0
6263	6
189	0
4179	1
301	0
850	0
46158	13
554	0
2325	0
11	0
148	0
13	0
4	0
671	0
8	0
76	0
150	0
91	0
673	0
0	0
18787	0
119	0
243	0
0	0
1837	0
125	0
70	0
229	0
546	0
227	0
142	0
29	0
2227	0
72	0
1135	1
1460	0
86	0
318	0
124	0
156	0
8	0
206	0
701	0
153	0
5297	0
0	0
8	0
0	0
10	0
2511	0
89	0
704	0
0	38
307	0
0	0
78	0
99	0
18	0
259	0
28	0
46	0
0	0
0	0
250	0
526	0
0	0
400	0
191	0
14	0
1	0
124	0
2393	2
121	0
58	0
170	0
338	0
376	0
1	0
484	0
0	0
629	0
0	0
505	0
329	0
15	0
1385	0
130	0
10	0
1721	0
0	0
349	0
1498	0
14	0
6	0
128	0
661	0
189	0
0	0
158	0
39	0
15	0
0	0
1268	0
1	0
0	0
23850	8
0	0
13	0
358	0
1	0
164	0
175	0
570	0
24	0
447	0
183	0
58	0
84	0
3086	0
66	0
71	0
182	0
3	0
0	0
434	1
893	0
14	0
173	0
47	0
223	0
2	0
144	0
38	0
59	0
1388	0
26	0
3	0
98	0
74	0
466	0
0	0
8	0
6	0
307	0
286	0
8131	0
193	0
277	0
46	0
134	0
63	0
482	0
85	0
181	0
256	0
269	0
1718	0
0	0
5	0
1064	0
160	0
2258	0
74	0
0	0
96	0
229	0
1	0
279	0
24	0
67	0
7	0
2060	1
88	0
29	0
0	0
38	0
14	0
124	0
143	0
667	0
1563	0
21	0
0	0
2148	0
72	0
538	0
90	0
7	0
9	0
167	0
7	0
215	0
4	0
36	0
213	0
339	0
800	0
839	0
22	0
0	0
744	0
940	0
50	0
204	0
42	0
4	0
80	0
8420	2
1706	0
0	0
417	0
1	0
3	0
28	0
38	0
1984	0
3	0
2744	0
29	0
893	0
129	0
442	0
1	0
11	0
305	0
0	0
206	0
0	0
1750	0
10	0
8	0
41	0
250	0
120	0
111	0
1080	0
0	0
8	0
1058	0
830	0
403	0
17	0
21	0
302	0
26	0
477	0
247	0
39	0
676	0
37	0
348	0
1614	0
4	0
156	0
33088	1
83	0
393	0
220	0
110	0
470	0
221	0
0	0
59	0
1751	0
511	0
127	0
10	0
281	0
340	0
2626	0
0	0
71	0
1079	0
5330	0
502	0
8067	0
7	0
46	0
160	0
0	0
52	0
414	0
662	0
1377	0
0	0
0	0
23	0
184	0
2279	0
564	0
311	0
55	0
10	0
16	0
89	0
37	0
26	0
0	0
568	0
2	0
5	0
203	0
0	0
229	0
3	0
120	0
3426	0
25	0
3118	1
54	0
37	0
43	0
1122	0
425	0
177	0
265	0
31	0
5	0
1	0
1313	0
0	0
352	0
195	0
12	0
115	0
67	0
81	0
100	0
36	0
12	0
21	0
87	0
240	0
2	0
224	0
53	0
613	0
81	0
215	0
0	0
0	0
208	0
0	0
132	0
535	0
0	0
4	0
77	0
37	0
0	0
556	0
25	0
1	0
63	0
39	0
67	0
0	0
352	0
4188	0
9	0
0	0
219	0
47	0
2456	0
14	1
12	0
696	0
308	0
28	0
5683	4
104	0
67	0
33	0
361	0
315	0
188	0
9	0
66	0
1	0
0	0
48	0
160	0
508	0
236	0
132	0
861	0
331	0
141	0
570	0
136	0
0	0
872	0
40	0
2828	0
5	0
424	0
88	0
245	0
0	0
371	0
604	0
263	0
148	0
607	0
0	0
30	0
379	0
7	0
135	0
22	0
214	0
188	0
0	0
146	0
888	0
123	0
77	0
636	0
675	0
1587	0
122	0
3	0
1835	0
63	0
16	0
37	0
14	0
12	0
32	0
5	0
173	0
3968	0
129	0
158	0
580	0
18	0
9	0
12	0
59	0
47	0
1553	0
6	0
142	0
0	0
59	0
0	0
0	0
15	0
110	0
56	0
1189	0
308	0
0	0
93	0
125	0
701	0
1646	0
1453	0
42	0
372	0
0	0
0	0
0	0
2898	4
1849	0
819	0
51	0
1	0
198	0
64	0
83	0
8	0
120	0
171	0
190	2
5	0
134	0
2	0
217	0
516	0
0	0
28	0
125	0
42	0
351	0
110	0
36	0
24787	3
211	0
424	0
65	0
59	0
1198	0
40	0
257	0
2	0
22	0
50	0
35	0
13	0
7	0
53	0
25106	5
452	0
20	0
928	0
56	0
235	0
204	0
1026	0
82	0
4	0
31	0
1440	0
102	0
50	0
1388	0
109	0
20	0
305	0
168	0
318	0
155	2
75	0
46	0
136	0
24	0
249	0
30	0
97	0
6	0
126	0
0	0
67	0
53	0
822	0
5	0
175	0
415	0
27	0
204	0
1323	0
104	0
0	0
417	0
0	0
0	0
16	0
183	0
129	0
14	0
0	0
247	0
38	0
0	0
653	0
616	0
0	0
2	0
675	0
361	0
0	0
47	0
7765	2
782	0
759	0
10106	2
4	0
233	0
70	0
2	0
253	0
9	0
0	0
124	0
2886	0
613	1
1021	0
27	0
349	0
555	0
66	0
280	0
62	0
31	0
523	0
305	0
115	0
85	0
311	0
138	0
0	0
15	0
72	0
4	0
24	0
44	0
376	0
67	0
1145	0
245	0
789	0
0	0
205	0
531	0
51	0
1744	0
425	0
21	0
5	0
82	0
389	0
0	0
70	0
32	0
24435	7
247	0
637	0
767	0
2958	0
206	0
1460	0
36	0
0	0
553	0
403	0
1421	0
27	0
730	0
2	0
948	0
252	0
296	0
90	0
611	0
963	0
4	0
114	0
2635	1
477	0
3618	5
15	0
498	0
300	0
8	0
167	0
51	0
68	0
2	0
70	0
159	0
45	0
146	0
210	0
1145	0
10	0
211	0
9	0
13	0
10471	0
988	0
14580	7
0	0
695	0
91	0
232	0
0	0
665	0
179	0
55	0
272	0
285	0
2371	0
802	0
268	0
3	0
84	0
396	0
0	0
13430	0
25	0
1	0
194	0
0	0
0	0
822	0
374	0
81	0
11612	0
328	0
0	0
551	0
479	0
0	0
151	0
317	0
11	0
23	0
14	0
37	0
3124	0
0	0
897	0
65	0
8	0
300	0
81	0
1607	0
0	0
0	0
101	0
7317	0
9	0
102	0
0	0
65	0
458	0
0	0
311	0
60	0
542	0
55	0
14	0
0	0
175	0
10	0
0	0
17	0
0	0
10	0
1221	0
0	0
5	0
132	0
1	0
0	0
22	0
74	0
0	0
25	0
528	0
9	0
229	0
29	0
0	0
565	0
860	0
28	0
1955	0
176	0
43	0
628	0
173	0
53	0
96	0
646	0
23	0
812	0
4877	0
0	0
735	0
0	0
24	0
118	0
59	0
