UniqueCount	AmbigCount
855	0
321	0
115	0
29	0
214	0
21	0
130	0
0	0
55	0
104	0
45	0
10	0
1098	0
0	0
29	0
180	0
242	0
30	0
45	0
9	0
43	0
244	0
52	0
0	0
209	0
4	0
2972	0
8	0
18	0
35	0
53	0
69	0
1053	0
25	0
91	0
49	0
1	0
416	0
68	0
17	0
523	0
0	0
76	0
1479	0
558	0
4	0
98	0
0	0
1262	0
280	0
956	0
205	0
41	0
15	0
30	0
155	0
25	0
0	0
454	0
81	0
748	0
341	0
1	0
310	0
0	0
0	0
61	0
127	0
56	0
0	0
0	0
73	0
571	0
431	0
4887	0
1076	0
132	0
14	0
0	0
48	0
11036	0
0	0
664	0
111	0
4217	0
116	0
70	0
363	0
291	0
27	0
280	0
0	0
108	0
452	0
168	0
0	0
26	0
19	0
134	0
8	0
20	0
0	0
266	0
310	0
258	0
285	0
81	0
1	0
0	0
384	0
3160	0
0	0
18	0
277	0
0	1418
29	0
48	0
37	0
0	0
0	0
6	0
66	0
2770	0
0	0
102	0
399	0
94	0
107	0
0	0
116	0
0	0
541	0
0	0
0	0
0	0
0	0
14	0
0	0
19	0
182	0
0	0
307	0
167	0
306	0
63	0
2699	0
373	0
21	0
2010	0
158	0
1843	0
165	0
357	0
13537	0
179	0
1649	0
6	0
59	0
14	0
1	0
421	0
8	0
15	0
70	0
107	0
541	0
0	0
8300	0
11	0
93	0
0	0
264	0
180	0
60	0
90	0
20	0
162	0
373	0
66	0
653	0
42	0
647	0
661	0
154	0
240	0
90	0
71	0
54	0
47	0
355	0
173	0
2105	0
0	0
17	0
5	0
2	0
2212	0
16	0
280	0
0	279
200	0
0	0
64	0
163	0
30	0
428	0
23	0
15	0
0	0
0	0
77	0
94	0
0	0
99	0
95	0
2	0
0	0
59	0
13043	0
37	0
82	0
163	0
95	0
106	0
1	0
217	0
0	0
630	0
0	0
175	0
88	0
16	0
646	0
146	0
0	0
489	0
0	0
146	0
719	0
0	0
7	0
99	0
461	0
66	0
0	0
96	0
58	0
14	0
0	0
516	0
9	0
0	0
2024	0
0	0
99	0
154	0
7	0
112	0
66	0
329	0
0	0
453	0
83	0
27	0
4	0
1912	0
133	0
38	0
201	0
0	0
0	0
249	0
259	0
12	0
87	0
32	0
84	0
3	0
56	0
29	0
58	0
604	0
236	0
25	0
53	0
15	0
305	0
0	0
3	0
11	0
211	0
150	0
3817	0
60	0
173	0
200	0
683	0
83	0
86	0
25	0
48	0
179	0
58	0
551	0
0	0
8	0
274	0
337	0
889	0
13	0
0	0
7	0
312	0
0	0
288	0
71	0
101	0
0	0
912	0
62	0
0	0
9	0
31	0
0	0
24	0
50	0
300	0
1157	0
8	0
3	0
704	0
32	0
128	0
37	0
0	0
4	0
94	0
0	0
43	0
0	0
61	0
4	0
185	0
328	0
112	0
2	0
3	0
321	0
354	0
47	0
80	0
74	0
0	0
76	0
2479	0
604	0
0	0
307	0
0	0
0	0
8	0
18	0
1164	0
1	0
1860	0
60	0
221	0
290	0
194	0
0	0
3	0
42	0
0	0
120	0
0	0
710	0
0	0
34	0
2	0
126	0
99	0
57	0
368	0
0	0
90	0
489	0
334	0
443	0
12	0
18	0
318	0
12	0
345	0
185	0
45	0
163	0
43	0
281	0
834	0
0	0
131	0
10568	0
99	0
112	0
260	0
34	0
123	0
129	0
0	0
32	0
1359	0
460	0
55	0
0	0
203	0
163	0
1109	0
0	0
32	0
667	0
1641	0
140	0
16179	0
1	0
20	0
21	0
0	0
46	0
203	0
956	0
1152	0
0	0
0	0
5	0
113	0
544	0
386	0
257	0
21	0
18	0
41	0
3287	0
36	0
544	0
0	0
362	0
0	0
41	0
257	0
0	0
114	0
0	0
24	0
909	0
22	0
1650	5
93	0
0	0
220	0
825	0
305	0
88	0
65	0
39	0
8	0
4	0
572	0
0	0
139	0
55	0
0	0
74	0
54	0
111	0
33	0
25	0
5	0
12	0
30	0
301	0
0	0
280	0
17	0
131	0
102	0
225	0
0	0
0	0
188	0
6	0
34	0
368	0
0	0
11	0
69	0
0	0
0	0
273	0
38	0
0	0
29	0
18	0
100	0
0	0
134	0
1812	0
0	0
0	0
241	0
80	0
839	0
1	0
11	0
987	0
96	0
49	0
1954	0
392	0
87	0
36	0
64	0
204	0
177	0
5	0
18	0
2	0
0	0
138	0
51	0
185	0
65	0
141	0
398	0
138	0
129	0
260	0
47	0
0	0
356	0
13	0
777	0
0	0
182	0
81	0
58	0
0	0
132	0
200	0
72	0
98	0
562	0
0	0
137	0
256	0
0	0
105	0
9	0
70	0
109	0
0	0
195	0
464	0
53	0
62	0
244	0
222	0
412	7
23	0
0	0
644	0
53	0
0	0
17	0
7	0
14	0
44	0
0	0
74	0
476	0
134	0
66	0
177	0
54	0
0	0
0	0
30	0
29	0
872	0
40	0
246	0
5	0
38	0
0	0
0	0
10	0
75	0
49	0
474	0
73	0
0	0
87	0
70	0
268	0
607	0
276	0
0	0
139	0
0	0
0	0
0	0
1243	0
981	0
461	0
43	0
0	0
136	0
65	0
30	0
0	0
20	0
31	0
62	0
0	0
139	0
23	0
156	0
335	0
12	0
0	0
65	0
65	0
300	0
81	0
21	0
6647	0
142	0
219	0
90	0
68	0
547	0
1	0
158	0
0	0
45	0
46	0
56	0
10	0
0	0
44	0
9793	0
451	0
90	0
486	0
82	0
208	0
37	0
811	0
32	0
0	0
7	0
543	0
38	0
29	0
419	0
55	0
19	0
28	0
47	0
245	0
104	0
73	0
9	0
21	0
0	0
64	0
36	0
20	0
0	0
50	0
0	0
74	0
0	0
356	0
16	0
63	0
192	0
7	0
84	0
536	1
24	0
0	0
278	0
0	0
1	0
20	0
78	0
55	0
142	0
5	0
171	0
43	0
0	0
326	0
228	0
0	0
7	0
676	0
170	0
0	0
51	0
3044	0
369	0
541	0
4929	0
2	0
187	0
135	0
11	0
65	0
0	0
0	0
177	0
1333	0
152	0
2408	0
0	0
1668	0
398	0
40	0
199	0
23	0
0	0
108	0
183	0
52	0
21	0
154	0
53	0
0	0
16	0
72	0
0	0
153	0
55	0
116	0
26	0
358	0
136	0
270	0
0	0
71	0
286	0
31	0
717	0
269	0
8	0
3	0
14	0
382	0
0	0
46	0
48	0
9818	0
152	0
353	0
254	0
1170	0
137	0
1142	0
73	0
0	0
212	0
225	0
563	0
8	0
386	0
0	0
502	0
90	0
285	0
36	0
508	0
209	0
0	0
104	0
962	0
162	0
1898	0
7	0
457	0
111	0
0	0
67	0
120	0
21	0
6	0
32	0
100	0
32	0
97	0
28	0
514	0
8	0
51	0
7	0
0	0
3922	0
828	0
8895	0
0	0
521	0
17	0
173	0
0	0
165	0
48	0
83	0
131	0
120	0
1074	0
409	0
196	0
0	0
33	0
628	0
0	0
401	0
0	0
0	0
92	0
0	0
0	0
426	0
215	0
122	0
3944	0
269	0
0	0
278	0
214	0
0	0
169	0
153	0
0	0
177	0
55	0
16	0
998	0
0	0
537	0
122	0
16	0
107	0
47	0
113	0
0	0
0	0
52	0
2505	0
28	0
46	0
0	0
9	0
135	0
3	0
147	0
31	0
270	0
56	0
16	0
0	0
90	0
9	0
0	0
26	0
