UniqueCount	AmbigCount
621	0
145	0
176	0
30	0
344	0
56	0
71	0
0	0
49	0
128	0
83	0
8	0
927	0
0	0
25	0
125	0
99	0
59	0
138	0
9	0
67	0
203	0
70	0
0	0
182	0
0	0
3425	0
0	0
0	0
6	0
177	0
53	0
834	0
88	0
91	0
0	0
43	0
389	0
154	0
21	0
1098	0
0	0
127	0
947	0
631	0
43	0
127	0
9	0
2446	0
134	0
913	0
154	0
47	0
68	0
18	0
111	0
98	0
0	0
365	0
161	0
980	0
358	0
0	0
366	0
4	0
17	0
61	0
159	0
21	0
20	0
0	0
94	0
760	0
431	0
1774	0
1730	0
108	0
88	0
1	0
24	0
10632	0
0	0
660	0
193	0
4410	0
144	0
77	0
612	0
533	0
73	0
323	0
0	0
141	0
370	0
185	0
7	0
7	0
17	0
34	0
13	0
9	0
0	0
272	0
589	0
216	0
260	0
123	0
1	0
0	0
353	5
2843	0
0	0
49	0
294	0
0	3965
12	0
42	0
22	0
0	0
0	0
9	0
26	0
3798	0
0	0
127	0
287	0
50	0
107	0
0	0
239	0
0	0
37	0
0	0
0	0
0	0
0	0
63	0
0	0
29	0
174	0
0	0
319	0
238	0
306	0
30	0
3020	0
304	0
22	0
2643	0
110	0
3920	0
95	0
189	0
10274	4
163	0
1753	2
0	0
103	0
30	0
0	0
469	0
25	0
26	0
21	0
102	0
660	0
0	0
11016	0
17	0
119	0
0	0
190	0
271	0
91	0
63	0
65	0
68	0
208	0
0	0
442	0
38	0
976	0
631	0
159	0
294	0
124	0
67	0
61	0
101	0
407	0
285	0
1418	0
0	0
16	0
7	0
16	0
1917	0
72	0
233	0
0	203
82	0
0	0
106	0
109	0
5	0
653	0
9	0
0	0
0	0
0	0
92	0
81	0
0	0
95	0
85	0
3	0
0	0
111	0
4116	0
48	0
83	0
226	0
148	0
139	0
0	0
265	0
0	0
704	0
0	0
129	0
73	0
36	0
468	0
125	0
0	0
516	0
0	0
117	0
846	0
24	0
1	0
31	0
205	0
100	0
1	0
143	0
17	0
6	0
0	0
580	0
22	0
0	0
5747	0
0	0
1	0
83	0
0	0
125	0
44	0
484	0
37	0
752	0
165	0
12	0
14	0
1370	0
219	0
22	0
154	0
0	0
2	0
285	0
516	0
13	0
116	0
56	0
105	0
0	0
32	0
17	0
40	0
647	0
263	0
0	0
45	0
5	0
337	0
0	0
6	0
15	0
269	0
158	0
3583	0
108	0
234	0
102	0
305	0
92	0
152	0
68	0
46	0
193	0
37	0
852	0
0	0
0	0
163	0
189	0
1278	0
7	0
0	0
20	0
194	0
0	0
379	0
18	0
30	0
0	0
670	0
141	0
12	0
3	0
45	0
6	0
21	0
110	0
621	0
693	0
42	0
7	0
565	0
27	0
49	0
28	0
0	0
0	0
30	0
0	0
31	0
0	0
92	0
89	0
243	0
285	0
108	0
21	0
16	0
264	0
879	0
47	0
78	0
54	0
0	0
99	0
2448	0
454	0
0	0
172	0
8	0
13	0
18	0
34	0
1120	0
0	0
2477	0
43	0
628	0
367	0
185	0
0	0
20	0
187	0
0	0
159	0
0	0
790	0
5	0
0	0
23	0
115	0
30	0
87	0
493	0
0	0
21	0
597	0
270	0
839	0
45	0
38	0
422	0
54	0
355	0
156	0
29	0
4867	0
22	0
373	0
599	0
6	0
87	0
9384	18
87	0
102	0
138	0
153	0
92	0
95	0
0	0
31	0
1033	0
873	0
38	0
6	0
206	0
195	0
908	0
28	0
15	0
721	2
2058	0
88	0
42401	1
14	0
0	0
49	0
0	0
16	0
210	0
972	0
1272	0
0	0
0	0
21	0
46	0
616	0
510	0
261	0
34	0
19	0
49	0
