"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","description"
"Mycgr3G105049",667.155467050081,-3.53011559747424,0.345644071372318,-10.2131524589979,1.73146107105909e-24,4.83182575860095e-22,NA,NA
"Mycgr3G66250",1361.5815683267,-2.60769248359723,0.256705949170837,-10.158286132519,3.04379790016854e-24,8.24421613607414e-22,"","Serine carboxypeptidase S28"
"Mycgr3G36072",766.615926968064,1.44797527516056,0.143524572012498,10.0886925134637,6.19896755472238e-24,1.63103692032681e-21,"","Stress responsive A/B Barrel Domain"
"Mycgr3G56432",337.587824931315,5.79980425228645,0.576104612641486,10.067276194325,7.70832736981668e-24,1.91854018239572e-21,"","Four repeated domains in the Fasciclin I family of proteins, present in many other contexts."
"Mycgr3G78052",109.239366590321,2.44028526517452,0.242347635543978,10.0693586702301,7.54685749654409e-24,1.91854018239572e-21,NA,NA
"Mycgr3G41244",278.791455980616,-3.65599025047531,0.363923091512069,-10.046051860257,9.56220054670296e-24,2.31732381143652e-21,"","Sugar (and other) transporter"
"Mycgr3G103470",8921.68003419309,-2.1136380321805,0.211832829643167,-9.97785865269764,1.90534245180391e-23,4.49905093299031e-21,"RSB1","RTA1 like protein"
"Mycgr3G89517",223.640285935409,3.57489916183269,0.358466037423681,9.97276949170896,2.00556965587955e-23,4.6173227402487e-21,NA,NA
"Mycgr3G34084",728.800822519932,1.72099974306595,0.175118188204447,9.82764703490833,8.55952364964544e-23,1.8806865677976e-20,"","PITH domain"
"Mycgr3G53893",151.835172819696,2.40769854053698,0.244997595295833,9.827437439252,8.57735213894006e-23,1.8806865677976e-20,"URA1","Catalyzes the conversion of dihydroorotate to orotate with fumarate as the electron acceptor"
"Mycgr3G71081",487.239776223395,2.45720401089959,0.250786261525052,9.79800087914356,1.14835835036443e-22,2.45935629035024e-20,"","FAD binding domain"
"Mycgr3G93741",248.914764076941,2.10586492135187,0.215690612489449,9.76335917936568,1.61708344416785e-22,3.3844821448504e-20,NA,NA
"Mycgr3G111159",462.861551835363,-3.83504489735059,0.396071747233283,-9.68270250059461,3.57148027247749e-22,7.30883596205448e-20,NA,NA
"Mycgr3G93647",44.7177798728361,5.39432013840415,0.557806212451202,9.67059888899329,4.0201852666733e-22,8.04823611321617e-20,NA,NA
"Mycgr3G92897",109.706852705791,3.06592778744865,0.318303326409092,9.63209471304184,5.85240839511266e-22,1.14669848745942e-19,"",""
"Mycgr3G43288",291.539737015719,-2.83517812457295,0.296178448441356,-9.57253351651047,1.04317456148647e-21,2.00137386181853e-19,"","Secretory lipase"
"Mycgr3G37086",467.973487182429,1.58625036190553,0.16608001659913,9.55112116669817,1.28300190866714e-21,2.41125807692157e-19,"","GMC oxidoreductase"
"Mycgr3G108482",870.129783363075,-3.80370160066192,0.398782977852902,-9.53827473063553,1.45228155147335e-21,2.62236486421924e-19,"",""
"Mycgr3G92612",183.889140638789,2.19363612641273,0.229933465942282,9.54030818186066,1.42408485506078e-21,2.62236486421924e-19,"","Peptidase family S41"
"Mycgr3G75953",803.417905059863,-1.12829040087621,0.119029477023153,-9.47908391344719,2.56525169138062e-21,4.54296208190849e-19,"","Domain found in a variety of signalling proteins, always encircled by uDENN and dDENN"
"Mycgr3G91409",589.415661600933,-5.83251277358001,0.616207218215073,-9.46518086963451,2.93053448164938e-21,5.09194189462436e-19,NA,NA
"Mycgr3G79179",6291.58273973578,-1.28767383302025,0.136999938800938,-9.39908327179071,5.50405159769807e-21,9.38644651170399e-19,NA,NA
"Mycgr3G82650",8002.02219815126,-1.41358175601171,0.151011103556047,-9.36078025207637,7.91500043228007e-21,1.32525889056122e-18,NA,NA
"Mycgr3G65466",115.504192515985,1.86026463044583,0.198822350240001,9.3564160578541,8.24872572260812e-21,1.35647348534818e-18,"","CoA-transferase family III"
"Mycgr3G74048",1945.96375948526,-1.31688465065332,0.141175010869103,-9.32802939094037,1.07857507267491e-20,1.74256102530934e-18,"PRT1","Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome"
"Mycgr3G75353",719.706414005571,2.49964541032041,0.270818012169356,9.2299821208246,2.70677078808481e-20,4.29769865301259e-18,"","Phosphotransferase enzyme family"
"Mycgr3G39904",77.6031517557327,4.12511000053974,0.448091651006159,9.2059514862129,3.38657412502858e-20,5.19782685289804e-18,"","Ferritin-like domain"
"Mycgr3G80151",356.812590737236,2.09374044557888,0.227393453530072,9.20756694212393,3.33600560664207e-20,5.19782685289804e-18,"",""
"Mycgr3G81715",14016.4567763105,-1.16457401801748,0.126739707895324,-9.18870681775053,3.97592238896373e-20,6.00233922622409e-18,NA,NA
"Mycgr3G108315",113.970742676025,2.08379422559397,0.227864940203485,9.14486547923139,5.97041229085635e-20,8.86798819137035e-18,"","Heterokaryon incompatibility protein (HET)"
"Mycgr3G67865",811.936616475759,-1.28637207471479,0.140957247170159,-9.12597330424541,7.1094516336872e-20,1.03922127134326e-17,"","zinc finger"
"Mycgr3G88606",97.2272732930917,3.74407769665815,0.411651454655749,9.09526166933918,9.4358977303118e-20,1.35773722185065e-17,"",""
"Mycgr3G78344",623.115604770841,3.63513128564479,0.400669363622634,9.07264596618497,1.16161222208236e-19,1.64573645433176e-17,"","Oxidoreductase, short chain dehydrogenase reductase family"
"Mycgr3G11389",270.948608804888,1.37124687028164,0.151427126153284,9.05549028840165,1.35955621536798e-19,1.89699290717027e-17,"","Ring finger protein"
"Mycgr3G75178",373.869267900109,1.94343782777553,0.215441335157632,9.02072866543265,1.86842333260292e-19,2.5681060402896e-17,"",""
"Mycgr3G48576",121.77523659384,3.18681443336616,0.353723240242074,9.00934422964472,2.07292270779063e-19,2.78094768477837e-17,"AGP3","Amino acid permease"
"Mycgr3G58228",413.849588228252,2.97977079893162,0.330763079464958,9.00877692804072,2.08367238842119e-19,2.78094768477837e-17,"","SIS domain"
"Mycgr3G100300",607.119761484893,1.38359282158149,0.153852891132198,8.99295951736543,2.40660907570572e-19,3.16606613973914e-17,"","Thioredoxin"
"Mycgr3G70334",246.028428473691,2.49731387207882,0.27825298605492,8.9749760011054,2.83413568450258e-19,3.67599373501187e-17,"","Belongs to the iron ascorbate-dependent oxidoreductase family"
"Mycgr3G103593",1825.47644067897,1.17448911916748,0.131203127140524,8.95168541150355,3.50095474156751e-19,4.47781836320767e-17,"SOD1","Destroys radicals which are normally produced within the cells and which are toxic to biological systems"
"Mycgr3G99975",1615.7767096533,-1.4851011500196,0.166143101050803,-8.93868683458301,3.93822180104972e-19,4.96809377614614e-17,"kap123","Importin-beta N-terminal domain"
"Mycgr3G95857",144.261283939057,3.57438488216441,0.40011131207538,8.9334761959717,4.12828195402292e-19,5.13747952899961e-17,NA,NA
"Mycgr3G42709",141.508249641222,-3.39209932608341,0.380407081635072,-8.91702465554383,4.78983081605725e-19,5.88127359800949e-17,"","Belongs to the peptidase S10 family"
"Mycgr3G97361",2777.50537596433,-2.31795250113568,0.261725473346017,-8.85642681815386,8.26200851765072e-19,1.00111626893481e-16,"","Peptidase family M3"
"Mycgr3G67909",1253.72916845955,-1.47972279692268,0.167335345433367,-8.84285859087619,9.3300279759248e-19,1.11584711208171e-16,"","Methyltransferase domain"
"Mycgr3G66126",324.877597850293,1.41341238966354,0.15997648737647,8.83512579156326,9.99856850780001e-19,1.18047201779911e-16,"","AMP-binding enzyme C-terminal domain"
"Mycgr3G32503",578.895096068798,-1.34420082991598,0.152287386815914,-8.82673777534086,1.0777308376178e-18,1.25630674476232e-16,"","Glycogen recognition site of AMP-activated protein kinase"
"Mycgr3G71676",1005.50950686633,2.07850488146328,0.235752114233599,8.81648458687311,1.18109451410758e-18,1.35958742255209e-16,"","Epoxide hydrolase N terminus"
"Mycgr3G77914",488.244055654452,1.52176611550514,0.173267568439225,8.78275218618835,1.59522381671566e-18,1.81363162075735e-16,"","Phosphotransferase enzyme family"
"Mycgr3G87435",251.179815422059,1.88359764068754,0.214749426272722,8.77114166673234,1.76863754268523e-18,1.98626623543759e-16,"","Protein kinase domain"
"Mycgr3G78241",7961.82035730165,-1.15832633076207,0.132263485168438,-8.75771819627264,1.99242531414689e-18,2.21063189373237e-16,NA,NA
"Mycgr3G46939",77.2644516638705,3.20017090824585,0.366587438612941,8.72962510759878,2.55518167350933e-18,2.80127000373183e-16,"","alpha subunit"
"Mycgr3G67486",502.16725794251,-2.297799088774,0.264083137975485,-8.70104432410716,3.28843784696371e-18,3.56273225090456e-16,"trl1","RNA ligase"
"Mycgr3G36941",139.143729450425,-4.1776927152299,0.48109794285399,-8.68366364330475,3.83220927088565e-18,4.10358315995186e-16,"",""
"Mycgr3G101785",651.525879491309,-1.15681087927907,0.135189092183676,-8.55698385567492,1.15858751702548e-17,1.22637154532041e-15,"ARO2","Chorismate synthase"
"Mycgr3G110047",187.152530678553,-3.09528956598034,0.362496819629418,-8.5388047518449,1.35617306584103e-17,1.41920429128751e-15,"","Belongs to the peptidase A1 family"
"Mycgr3G108162",970.289243603632,3.9159024071345,0.45893125667516,8.53265570862227,1.43025855235027e-17,1.4799158436622e-15,"","NAD(P)H-binding"
"Mycgr3G41530",198.279910112089,2.38265578578077,0.279892559861239,8.51275141776544,1.69853951059181e-17,1.73798337255999e-15,"","Triosephosphate isomerase"
"Mycgr3G56466",851.512065127605,-1.44680765638187,0.170419979713803,-8.48965983220739,2.07242811029073e-17,2.09725169974366e-15,"PAB1","Binds the poly(A) tail of mRNA"
"Mycgr3G76149",22.1155230262882,5.58680834535654,0.659228306145095,8.4747701111713,2.35544207075995e-17,2.3577463075683e-15,"SEO1","Major Facilitator Superfamily"
"Mycgr3G39947",18933.5753736589,2.67935246737117,0.317189758704871,8.44715944900407,2.98475952956168e-17,2.95555381803586e-15,"","Cerato-platanin"
"Mycgr3G35980",386.918467009065,1.16114377953754,0.137581800711001,8.43966115821232,3.1825891613589e-17,3.11792165818661e-15,"","Fungal specific transcription factor domain"
"Mycgr3G74298",70.2191492500688,-4.35536476276521,0.516397701884845,-8.43412886399026,3.33678887585274e-17,3.23457776397136e-15,"","Peroxidase, family 2"
"Mycgr3G103909",623.699958128601,1.22529631580095,0.145501690285436,8.42118269139856,3.72702555896113e-17,3.57522691379928e-15,NA,NA
"Mycgr3G76681",234.889954998317,1.8856040811838,0.224143969542001,8.4124684908396,4.01470696304717e-17,3.81148829100014e-15,"","Belongs to the cytochrome P450 family"
"Mycgr3G82939",11864.4688969634,-1.26689949772032,0.150737032848375,-8.40469971964146,4.28957721832149e-17,4.03088944933904e-15,NA,NA
"Mycgr3G106469",1500.86469297441,2.0738977267274,0.246805458363216,8.40296539825836,4.35342994703733e-17,4.0495693315421e-15,NA,NA
"Mycgr3G47168",15.757809016303,5.01382035840178,0.59737720859813,8.39305598914253,4.73665889869184e-17,4.36198917980532e-15,"","Belongs to the glycosyl hydrolase 47 family"
"Mycgr3G89119",85.0805780025489,3.35342523454695,0.399819519587688,8.38734746618962,4.97233708311164e-17,4.53368833647279e-15,"","Amidohydrolase"
"Mycgr3G104538",17430.4646972387,2.36354757650201,0.282335919107412,8.37140234928036,5.69365432800486e-17,5.14047673594086e-15,"",""
"Mycgr3G80321",20384.8820777495,2.5891908017143,0.310283770469394,8.34458985011496,7.14614580930569e-17,6.3892093939705e-15,NA,NA
"Mycgr3G68955",1406.7602873416,1.81219121454894,0.217511935751926,8.33145642460629,7.98538291431175e-17,7.07090300556701e-15,"","KR domain"
"Mycgr3G111193",107.843820149391,3.89797460816381,0.471151299009817,8.27329695653157,1.30304616908789e-16,1.14283354010766e-14,"",""
"Mycgr3G104895",6575.1745442546,0.866023496629316,0.104732235487304,8.26892973877465,1.35166893416255e-16,1.16331955277598e-14,"APR1","Belongs to the peptidase A1 family"
"Mycgr3G43643",67.2955398609395,3.22843611288422,0.390426097076455,8.26900695690948,1.35079388005673e-16,1.16331955277598e-14,"","GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain"
"Mycgr3G35688",225.800540715039,1.72391722294221,0.208580449878343,8.26499906365962,1.39695840066548e-16,1.19116573256744e-14,"","NUDIX domain"
"Mycgr3G64956",318.131473411289,-1.55885267066696,0.189170697789259,-8.24045525488073,1.71556616361108e-16,1.44941732116463e-14,"TCB2","Protein kinase C conserved region 2 (CalB)"
"Mycgr3G104462",194.985985802703,-2.02231213816576,0.245451242301629,-8.2391603285535,1.73423419277224e-16,1.45186933465814e-14,NA,NA
"Mycgr3G28618",142.900054964068,2.99658479718157,0.36557215024302,8.19697232185094,2.46517177707062e-16,2.04520422477868e-14,"",""
"Mycgr3G100355",259.801604894772,-1.8425450961492,0.225592141809295,-8.16759432031457,3.14599760206918e-16,2.58674034977277e-14,"","C2H2-type zinc finger"
"Mycgr3G89270",684.633321887795,-3.69816947626834,0.452919424737355,-8.1651818718371,3.20951291303467e-16,2.61561101027754e-14,"","Cupin domain"
"Mycgr3G45546",422.850551098012,-4.39374006247576,0.538275747463404,-8.16261940683938,3.2783622749106e-16,2.64828405172384e-14,"","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family"
"Mycgr3G70061",1056.91209481686,-1.0990639472237,0.134831942419716,-8.15136181753164,3.59848702404223e-16,2.88160582646999e-14,"","Middle domain of eukaryotic initiation factor 4G (eIF4G)"
"Mycgr3G102788",1302.8054164582,5.01085998525545,0.615421375802996,8.14216109851128,3.88284138361162e-16,3.08250743979995e-14,"","Ubiquinol-cytochrome c reductase subunit 8"
"Mycgr3G110386",640.270828722842,4.27485171589838,0.525869392620234,8.12911300008963,4.3244304949026e-16,3.40373336987676e-14,"","LysM domain"
"Mycgr3G28735",174.401356607796,-1.87505614392451,0.231132529996414,-8.1124718530689,4.96002638188349e-16,3.87092228396314e-14,"",""
"Mycgr3G93372",366.345743455456,2.64745469760253,0.326712251080131,8.10332238491173,5.34782797036795e-16,4.1384998133713e-14,"","Domain of unknown function (DUF3328)"
"Mycgr3G106814",891.500700344177,1.36333296818822,0.168462743256927,8.09278622578855,5.83151599458435e-16,4.47520256617727e-14,"",""
"Mycgr3G110271",125.772151040166,3.31890075046563,0.410282648192569,8.08930322811965,6.00070114087755e-16,4.56697990135053e-14,"","Nitronate monooxygenase"
"Mycgr3G90749",638.46195077391,1.53479955941925,0.189817276390869,8.08566843124867,6.18241718942335e-16,4.66671146699997e-14,"","Acetyltransferase (GNAT) domain"
"Mycgr3G39421",174.333665661965,3.50975346519768,0.434452468107825,8.07856721469149,6.55321507856103e-16,4.90638680150151e-14,"",""
"Mycgr3G67942",604.649811026407,4.44130310194415,0.551328615081964,8.0556368388096,7.90660596414075e-16,5.87193018740098e-14,"",""
"Mycgr3G104840",429.071280608083,1.25805653708952,0.156477838418118,8.03983841934166,8.99570123949608e-16,6.62731301716155e-14,"",""
"Mycgr3G86002",520.862732476623,1.21046131446698,0.15058525616975,8.03837869161949,9.1034920627753e-16,6.65349669889665e-14,"","Glutathione S-transferase, C-terminal domain"
"Mycgr3G104009",3600.19239088698,1.68928667329451,0.210379848904731,8.02969810126393,9.77128136151248e-16,7.02997891079441e-14,"","Four repeated domains in the Fasciclin I family of proteins, present in many other contexts."
"Mycgr3G111505",86.2655322391792,5.29718336058642,0.65967632448298,8.02997343392319,9.74937747984591e-16,7.02997891079441e-14,"",""
"Mycgr3G109391",351.809631749482,1.05274877241437,0.131455349121754,8.00841334679592,1.16197790501401e-15,8.29508102889455e-14,"","Belongs to the histidine acid phosphatase family"
"Mycgr3G104789",216.034269252404,1.37938494956684,0.172341139901938,8.00380541959805,1.20631959248698e-15,8.54538240554817e-14,"","PQ loop repeat"
"Mycgr3G42328",594.082180681971,2.43752050402963,0.305519076165124,7.97829233652244,1.48371653287172e-15,1.04301874436761e-13,"","selenium binding protein"
"Mycgr3G100450",801.497174800816,-1.6894621972354,0.213117100907494,-7.92738916793323,2.23801098738205e-15,1.55917322182869e-13,"BFR1","Nuclear segregation protein"
"Mycgr3G71881",328.313025742643,1.16733430196023,0.147267506512695,7.92662502138309,2.25181929094598e-15,1.55917322182869e-13,"","Calcineurin-like phosphoesterase superfamily domain"
"Mycgr3G74016",231.232308568054,2.45473639882976,0.310023140018812,7.91791347794493,2.41529334390046e-15,1.6598833137298e-13,"","Major Facilitator Superfamily"
"Mycgr3G91066",176.418610414024,1.47683510731628,0.187573066996138,7.87338572091848,3.45170373150889e-15,2.35457330840484e-13,"",""
"Mycgr3G34180",109.533620371571,2.58248714065275,0.328511849118996,7.8611689276307,3.80565135694285e-15,2.57692965780049e-13,"","Cupin superfamily (DUF985)"
"Mycgr3G74526",496.254924656219,-1.43263291428692,0.182270927664247,-7.85990905212218,3.84412469064613e-15,2.58398133402629e-13,"FAL1","Belongs to the DEAD box helicase family"
"Mycgr3G108301",782.791207661412,-1.16066944257679,0.148001330270978,-7.84229060949453,4.42401047389897e-15,2.95222554015476e-13,"ADO1","pfkB family carbohydrate kinase"
"Mycgr3G99676",485.862041364451,4.12435137399044,0.526680204639977,7.83084562065461,4.84599422234416e-15,3.21055833047248e-13,"",""
"Mycgr3G109100",807.022669626065,2.4346890272952,0.311042191721612,7.82752016316261,4.97586860602776e-15,3.27305528520783e-13,"","Belongs to the cytochrome P450 family"
"Mycgr3G48331",54.3640856375993,3.63571954763384,0.464899538857502,7.82044128623718,5.26384797492402e-15,3.43792737596279e-13,"","Uncharacterized alpha/beta hydrolase domain (DUF2235)"
"Mycgr3G66768",278.924582445328,-1.29277226555348,0.165511890406424,-7.81075161656968,5.68479477954573e-15,3.66092833040816e-13,"",""
"Mycgr3G72449",9756.25447498508,-1.51731962318812,0.194254018788204,-7.81100763141718,5.67325794272594e-15,3.66092833040816e-13,"SSB1","Belongs to the heat shock protein 70 family"
"Mycgr3G102658",714.413382631393,1.18726296918836,0.152466133337566,7.7870602683923,6.85862414619517e-15,4.38618540016051e-13,"",""
"Mycgr3G72846",133.632080780125,4.83890401422704,0.623500875982097,7.7608616132337,8.43543222817022e-15,5.3206777663849e-13,"","Pregnancy-associated plasma protein-A"
"Mycgr3G97526",136.114421654474,-4.51654364162827,0.581923971950695,-7.76139815393435,8.399815893868e-15,5.3206777663849e-13,NA,NA
"Mycgr3G75935",451.89752011041,1.57024339026473,0.203070185529333,7.73251566285642,1.05441841787468e-14,6.56090487176213e-13,"","Histidine-specific methyltransferase, SAM-dependent"
"Mycgr3G91665",114.015318621893,1.99363290767249,0.257800871347123,7.73322796488191,1.04853290031148e-14,6.56090487176213e-13,"",""
"Mycgr3G42395",191.936687683971,2.81088306240711,0.36395527319675,7.72315520453409,1.13484850464824e-14,7.01397307335948e-13,"","Enoyl-(Acyl carrier protein) reductase"
"Mycgr3G107402",862.071001772152,-1.51075812679842,0.196135079002116,-7.70264113122831,1.33282283278476e-14,8.12845395173167e-13,"TIF32","RNA-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation"
"Mycgr3G71535",243.573522832132,1.09548937059951,0.142212920325374,7.70316345443933,1.32738391534286e-14,8.12845395173167e-13,"","Catalyzes the cleavage of glutathione into 5-oxo-L- proline and a Cys-Gly dipeptide. Acts specifically on glutathione, but not on other gamma-glutamyl peptides"
"Mycgr3G108866",462.965937547692,1.32592733187543,0.172665688819427,7.67915931034848,1.60135990597412e-14,9.70192327244454e-13,"","Life-span regulatory factor"
"Mycgr3G38910",203.303029178181,-4.7703003366519,0.624905031166873,-7.63364047132795,2.28215788809224e-14,1.37362039159748e-12,"","serine-type peptidase activity"
"Mycgr3G84703",91.1695996367601,3.35499274518523,0.439668717277822,7.63072880408101,2.33430270845293e-14,1.39588270403526e-12,"","Common central domain of tyrosinase"
"Mycgr3G71261",169.116285527445,-1.75971512527882,0.230767870608012,-7.62547715434753,2.43133369707674e-14,1.44452593654063e-12,"","Putative ER transporter, 6TM, N-terminal"
"Mycgr3G65516",448.434229464894,-1.17408314895219,0.154035422303638,-7.62216334005183,2.49459086109502e-14,1.46593332105329e-12,"ARO1","The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis"
"Mycgr3G77082",33.7242403675525,3.37937337250385,0.443375311068114,7.62192501058024,2.49920220876715e-14,1.46593332105329e-12,"","Major Facilitator Superfamily"
"Mycgr3G98062",31.9268221109486,3.09920968264907,0.406755648137863,7.6193402521571,2.54975544866085e-14,1.48612012194417e-12,NA,NA
"Mycgr3G71496",585.48363685982,1.44046525510126,0.191199021228422,7.53385266224957,4.92647128009423e-14,2.85332540996149e-12,"",""
"Mycgr3G39862",228.924407059854,1.32875104190378,0.17656327042842,7.52563677983333,5.24639992057201e-14,3.01963105428423e-12,"","Lysine methyltransferase"
"Mycgr3G64493",222.662644017645,1.56122378996726,0.207545565202225,7.52231823621986,5.38134025479894e-14,3.05905940780515e-12,"","NAD(P)H-binding"
"Mycgr3G70331",603.014107046517,1.40442053735827,0.186684077333142,7.52297977107096,5.35417104511894e-14,3.05905940780515e-12,"","Phosphotransferase enzyme family"
"Mycgr3G45905",429.804848753923,3.84811100218144,0.511638123957591,7.52115767373974,5.42933237912212e-14,3.06740625026599e-12,"","Glycoside hydrolase family 18 protein"
"Mycgr3G106075",1099.66826813138,1.87221108752398,0.249806492868125,7.49464541945409,6.64778282986861e-14,3.73289220001586e-12,"","Esterase PHB depolymerase"
"Mycgr3G54508",203.552713691166,-1.74867527613971,0.233366729826893,-7.49325011940152,6.71886861022916e-14,3.74994309282426e-12,"ERB1","Component of the NOP7 complex, which is required for maturation of the 25S and 5.8S ribosomal RNAs and formation of the 60S ribosome"
"Mycgr3G49268",176.832224617423,2.00941540398385,0.268939968276177,7.47161315167689,7.92176072204748e-14,4.39466834273104e-12,"","Domain of unknown function (DUF1768)"
"Mycgr3G91583",330.946348192587,2.54698791927782,0.341131505798709,7.46629342638531,8.24853008054497e-14,4.54854571926579e-12,"","Membrane-associating domain"
"Mycgr3G102525",2082.0647338697,1.47108105290152,0.197095384940005,7.46380263215859,8.40604885952447e-14,4.60781571115243e-12,"","ethyl tert-butyl ether degradation"
"Mycgr3G33370",53.3973004179999,2.63040643358112,0.352471637562308,7.46274636953202,8.47373667655025e-14,4.61743438191427e-12,"","Isochorismatase family"
"Mycgr3G41410",59.5444138557682,-2.19343893751564,0.294309087919851,-7.45284134111746,9.1351117871857e-14,4.94854379107018e-12,"","Belongs to the peroxisomal membrane protein PXMP2 4 family"
