Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
37.0,0.45415088004556403,5.0,46.76473358441323,41.76473358441323,20.9429133890387,0.6750700776196906,65.13413643913584,-0.30270898875047597
47.0,0.04528126278742584,44.10173654179821,49.84391160246496,5.742175060666753,1.923625476736973,,,-4.446552842456074
47.0,0.03539660659589193,43.69342676866027,49.998929291042636,6.305502522382369,2.2719140258634027,,,-3.1533069136465124
37.0,0.4541508800455641,7.275046378994286,46.81769407813542,39.54264769914113,16.803952995699678,0.8338582021263965,80.45480863216537,-0.43314891008865264
37.0,0.45415088004556403,6.8971050814297215,46.83957443095143,39.94246934952171,17.225795018560845,0.8120967469810064,78.3551546324624,-0.41538019084138006
37.0,0.4541508800455641,6.080860822613712,46.77075322360054,40.689892400986835,18.15945213845847,0.7815418780408164,75.40706810276818,-0.3985316703792869
37.0,0.45415088004556403,11.264320220194461,46.86376623211303,35.599446011918566,13.008498583420558,0.9103374285814114,87.83390679667748,-0.5386734444113831
50.0,1.2490489740358395e-05,21.358769659858883,60.0,38.64123034014112,12.706436556654438,0.5297899364033868,51.11678201388077,-0.3817518163698223
51.0,1.2784956921215935e-05,12.58083368494422,60.0,47.419166315055776,21.94440418697576,0.3027242000162438,29.20834443856728,-0.3574841172130263
45.0,0.3342981305390569,41.25618937323667,48.926958707044456,7.670769333807783,2.9001620154837866,,,-0.6119746733991951
37.0,0.45415088004556403,10.603242088877236,46.82356050155833,36.220318412681095,14.032789193269274,0.9051285814262165,87.3313311789085,-0.5276474605090878
37.0,0.454150880045564,21.57025464068304,46.798594483256075,25.228339842573035,13.23679458676185,2.359139907211517,227.62161394730322,-0.3034336195123365
37.0,0.4541508800455641,5.0,46.71582095619172,41.71582095619172,21.480438234471084,0.6487172894956845,62.59148767699112,-0.2920212048507332
37.0,0.4541508800455641,18.162961307638952,46.8650814569284,28.70212014928945,12.543482102178249,1.3138210128561663,126.7640204254272,-0.6426908103888637
45.0,0.12689127875063333,41.43626656247812,49.53430045425272,8.098033891774605,1.3378170714248867,,,-0.7830406667580606
37.0,0.4541508800455641,12.224743410000904,46.864721223468564,34.63997781346766,12.859099897018126,0.951493640538528,91.80486390735987,-0.49557780284215813
37.0,0.45415088004556414,9.926367532000583,46.816196348404475,36.88982881640389,15.139275934378524,0.9408125748161106,90.77430128113242,-0.4623478432642605
37.0,0.454150880045564,5.0,46.789851321978844,41.789851321978844,20.710549762859973,0.6688000025004809,64.5291682412589,-0.31407648884549844
37.0,0.454150880045564,11.164356970129386,46.84628731169696,35.68193034156758,13.37533334709985,0.9327426889697358,89.99567834524495,-0.5446542105239821
45.0,0.2913537617868441,42.19679053596253,48.85093569296123,6.654145156998702,2.2494594842462377,,,-2.2062191672829017
37.0,0.45415088004556403,5.0,46.77014414842971,41.77014414842971,20.655082826082484,0.6795352416862356,65.56495779409644,-0.31794880764808076
37.0,0.45415088004556403,20.888428090835244,46.82800847773759,25.939580386902346,13.357642354871267,1.8423568146715037,177.75979726358003,-0.30181132132688876
37.0,0.45415088004556403,5.733179115321523,46.810088551580904,41.076909436259385,18.327070415802893,0.7734672637264559,74.6279889406471,-0.387395534485227
43.0,0.35870029855101426,40.193220488091946,46.9583025277565,6.765082039664556,2.65061862275909,,,-5.529119891790118
37.0,0.45415088004556403,9.500159921277904,46.84511037747536,37.34495045619745,14.326281787559534,0.8688241903045947,83.82850200153882,-0.5112490973491285
37.0,0.45415088004556403,14.322746233279926,46.83128033665302,32.508534103373094,12.485864401206229,0.9171994650521227,88.49599038555405,-0.4278314276095347
37.0,0.4541508800455641,11.785174421026001,46.829769301591796,35.044594880565796,13.105680763234698,0.9198827267564128,88.75488489109249,-0.4985367222180753
37.0,0.4541508800455641,8.746886900430946,46.79499912430869,38.048112223877744,15.062425722711957,0.8830402074483518,85.20013441565422,-0.49508812505874034
44.0,0.3199135362531595,30.32033618318541,46.98134028322809,16.661004100042682,2.2716292688443076,,,-2.23341906558215
37.0,0.45415088004556403,7.466200229890021,46.85955600940354,39.39335577951352,16.85793967857482,0.816921256685399,78.82064745129072,-0.42222682087448254
37.0,0.45415088004556403,9.319792576004033,46.825664890902566,37.50587231489853,15.24995767815787,0.8828991701531542,85.18652643222708,-0.4765393809406651
44.0,0.3587002985510142,40.179453878123326,47.81572886571206,7.636274987588735,3.0278722587116604,,,-0.907197493603158
37.0,0.4541508800455641,8.40076315398605,46.808740646218794,38.407977492232746,15.784257415954027,0.8539553068594318,82.39387778233227,-0.4579366471805271
39.0,0.4223340195473808,35.212381605471585,46.91376892729558,11.701387321823994,7.412806769993814,,,-2.4433927182617756
37.0,0.4541508800455641,5.346029301451168,46.814447546453025,41.46841824500186,18.826874685636728,0.730956671196072,70.526354420353,-0.370978446061212
37.0,0.45415088004556403,14.319968303622225,46.900755378741046,32.58078707511882,12.004024802098776,1.0518807123356277,101.49071052970304,-0.5317134478138121
46.0,0.0626843552808245,42.97454973075491,50.65176577832556,7.677216047570653,3.265923027004689,,,-2.134635522413421
37.0,0.4541508800455641,5.578297294780078,46.76511339806169,41.186816103281615,19.06006921510909,0.7325885350696233,70.6838048061926,-0.3591704634587296
37.0,0.4541508800455641,5.0,46.69022903468381,41.69022903468381,19.701986683804925,0.693641546954109,66.9260046578672,-0.34648604963175983
46.0,0.06224380395469912,42.96554367026031,49.44226931639681,6.476725646136501,2.4166588474755244,,,-4.735458122178804
42.0,0.374608728800106,38.19159622991578,46.93665293481078,8.745056704895,4.415100520154773,8.97590372838944,866.0400712336551,-2.2239250633019996
37.0,0.454150880045564,25.170632870077743,46.87550273365605,21.704869863578306,11.222417539229752,2.6956034720519533,260.0853010009327,-0.6924142866996109
37.0,0.4541508800455641,8.695903883552525,46.817956669749215,38.12205278619669,15.340772905404357,0.8929212074486581,86.15350270068377,-0.4840378355489685
47.0,0.19426223396825762,43.38879071037262,49.019992125441966,5.631201415069349,1.4334356878172727,9.244127673091983,891.9196585382799,-3.6930957679143246
37.0,0.45415088004556403,7.640392665473934,46.84121963514366,39.20082696966973,16.210328457352094,0.8506478109425305,82.07475403879006,-0.4556450957313039
46.0,0.019641802552596798,43.02713329100715,49.897193874841385,6.870060583834238,1.7705444794170546,,,-7.035449965305332
38.0,0.43824244979647253,32.32635908448287,46.916357040609554,14.589997956126687,8.260031720562608,4.154677746608286,400.86408238150045,-1.5469261259978238
37.0,0.454150880045564,5.122369574572773,46.79485944645473,41.67248987188196,19.364741273161336,0.7255030912457054,70.00016575884189,-0.35318127244100783
45.0,0.12458109314553233,42.61409981562646,48.86289538805482,6.248795572428357,1.5850213375666087,,,-6.264881496844058
37.0,0.45415088004556403,14.046541151072525,46.846335466337756,32.79979431526523,10.55337438580721,0.8840589766600178,85.29843036304182,-0.5510234696199323
37.0,0.44827664943454604,24.36160363018535,46.95294523856128,22.591341608375927,10.278198001740286,1.739578174793416,167.84320019494274,-0.4810518821530506
43.0,0.35870029855101415,39.34586809882094,47.82150646397941,8.475638365158474,3.587933505919011,,,-0.6698768815830269
37.0,0.454150880045564,5.356048365816986,46.76353467970495,41.40748631388796,18.718130144489383,0.7428157210085479,71.67057484150975,-0.37752464409554326
