cond,CYP51_flux,ergosterol_demand,cytOX,AOX,AOX_share,ATP_synthase,ATP_maint,PO_effective,sucrose,CO2
15_0,0.001359888098008279,0.001359888098008279,6.874203444352715,0.0,0.0,4.4585641799687314,2.920570392537761,1.2821044597058457,0.40301187472469485,2.355195168232312
15_2,0.0005983542087364066,0.0005983542087364066,3.030908235217549,0.6962478379426029,0.13912653064259714,1.9534425622834932,1.2850583727038907,0.390343311231212,0.2691736834861554,2.563108638882876
21_0,0.0019279947332488737,0.0019279947332488737,11.040448806847934,0.0,0.0,7.0019604982004875,4.140667414578048,1.155226356163181,0.4479905252336676,3.2267802965192365
21_2,0.0008848601335797883,0.0008848601335797883,3.9459368500903533,2.316067558784718,0.24541642096758953,2.5493559795778604,1.9003742377443806,0.2701362565643869,0.48292043976375515,4.8087053276811655
27_0,0.0014442759613274574,0.0014442759613274574,7.85541378101585,0.3861433105726632,0.03849832055671445,5.056662881788288,3.101806404133486,0.5041470957547302,0.5643309092568485,5.162058762624488
27_2,0.0007870010881245005,0.0007870010881245005,1.6548906058975692,6.509243724778606,0.421649264339097,1.093419563361624,1.690206775276465,0.07082843629750342,0.7230120609221883,7.798886750910484
