cond,Ribosome,Ribosome biogenesis,OXPHOS,TCA,AOX,Glutathione,ABC transporters,Xenobiotic P450,Ergosterol,FA biosynthesis,FA elongation,Unsat. FA biosynthesis,FA degradation,Glycerophospholipid,Glycerolipid,Ether lipid,Sphingolipid,GPI anchor,Peroxisome,Starch/sucrose (storage),Cell wall (chitin/glucan)
15_0,0.8072223923010629,0.822349748631171,0.1544427741755566,0.33642625810176086,-1.0338510705858426,-0.32937055225100914,-0.06984231281715089,-0.5471192600205327,0.10280439269833894,-0.30411538603710625,-0.02853906860814857,-0.27699651659533886,-0.557116549623671,0.08191500839964873,-0.1542378983619372,0.24489936863828615,-0.044304268789047724,0.22955575262829872,-0.34288595616249024,0.14146996043690577,0.022281417716270475
15_2,-0.9375994823348829,-0.5484612792980912,-0.7684353751240872,-0.6424356048749644,0.4657527099488689,-0.0006553064201031446,0.5261138182663618,0.3830154666751536,0.2226772228364934,0.001616890477778521,-0.20073628795474985,-0.008415523353498485,0.5286448663898795,-0.01539096522546287,0.3160573736931489,0.014933380247288144,0.2245824859480134,-0.19702765967584654,0.2197887253343147,0.05269386793859811,0.05069567412282566
21_0,1.0904508273091804,0.4614486925917856,0.8416865699212082,0.6312214037222192,-1.1172220468529255,-0.3080724439971175,-0.37055553487744375,-0.5293997826682398,0.29336996645629876,-0.06128024632429038,0.2896333559939646,0.02040416610054273,-0.46952651573584153,0.2263294974743741,-0.17059660993996273,0.4465811109145684,-0.057259685375047775,0.5019869133072923,-0.1959373138986948,0.0158079999200024,0.02514635663153955
21_2,-0.632007628054507,-0.4009907554912938,-0.25336043230178606,-0.2857673468864233,0.8380718145859294,0.15852202656883074,0.2347504269536164,0.41036655519323567,-0.14018680567119796,-0.07422830638086313,-0.12562195629227338,0.12182178139298142,0.29419956085280624,-0.1820072787655629,0.22106862497763527,-0.3462919131959868,0.118437863723484,-0.43226717070677995,0.18218347330315302,-0.008750708203848009,-0.03674905772087574
27_0,0.049529411774068485,-0.04314530163620344,0.15636223595515014,0.1104014686342949,0.06684999274421537,0.33035605280150676,-0.462552223947238,0.11665565341217798,-0.2521956238783766,0.14244833033597562,0.13353250749083798,0.015379358714063382,-0.0075961385366150195,-0.08708042650757404,-0.20505592269116132,-0.3048824232491874,-0.15031946501043608,0.0708982779857508,-0.04823216680871056,-0.13984370835781096,-0.23661068342713534
27_2,-0.51474891203426,-0.3962492707866319,-0.16322348247928448,-0.19630504397531665,1.0211586583726011,0.2403771236790682,0.129840687768755,0.26555330683871625,-0.31487652129742727,0.3475271096261669,-0.07689112197692492,0.16566500143386725,0.28253737650624683,-0.06560205546807293,-0.005981691305046531,-0.1561557890406972,-0.10871100646610012,-0.24950540014724962,0.23065960176483877,-0.09137338720463441,0.1612186571815682
